'Time','II','AVR','V','RESP','PLETH','ABP'
'[15:00:37.380]',-0.131,0.500,0.410,-0.033,1.165,130.658
'[15:00:37.388]',-0.190,0.545,0.380,-0.036,1.159,132.074
'[15:00:37.396]',-0.225,0.560,0.355,-0.042,1.153,131.977
'[15:00:37.404]',-0.246,0.575,0.340,-0.047,1.148,130.853
'[15:00:37.412]',-0.246,0.580,0.345,-0.052,1.142,129.095
'[15:00:37.420]',-0.246,0.565,0.335,-0.057,1.135,126.799
'[15:00:37.428]',-0.240,0.575,0.340,-0.063,1.129,124.162
'[15:00:37.436]',-0.230,0.555,0.340,-0.068,1.126,121.231
'[15:00:37.444]',-0.220,0.560,0.355,-0.074,1.124,118.300
'[15:00:37.452]',-0.206,0.540,0.360,-0.080,1.120,115.370
'[15:00:37.460]',-0.200,0.550,0.370,-0.086,1.117,112.537
'[15:00:37.468]',-0.195,0.535,0.365,-0.092,1.114,109.802
'[15:00:37.476]',-0.185,0.540,0.375,-0.096,1.111,107.359
'[15:00:37.484]',-0.185,0.530,0.360,-0.100,1.107,105.308
'[15:00:37.492]',-0.190,0.540,0.375,-0.103,1.101,103.598
'[15:00:37.500]',-0.190,0.530,0.365,-0.106,1.094,102.231
'[15:00:37.508]',-0.190,0.540,0.370,-0.108,1.086,101.107
'[15:00:37.516]',-0.200,0.535,0.360,-0.109,1.076,100.228
'[15:00:37.524]',-0.195,0.545,0.365,-0.110,1.068,99.593
'[15:00:37.532]',-0.195,0.535,0.360,-0.110,1.067,99.056
'[15:00:37.540]',-0.200,0.550,0.365,-0.108,1.074,98.421
'[15:00:37.548]',-0.200,0.535,0.360,-0.106,1.093,97.737
'[15:00:37.556]',-0.200,0.550,0.360,-0.102,1.131,96.858
'[15:00:37.564]',-0.200,0.535,0.355,-0.099,1.198,95.734
'[15:00:37.572]',-0.200,0.550,0.355,-0.095,1.299,94.367
'[15:00:37.580]',-0.200,0.535,0.360,-0.091,1.433,92.999
'[15:00:37.588]',-0.195,0.535,0.350,-0.087,1.598,91.925
'[15:00:37.596]',-0.195,0.530,0.360,-0.083,1.789,91.290
'[15:00:37.604]',-0.195,0.540,0.355,-0.078,1.995,90.850
'[15:00:37.612]',-0.195,0.530,0.360,-0.073,2.205,90.655
'[15:00:37.620]',-0.200,0.540,0.360,-0.068,2.410,90.557
'[15:00:37.628]',-0.200,0.545,0.365,-0.063,2.598,90.508
'[15:00:37.636]',-0.195,0.530,0.360,-0.058,2.744,90.508
'[15:00:37.644]',-0.200,0.545,0.365,-0.053,2.855,90.606
'[15:00:37.652]',-0.190,0.530,0.360,-0.049,2.958,90.850
'[15:00:37.660]',-0.185,0.535,0.370,-0.045,3.040,91.192
'[15:00:37.668]',-0.190,0.530,0.365,-0.042,3.096,91.534
'[15:00:37.676]',-0.190,0.540,0.380,-0.038,3.126,91.876
'[15:00:37.684]',-0.185,0.525,0.370,-0.037,3.133,92.071
'[15:00:37.692]',-0.180,0.535,0.385,-0.035,3.119,92.169
'[15:00:37.700]',-0.175,0.525,0.375,-0.035,3.089,92.364
'[15:00:37.708]',-0.180,0.530,0.385,-0.035,3.047,92.364
'[15:00:37.716]',-0.175,0.520,0.380,-0.036,2.996,92.218
'[15:00:37.724]',-0.175,0.530,0.385,-0.038,2.939,91.925
'[15:00:37.732]',-0.175,0.520,0.385,-0.039,2.883,91.632
'[15:00:37.740]',-0.171,0.525,0.390,-0.041,2.828,91.192
'[15:00:37.748]',-0.166,0.515,0.385,-0.043,2.771,90.606
'[15:00:37.756]',-0.166,0.525,0.395,-0.044,2.715,89.971
'[15:00:37.764]',-0.166,0.515,0.390,-0.047,2.661,89.287
'[15:00:37.772]',-0.160,0.520,0.395,-0.050,2.609,88.603
'[15:00:37.780]',-0.160,0.510,0.400,-0.053,2.560,87.919
'[15:00:37.788]',-0.150,0.515,0.395,-0.056,2.513,87.138
'[15:00:37.796]',-0.135,0.490,0.415,-0.059,2.468,86.356
'[15:00:37.804]',-0.115,0.480,0.430,-0.062,2.423,85.673
'[15:00:37.812]',-0.105,0.485,0.435,-0.065,2.378,85.038
'[15:00:37.820]',-0.091,0.460,0.440,-0.067,2.331,84.403
'[15:00:37.828]',-0.050,0.445,0.465,-0.069,2.283,83.816
'[15:00:37.836]',-0.025,0.425,0.480,-0.070,2.237,83.230
'[15:00:37.844]',-0.050,0.440,0.450,-0.071,2.193,82.791
'[15:00:37.852]',-0.055,0.435,0.430,-0.072,2.146,82.302
'[15:00:37.860]',-0.070,0.450,0.435,-0.072,2.100,81.814
'[15:00:37.868]',-0.115,0.480,0.405,-0.073,2.057,81.277
'[15:00:37.876]',-0.150,0.515,0.395,-0.073,2.018,80.886
'[15:00:37.884]',-0.171,0.510,0.385,-0.072,1.983,80.495
'[15:00:37.892]',-0.175,0.530,0.385,-0.072,1.954,80.104
'[15:00:37.900]',-0.175,0.525,0.385,-0.071,1.929,79.762
'[15:00:37.908]',-0.171,0.525,0.385,-0.069,1.908,79.372
'[15:00:37.916]',-0.160,0.510,0.385,-0.068,1.893,78.981
'[15:00:37.924]',-0.150,0.515,0.395,-0.066,1.883,78.688
'[15:00:37.932]',-0.150,0.505,0.390,-0.064,1.875,78.297
'[15:00:37.940]',-0.140,0.500,0.425,-0.062,1.868,77.906
'[15:00:37.948]',-0.046,0.425,0.550,-0.059,1.862,77.564
'[15:00:37.956]',0.265,0.255,0.655,-0.057,1.856,77.223
'[15:00:37.964]',0.735,-0.021,0.570,-0.054,1.851,76.929
'[15:00:37.972]',0.915,-0.086,0.200,-0.052,1.846,76.539
'[15:00:37.980]',0.020,0.520,-0.196,-0.049,1.838,76.294
'[15:00:37.988]',-0.486,0.775,-0.296,-0.046,1.826,76.050
'[15:00:37.996]',-0.350,0.620,0.130,-0.043,1.811,75.757
'[15:00:38.004]',-0.190,0.515,0.385,-0.039,1.794,75.415
'[15:00:38.012]',-0.135,0.475,0.470,-0.035,1.774,75.122
'[15:00:38.020]',-0.131,0.470,0.510,-0.031,1.754,74.878
'[15:00:38.028]',-0.131,0.485,0.525,-0.027,1.731,74.536
'[15:00:38.036]',-0.120,0.470,0.525,-0.022,1.710,74.292
'[15:00:38.044]',-0.120,0.485,0.520,-0.017,1.689,73.999
'[15:00:38.052]',-0.110,0.465,0.510,-0.012,1.665,73.803
'[15:00:38.060]',-0.100,0.475,0.520,-0.007,1.638,73.657
'[15:00:38.068]',-0.095,0.460,0.520,-0.002,1.612,73.510
'[15:00:38.076]',-0.100,0.470,0.535,0.003,1.585,73.315
'[15:00:38.084]',-0.095,0.460,0.535,0.009,1.558,73.120
'[15:00:38.092]',-0.080,0.455,0.550,0.015,1.533,72.924
'[15:00:38.100]',-0.080,0.450,0.550,0.022,1.507,72.680
'[15:00:38.108]',-0.070,0.455,0.565,0.029,1.484,72.485
'[15:00:38.116]',-0.060,0.435,0.565,0.035,1.460,72.289
'[15:00:38.124]',-0.055,0.435,0.575,0.041,1.438,72.192
'[15:00:38.132]',-0.035,0.420,0.580,0.048,1.420,71.996
'[15:00:38.140]',-0.025,0.425,0.595,0.054,1.406,71.801
'[15:00:38.148]',-0.010,0.405,0.605,0.062,1.389,71.557
'[15:00:38.156]',0.005,0.410,0.620,0.070,1.372,71.312
'[15:00:38.164]',0.030,0.375,0.630,0.080,1.356,71.117
'[15:00:38.172]',0.050,0.375,0.650,0.089,1.339,70.726
'[15:00:38.180]',0.080,0.350,0.665,0.100,1.324,70.384
'[15:00:38.188]',0.110,0.335,0.695,0.110,1.308,69.945
'[15:00:38.196]',0.150,0.295,0.725,0.120,1.292,69.554
'[15:00:38.204]',0.180,0.280,0.755,0.131,1.277,69.163
'[15:00:38.212]',0.230,0.245,0.785,0.140,1.262,68.919
'[15:00:38.220]',0.270,0.230,0.815,0.150,1.248,68.968
'[15:00:38.228]',0.300,0.205,0.840,0.159,1.235,69.945
'[15:00:38.236]',0.330,0.190,0.860,0.168,1.224,72.240
'[15:00:38.244]',0.355,0.175,0.870,0.178,1.216,76.490
'[15:00:38.252]',0.365,0.170,0.865,0.187,1.205,82.791
'[15:00:38.260]',0.360,0.180,0.850,0.196,1.193,90.410
'[15:00:38.268]',0.340,0.195,0.805,0.205,1.182,98.323
'[15:00:38.276]',0.285,0.240,0.745,0.212,1.172,105.552
'[15:00:38.284]',0.205,0.280,0.660,0.218,1.164,112.000
'[15:00:38.292]',0.105,0.355,0.585,0.223,1.156,117.861
'[15:00:38.300]',0.000,0.415,0.500,0.229,1.148,122.989
'[15:00:38.308]',-0.095,0.480,0.445,0.233,1.139,127.141
'[15:00:38.316]',-0.166,0.510,0.395,0.237,1.131,129.828
'[15:00:38.324]',-0.216,0.555,0.370,0.241,1.123,131.049
'[15:00:38.332]',-0.246,0.565,0.335,0.245,1.118,131.000
'[15:00:38.340]',-0.256,0.580,0.335,0.247,1.115,129.828
'[15:00:38.348]',-0.260,0.575,0.330,0.249,1.110,127.874
'[15:00:38.356]',-0.256,0.580,0.335,0.250,1.106,125.481
'[15:00:38.364]',-0.251,0.565,0.335,0.251,1.101,122.794
'[15:00:38.372]',-0.230,0.560,0.345,0.252,1.096,119.863
'[15:00:38.380]',-0.220,0.545,0.355,0.253,1.092,116.786
'[15:00:38.388]',-0.216,0.555,0.360,0.255,1.088,113.807
'[15:00:38.396]',-0.206,0.530,0.365,0.256,1.084,110.876
'[15:00:38.404]',-0.200,0.550,0.370,0.259,1.079,108.092
'[15:00:38.412]',-0.195,0.535,0.380,0.262,1.074,105.601
'[15:00:38.420]',-0.200,0.530,0.370,0.265,1.069,103.501
'[15:00:38.428]',-0.190,0.540,0.380,0.268,1.064,101.889
'[15:00:38.436]',-0.195,0.530,0.370,0.272,1.061,100.570
'[15:00:38.444]',-0.190,0.545,0.380,0.276,1.058,99.544
'[15:00:38.452]',-0.195,0.530,0.365,0.281,1.051,98.665
'[15:00:38.460]',-0.195,0.545,0.375,0.285,1.044,98.030
'[15:00:38.468]',-0.200,0.530,0.360,0.292,1.040,97.542
'[15:00:38.476]',-0.200,0.545,0.370,0.299,1.045,96.907
'[15:00:38.484]',-0.200,0.530,0.360,0.308,1.066,96.223
'[15:00:38.492]',-0.211,0.555,0.360,0.317,1.110,95.295
'[15:00:38.500]',-0.200,0.540,0.350,0.328,1.186,94.171
'[15:00:38.508]',-0.206,0.555,0.360,0.338,1.294,92.853
'[15:00:38.516]',-0.206,0.535,0.350,0.350,1.419,91.632
'[15:00:38.524]',-0.200,0.550,0.360,0.362,1.561,90.655
'[15:00:38.532]',-0.211,0.540,0.350,0.372,1.708,90.166
'[15:00:38.540]',-0.211,0.555,0.360,0.383,1.858,89.922
'[15:00:38.548]',-0.200,0.530,0.355,0.393,2.037,89.873
'[15:00:38.556]',-0.206,0.550,0.365,0.403,2.223,89.824
'[15:00:38.564]',-0.200,0.535,0.360,0.413,2.401,89.727
'[15:00:38.572]',-0.200,0.545,0.355,0.423,2.561,89.873
'[15:00:38.580]',-0.195,0.530,0.365,0.432,2.696,90.069
'[15:00:38.588]',-0.200,0.545,0.360,0.441,2.802,90.362
'[15:00:38.596]',-0.195,0.530,0.370,0.449,2.878,90.801
'[15:00:38.604]',-0.190,0.535,0.360,0.457,2.927,91.192
'[15:00:38.612]',-0.185,0.540,0.375,0.464,2.949,91.485
'[15:00:38.620]',-0.190,0.525,0.365,0.471,2.949,91.729
'[15:00:38.628]',-0.180,0.530,0.375,0.477,2.930,91.973
'[15:00:38.636]',-0.180,0.520,0.370,0.483,2.897,92.120
'[15:00:38.644]',-0.180,0.530,0.385,0.487,2.856,92.120
'[15:00:38.652]',-0.180,0.515,0.385,0.492,2.806,91.973
'[15:00:38.660]',-0.175,0.530,0.390,0.497,2.752,91.680
'[15:00:38.668]',-0.175,0.515,0.385,0.501,2.693,91.290
'[15:00:38.676]',-0.175,0.530,0.390,0.506,2.633,90.801
'[15:00:38.684]',-0.171,0.505,0.385,0.510,2.574,90.117
'[15:00:38.692]',-0.160,0.525,0.405,0.514,2.517,89.434
'[15:00:38.700]',-0.140,0.495,0.400,0.517,2.463,88.701
'[15:00:38.708]',-0.126,0.500,0.430,0.521,2.413,87.919
'[15:00:38.716]',-0.105,0.465,0.430,0.524,2.368,87.187
'[15:00:38.724]',-0.091,0.470,0.455,0.528,2.325,86.503
'[15:00:38.732]',-0.050,0.430,0.465,0.532,2.285,85.819
'[15:00:38.740]',-0.035,0.435,0.480,0.536,2.247,85.184
'[15:00:38.748]',-0.060,0.440,0.445,0.540,2.206,84.500
'[15:00:38.756]',-0.070,0.450,0.435,0.545,2.163,83.914
'[15:00:38.764]',-0.091,0.445,0.415,0.549,2.118,83.377
'[15:00:38.772]',-0.131,0.495,0.405,0.553,2.071,82.840
'[15:00:38.780]',-0.166,0.510,0.395,0.558,2.024,82.351
'[15:00:38.788]',-0.175,0.530,0.385,0.564,1.978,81.863
'[15:00:38.796]',-0.175,0.515,0.390,0.569,1.935,81.472
'[15:00:38.804]',-0.175,0.530,0.380,0.576,1.896,81.032
'[15:00:38.812]',-0.171,0.515,0.390,0.583,1.863,80.690
'[15:00:38.820]',-0.160,0.520,0.385,0.591,1.836,80.300
'[15:00:38.828]',-0.150,0.500,0.410,0.598,1.813,80.007
'[15:00:38.836]',-0.140,0.505,0.405,0.606,1.797,79.616
'[15:00:38.844]',-0.115,0.475,0.465,0.614,1.785,79.225
'[15:00:38.852]',0.015,0.400,0.600,0.621,1.776,78.883
'[15:00:38.860]',0.370,0.195,0.680,0.628,1.769,78.492
'[15:00:38.868]',0.841,-0.070,0.520,0.635,1.763,78.199
'[15:00:38.876]',0.925,0.055,0.135,0.642,1.758,77.858
'[15:00:38.884]',-0.190,0.630,-0.236,0.649,1.753,77.564
'[15:00:38.892]',-0.470,0.765,-0.276,0.656,1.747,77.320
'[15:00:38.900]',-0.315,0.585,0.195,0.664,1.740,77.027
'[15:00:38.908]',-0.171,0.500,0.415,0.671,1.732,76.734
'[15:00:38.916]',-0.135,0.470,0.480,0.678,1.723,76.343
'[15:00:38.924]',-0.126,0.485,0.525,0.684,1.714,76.050
'[15:00:38.932]',-0.115,0.465,0.530,0.691,1.703,75.757
'[15:00:38.940]',-0.110,0.485,0.540,0.697,1.691,75.415
'[15:00:38.948]',-0.105,0.460,0.520,0.704,1.675,75.171
'[15:00:38.956]',-0.105,0.475,0.525,0.711,1.657,74.976
'[15:00:38.964]',-0.095,0.450,0.525,0.719,1.636,74.780
'[15:00:38.972]',-0.091,0.465,0.535,0.727,1.614,74.683
'[15:00:38.980]',-0.086,0.450,0.540,0.735,1.590,74.487
'[15:00:38.988]',-0.080,0.460,0.550,0.744,1.567,74.292
'[15:00:38.996]',-0.075,0.450,0.555,0.753,1.543,74.097
'[15:00:39.004]',-0.070,0.455,0.550,0.762,1.518,73.901
'[15:00:39.012]',-0.060,0.440,0.570,0.770,1.495,73.657
'[15:00:39.020]',-0.050,0.435,0.580,0.779,1.472,73.510
'[15:00:39.028]',-0.040,0.440,0.590,0.786,1.454,73.315
'[15:00:39.036]',-0.025,0.415,0.585,0.795,1.438,73.071
'[15:00:39.044]',-0.015,0.425,0.610,0.803,1.419,72.875
'[15:00:39.052]',0.005,0.400,0.605,0.813,1.401,72.631
'[15:00:39.060]',0.025,0.405,0.640,0.822,1.382,72.387
'[15:00:39.068]',0.045,0.370,0.645,0.832,1.363,72.094
'[15:00:39.076]',0.065,0.375,0.670,0.840,1.344,71.801
'[15:00:39.084]',0.100,0.340,0.685,0.849,1.327,71.361
'[15:00:39.092]',0.130,0.325,0.720,0.856,1.312,70.922
'[15:00:39.100]',0.165,0.295,0.740,0.864,1.297,70.531
'[15:00:39.108]',0.205,0.280,0.780,0.871,1.284,70.189
'[15:00:39.116]',0.245,0.240,0.800,0.880,1.272,69.945
'[15:00:39.124]',0.285,0.230,0.830,0.888,1.259,70.091
'[15:00:39.132]',0.315,0.200,0.845,0.896,1.249,71.166
'[15:00:39.140]',0.340,0.195,0.865,0.903,1.240,73.657
'[15:00:39.148]',0.360,0.175,0.870,0.910,1.230,78.102
'[15:00:39.156]',0.370,0.180,0.855,0.915,1.218,84.500
'[15:00:39.164]',0.360,0.180,0.825,0.919,1.207,92.169
'[15:00:39.172]',0.330,0.220,0.780,0.922,1.196,99.886
'[15:00:39.180]',0.270,0.240,0.715,0.925,1.185,106.969
'[15:00:39.188]',0.175,0.315,0.640,0.926,1.175,113.367
'[15:00:39.196]',0.070,0.370,0.560,0.927,1.165,119.131
'[15:00:39.204]',-0.040,0.450,0.485,0.925,1.155,124.259
'[15:00:39.212]',-0.115,0.485,0.435,0.924,1.146,128.265
'[15:00:39.220]',-0.180,0.535,0.395,0.920,1.136,130.805
'[15:00:39.228]',-0.220,0.555,0.375,0.916,1.131,131.928
'[15:00:39.236]',-0.246,0.575,0.360,0.911,1.128,131.684
'[15:00:39.244]',-0.251,0.575,0.355,0.906,1.124,130.365
'[15:00:39.252]',-0.251,0.570,0.345,0.900,1.119,128.362
'[15:00:39.260]',-0.246,0.575,0.360,0.893,1.113,125.871
'[15:00:39.268]',-0.235,0.555,0.350,0.885,1.107,123.038
'[15:00:39.276]',-0.225,0.570,0.360,0.877,1.100,120.108
'[15:00:39.284]',-0.216,0.545,0.360,0.867,1.093,117.030
'[15:00:39.292]',-0.206,0.555,0.375,0.858,1.087,114.051
'[15:00:39.300]',-0.195,0.530,0.370,0.848,1.081,111.169
'[15:00:39.308]',-0.195,0.540,0.385,0.838,1.075,108.434
'[15:00:39.316]',-0.185,0.520,0.375,0.828,1.068,105.992
'[15:00:39.324]',-0.180,0.530,0.385,0.818,1.062,103.989
'[15:00:39.332]',-0.180,0.520,0.380,0.810,1.059,102.426
'[15:00:39.340]',-0.180,0.530,0.385,0.802,1.057,101.254
'[15:00:39.348]',-0.185,0.525,0.375,0.795,1.052,100.228
'[15:00:39.356]',-0.185,0.540,0.380,0.788,1.044,99.495
'[15:00:39.364]',-0.180,0.525,0.365,0.783,1.036,98.909
'[15:00:39.372]',-0.185,0.540,0.375,0.779,1.032,98.372
'[15:00:39.380]',-0.180,0.530,0.380,0.775,1.037,97.884
'[15:00:39.388]',-0.195,0.550,0.365,0.771,1.058,97.102
'[15:00:39.396]',-0.190,0.530,0.375,0.768,1.102,96.174
'[15:00:39.404]',-0.200,0.545,0.360,0.766,1.173,95.002
'[15:00:39.412]',-0.195,0.530,0.370,0.764,1.275,93.634
'[15:00:39.420]',-0.195,0.545,0.360,0.762,1.409,92.364
'[15:00:39.428]',-0.200,0.550,0.365,0.761,1.544,91.436
'[15:00:39.436]',-0.200,0.535,0.360,0.759,1.686,90.850
'[15:00:39.444]',-0.195,0.550,0.375,0.757,1.859,90.606
'[15:00:39.452]',-0.195,0.530,0.365,0.755,2.045,90.508
'[15:00:39.460]',-0.200,0.555,0.375,0.753,2.229,90.410
'[15:00:39.468]',-0.190,0.530,0.370,0.751,2.401,90.410
'[15:00:39.476]',-0.195,0.555,0.375,0.748,2.554,90.508
'[15:00:39.484]',-0.190,0.530,0.365,0.746,2.682,90.655
'[15:00:39.492]',-0.190,0.540,0.380,0.742,2.782,91.045
'[15:00:39.500]',-0.185,0.530,0.370,0.739,2.852,91.485
'[15:00:39.508]',-0.195,0.545,0.385,0.734,2.894,91.778
'[15:00:39.516]',-0.190,0.530,0.380,0.730,2.911,92.071
'[15:00:39.524]',-0.195,0.545,0.385,0.723,2.906,92.315
'[15:00:39.532]',-0.180,0.530,0.385,0.716,2.885,92.511
'[15:00:39.540]',-0.180,0.535,0.395,0.707,2.851,92.560
'[15:00:39.548]',-0.175,0.525,0.380,0.698,2.807,92.560
'[15:00:39.556]',-0.175,0.540,0.390,0.689,2.756,92.364
'[15:00:39.564]',-0.171,0.520,0.385,0.680,2.700,92.071
'[15:00:39.572]',-0.171,0.530,0.390,0.671,2.640,91.680
'[15:00:39.580]',-0.166,0.520,0.395,0.662,2.580,91.094
'[15:00:39.588]',-0.166,0.530,0.390,0.651,2.522,90.508
'[15:00:39.596]',-0.160,0.510,0.405,0.642,2.467,89.824
'[15:00:39.604]',-0.145,0.510,0.400,0.631,2.415,89.092
'[15:00:39.612]',-0.120,0.480,0.430,0.620,2.367,88.359
'[15:00:39.620]',-0.105,0.485,0.445,0.608,2.320,87.529
'[15:00:39.628]',-0.091,0.465,0.455,0.597,2.278,86.796
'[15:00:39.636]',-0.055,0.455,0.475,0.585,2.238,86.112
'[15:00:39.644]',-0.030,0.430,0.490,0.574,2.196,85.428
'[15:00:39.652]',-0.050,0.445,0.455,0.563,2.152,84.793
'[15:00:39.660]',-0.055,0.450,0.440,0.553,2.108,84.256
'[15:00:39.668]',-0.070,0.435,0.430,0.543,2.062,83.670
'[15:00:39.676]',-0.115,0.480,0.415,0.533,2.016,83.182
'[15:00:39.684]',-0.155,0.510,0.395,0.524,1.971,82.693
'[15:00:39.692]',-0.171,0.530,0.390,0.515,1.928,82.156
'[15:00:39.700]',-0.175,0.525,0.380,0.506,1.887,81.716
'[15:00:39.708]',-0.180,0.540,0.385,0.497,1.849,81.374
'[15:00:39.716]',-0.171,0.515,0.385,0.489,1.815,80.935
'[15:00:39.724]',-0.160,0.525,0.400,0.481,1.785,80.495
'[15:00:39.732]',-0.150,0.505,0.395,0.473,1.761,80.104
'[15:00:39.740]',-0.150,0.525,0.405,0.465,1.742,79.762
'[15:00:39.748]',-0.145,0.495,0.420,0.456,1.727,79.372
'[15:00:39.756]',-0.055,0.450,0.565,0.448,1.716,78.981
'[15:00:39.764]',0.230,0.270,0.635,0.439,1.707,78.590
'[15:00:39.772]',0.710,0.015,0.540,0.430,1.702,78.297
'[15:00:39.780]',0.950,-0.070,0.155,0.420,1.698,78.004
'[15:00:39.788]',0.120,0.475,-0.191,0.411,1.694,77.662
'[15:00:39.796]',-0.451,0.750,-0.305,0.401,1.689,77.369
'[15:00:39.804]',-0.336,0.625,0.145,0.392,1.683,77.027
'[15:00:39.812]',-0.180,0.505,0.395,0.384,1.675,76.734
'[15:00:39.820]',-0.131,0.480,0.490,0.376,1.666,76.343
'[15:00:39.828]',-0.126,0.485,0.525,0.369,1.656,76.001
'[15:00:39.836]',-0.126,0.475,0.535,0.362,1.645,75.757
'[15:00:39.844]',-0.115,0.485,0.540,0.354,1.631,75.464
'[15:00:39.852]',-0.105,0.465,0.525,0.347,1.615,75.220
'[15:00:39.860]',-0.105,0.475,0.530,0.340,1.595,74.976
'[15:00:39.868]',-0.105,0.460,0.525,0.333,1.574,74.780
'[15:00:39.876]',-0.100,0.470,0.535,0.325,1.550,74.634
'[15:00:39.884]',-0.086,0.450,0.530,0.318,1.526,74.487
'[15:00:39.892]',-0.080,0.465,0.550,0.312,1.500,74.243
'[15:00:39.900]',-0.080,0.455,0.545,0.305,1.473,74.048
'[15:00:39.908]',-0.070,0.460,0.560,0.299,1.446,73.852
'[15:00:39.916]',-0.055,0.440,0.560,0.292,1.419,73.657
'[15:00:39.924]',-0.050,0.445,0.575,0.286,1.393,73.413
'[15:00:39.932]',-0.040,0.420,0.575,0.280,1.372,73.168
'[15:00:39.940]',-0.025,0.430,0.595,0.275,1.356,72.973
'[15:00:39.948]',-0.010,0.405,0.600,0.269,1.338,72.778
'[15:00:39.956]',0.000,0.410,0.615,0.265,1.320,72.533
'[15:00:39.964]',0.020,0.385,0.620,0.260,1.301,72.240
'[15:00:39.972]',0.034,0.385,0.640,0.256,1.283,71.947
'[15:00:39.980]',0.065,0.355,0.655,0.252,1.265,71.605
'[15:00:39.988]',0.100,0.345,0.685,0.249,1.246,71.215
'[15:00:39.996]',0.135,0.310,0.710,0.246,1.229,70.824
'[15:00:40.004]',0.170,0.295,0.740,0.243,1.212,70.384
'[15:00:40.012]',0.205,0.265,0.770,0.240,1.196,70.042
'[15:00:40.020]',0.245,0.245,0.810,0.237,1.182,69.945
'[15:00:40.028]',0.290,0.210,0.845,0.234,1.171,70.287
'[15:00:40.036]',0.330,0.195,0.865,0.232,1.161,71.654
'[15:00:40.044]',0.365,0.165,0.891,0.229,1.150,74.683
'[15:00:40.052]',0.385,0.155,0.895,0.225,1.136,79.811
'[15:00:40.060]',0.400,0.145,0.900,0.222,1.122,86.698
'[15:00:40.068]',0.390,0.160,0.870,0.218,1.109,94.513
'[15:00:40.076]',0.370,0.180,0.835,0.214,1.096,102.280
'[15:00:40.084]',0.320,0.205,0.765,0.209,1.084,109.411
'[15:00:40.092]',0.235,0.275,0.695,0.203,1.071,115.809
'[15:00:40.100]',0.130,0.330,0.600,0.195,1.061,121.573
'[15:00:40.108]',0.020,0.410,0.520,0.187,1.051,126.555
'[15:00:40.116]',-0.080,0.460,0.445,0.177,1.041,130.511
'[15:00:40.124]',-0.150,0.520,0.410,0.167,1.032,132.954
'[15:00:40.132]',-0.206,0.540,0.360,0.156,1.027,133.784
'[15:00:40.140]',-0.235,0.575,0.350,0.146,1.025,133.491
'[15:00:40.148]',-0.246,0.565,0.330,0.134,1.022,132.221
'[15:00:40.156]',-0.251,0.575,0.335,0.123,1.017,130.316
'[15:00:40.164]',-0.251,0.560,0.325,0.110,1.012,127.923
'[15:00:40.172]',-0.246,0.575,0.335,0.098,1.007,125.236
'[15:00:40.180]',-0.235,0.550,0.330,0.084,1.002,122.452
'[15:00:40.188]',-0.225,0.560,0.340,0.071,0.997,119.668
'[15:00:40.196]',-0.216,0.535,0.350,0.059,0.991,116.933
'[15:00:40.204]',-0.206,0.530,0.355,0.047,0.985,114.246
'[15:00:40.212]',-0.200,0.520,0.360,0.036,0.980,111.804
'[15:00:40.220]',-0.195,0.515,0.355,0.025,0.976,109.606
'[15:00:40.228]',-0.190,0.525,0.360,0.016,0.973,107.750
'[15:00:40.236]',-0.195,0.515,0.360,0.007,0.972,106.187
'[15:00:40.244]',-0.190,0.530,0.365,-0.001,0.968,105.015
'[15:00:40.252]',-0.190,0.510,0.360,-0.009,0.961,104.136
'[15:00:40.260]',-0.190,0.530,0.360,-0.015,0.951,103.452
'[15:00:40.268]',-0.195,0.525,0.360,-0.020,0.942,102.817
'[15:00:40.276]',-0.190,0.530,0.360,-0.025,0.937,102.231
'[15:00:40.284]',-0.195,0.520,0.360,-0.029,0.943,101.742
'[15:00:40.292]',-0.195,0.540,0.360,-0.032,0.966,101.107
'[15:00:40.300]',-0.195,0.525,0.350,-0.034,1.012,100.179
'[15:00:40.308]',-0.200,0.540,0.355,-0.035,1.087,99.007
'[15:00:40.316]',-0.195,0.530,0.345,-0.036,1.195,97.542
'[15:00:40.324]',-0.195,0.535,0.350,-0.036,1.333,96.125
'[15:00:40.332]',-0.185,0.525,0.345,-0.035,1.473,94.806
'[15:00:40.340]',-0.190,0.535,0.355,-0.034,1.619,93.781
'[15:00:40.348]',-0.195,0.530,0.340,-0.033,1.795,93.243
'[15:00:40.356]',-0.195,0.535,0.345,-0.032,1.981,92.853
'[15:00:40.364]',-0.190,0.530,0.350,-0.030,2.167,92.560
'[15:00:40.372]',-0.195,0.535,0.345,-0.029,2.341,92.218
'[15:00:40.380]',-0.185,0.525,0.355,-0.028,2.495,92.071
'[15:00:40.388]',-0.190,0.530,0.350,-0.028,2.621,92.071
'[15:00:40.396]',-0.190,0.525,0.360,-0.027,2.718,92.169
'[15:00:40.404]',-0.195,0.535,0.355,-0.028,2.787,92.413
'[15:00:40.412]',-0.180,0.525,0.360,-0.028,2.828,92.804
'[15:00:40.420]',-0.175,0.530,0.365,-0.030,2.845,93.097
'[15:00:40.428]',-0.180,0.520,0.370,-0.031,2.840,93.439
'[15:00:40.436]',-0.175,0.530,0.365,-0.034,2.819,93.536
'[15:00:40.444]',-0.175,0.525,0.370,-0.036,2.788,93.683
'[15:00:40.452]',-0.175,0.520,0.375,-0.039,2.749,93.732
'[15:00:40.460]',-0.175,0.530,0.385,-0.042,2.703,93.683
