'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[13:14:30.992]',0.000,-,0.635,0.824,0.391,0.527,79.400
'[13:14:31.000]',0.055,-,0.619,0.844,0.393,0.521,79.400
'[13:14:31.008]',0.090,-,0.600,0.850,0.396,0.516,79.205
'[13:14:31.016]',0.121,-,0.584,0.844,0.398,0.511,79.009
'[13:14:31.024]',0.141,-,0.580,0.850,0.400,0.506,78.814
'[13:14:31.032]',0.166,-,0.570,0.844,0.401,0.500,78.814
'[13:14:31.040]',0.186,-,0.561,0.850,0.403,0.492,78.618
'[13:14:31.048]',0.186,-,0.561,0.840,0.405,0.485,78.422
'[13:14:31.056]',0.189,-,0.561,0.844,0.407,0.478,78.227
'[13:14:31.064]',0.180,-,0.564,0.844,0.409,0.470,78.031
'[13:14:31.072]',0.189,-,0.551,0.844,0.412,0.462,77.836
'[13:14:31.080]',0.189,-,0.551,0.844,0.414,0.455,77.640
'[13:14:31.088]',0.189,-,0.555,0.840,0.417,0.448,77.249
'[13:14:31.096]',0.195,-,0.551,0.844,0.420,0.441,77.054
'[13:14:31.104]',0.201,-,0.551,0.840,0.423,0.436,76.662
'[13:14:31.112]',0.205,-,0.551,0.840,0.427,0.432,76.271
'[13:14:31.120]',0.205,-,0.551,0.844,0.430,0.427,76.076
'[13:14:31.128]',0.211,-,0.551,0.850,0.434,0.422,75.685
'[13:14:31.136]',0.205,-,0.551,0.840,0.438,0.416,75.489
'[13:14:31.144]',0.211,-,0.545,0.844,0.442,0.412,75.098
'[13:14:31.152]',0.211,-,0.545,0.850,0.447,0.407,74.902
'[13:14:31.160]',0.211,-,0.551,0.855,0.453,0.401,74.511
'[13:14:31.168]',0.211,-,0.545,0.859,0.458,0.396,74.120
'[13:14:31.176]',0.205,-,0.551,0.865,0.463,0.391,73.729
'[13:14:31.184]',0.211,-,0.545,0.875,0.469,0.387,73.533
'[13:14:31.192]',0.215,-,0.545,0.879,0.474,0.384,73.142
'[13:14:31.200]',0.215,-,0.539,0.885,0.479,0.381,72.947
'[13:14:31.208]',0.215,-,0.535,0.900,0.483,0.379,72.751
'[13:14:31.216]',0.225,-,0.529,0.904,0.487,0.377,72.555
'[13:14:31.224]',0.234,-,0.525,0.904,0.490,0.374,72.555
'[13:14:31.232]',0.246,-,0.510,0.904,0.493,0.371,72.555
'[13:14:31.240]',0.260,-,0.500,0.895,0.495,0.368,72.555
'[13:14:31.248]',0.270,-,0.490,0.879,0.497,0.365,72.751
'[13:14:31.256]',0.285,-,0.480,0.859,0.498,0.361,73.142
'[13:14:31.264]',0.295,-,0.471,0.844,0.499,0.358,73.924
'[13:14:31.272]',0.305,-,0.461,0.824,0.498,0.354,75.293
'[13:14:31.280]',0.311,-,0.455,0.805,0.498,0.350,77.054
'[13:14:31.288]',0.305,-,0.455,0.779,0.496,0.347,79.400
'[13:14:31.296]',0.295,-,0.461,0.770,0.494,0.343,82.334
'[13:14:31.304]',0.279,-,0.475,0.766,0.491,0.341,85.854
'[13:14:31.312]',0.256,-,0.484,0.766,0.489,0.338,89.765
'[13:14:31.320]',0.234,-,0.500,0.760,0.486,0.335,94.068
'[13:14:31.328]',0.215,-,0.510,0.766,0.483,0.332,98.566
'[13:14:31.336]',0.201,-,0.520,0.760,0.480,0.329,102.868
'[13:14:31.344]',0.186,-,0.529,0.760,0.476,0.326,107.171
'[13:14:31.352]',0.170,-,0.539,0.766,0.472,0.324,111.082
'[13:14:31.360]',0.156,-,0.545,0.770,0.468,0.321,114.798
'[13:14:31.368]',0.150,-,0.551,0.775,0.465,0.318,117.927
'[13:14:31.376]',0.145,-,0.555,0.779,0.461,0.314,120.469
'[13:14:31.384]',0.150,-,0.555,0.779,0.457,0.311,122.425
'[13:14:31.392]',0.141,-,0.555,0.779,0.455,0.308,124.185
'[13:14:31.400]',0.141,-,0.555,0.779,0.451,0.305,125.554
'[13:14:31.408]',0.141,-,0.555,0.779,0.448,0.303,126.336
'[13:14:31.416]',0.141,-,0.561,0.785,0.444,0.303,126.728
'[13:14:31.424]',0.141,-,0.555,0.779,0.441,0.301,126.728
'[13:14:31.432]',0.141,-,0.551,0.779,0.438,0.300,126.141
'[13:14:31.440]',0.141,-,0.551,0.779,0.434,0.298,125.359
'[13:14:31.448]',0.141,-,0.555,0.779,0.431,0.296,123.990
'[13:14:31.456]',0.141,-,0.551,0.779,0.428,0.294,122.034
'[13:14:31.464]',0.141,-,0.551,0.785,0.426,0.293,119.687
'[13:14:31.472]',0.141,-,0.551,0.775,0.423,0.293,116.949
'[13:14:31.480]',0.141,-,0.551,0.770,0.421,0.296,113.820
'[13:14:31.488]',0.141,-,0.551,0.770,0.419,0.302,110.496
'[13:14:31.496]',0.141,-,0.551,0.770,0.417,0.311,106.975
'[13:14:31.504]',0.141,-,0.551,0.770,0.415,0.322,103.455
'[13:14:31.512]',0.131,-,0.555,0.770,0.413,0.336,100.326
'[13:14:31.520]',0.131,-,0.555,0.775,0.412,0.355,97.393
'[13:14:31.528]',0.125,-,0.551,0.770,0.410,0.377,94.850
'[13:14:31.536]',0.135,-,0.551,0.770,0.407,0.402,92.699
'[13:14:31.544]',0.131,-,0.551,0.770,0.405,0.428,91.134
'[13:14:31.552]',0.125,-,0.551,0.775,0.403,0.456,90.157
'[13:14:31.560]',0.125,-,0.551,0.770,0.401,0.482,89.570
'[13:14:31.568]',0.125,-,0.551,0.770,0.398,0.508,89.374
'[13:14:31.576]',0.131,-,0.545,0.770,0.396,0.534,89.374
'[13:14:31.584]',0.131,-,0.545,0.766,0.394,0.559,89.374
'[13:14:31.592]',0.131,-,0.545,0.766,0.392,0.584,89.570
'[13:14:31.600]',0.135,-,0.545,0.766,0.389,0.607,89.765
'[13:14:31.608]',0.135,-,0.545,0.766,0.387,0.627,89.961
'[13:14:31.616]',0.135,-,0.545,0.770,0.385,0.644,90.157
'[13:14:31.624]',0.141,-,0.539,0.770,0.383,0.664,90.157
'[13:14:31.632]',0.166,-,0.529,0.775,0.380,0.683,90.157
'[13:14:31.640]',0.176,-,0.520,0.770,0.378,0.703,90.157
'[13:14:31.648]',0.189,-,0.510,0.770,0.376,0.722,89.961
'[13:14:31.656]',0.195,-,0.506,0.760,0.374,0.739,89.765
'[13:14:31.664]',0.205,-,0.494,0.740,0.372,0.752,89.765
'[13:14:31.672]',0.225,-,0.475,0.730,0.370,0.761,89.570
'[13:14:31.680]',0.225,-,0.471,0.734,0.369,0.765,89.374
'[13:14:31.688]',0.205,-,0.490,0.734,0.367,0.766,89.179
'[13:14:31.696]',0.186,-,0.506,0.740,0.365,0.763,88.983
'[13:14:31.704]',0.160,-,0.525,0.754,0.363,0.757,88.592
'[13:14:31.712]',0.135,-,0.535,0.766,0.361,0.748,88.396
'[13:14:31.720]',0.111,-,0.551,0.766,0.360,0.735,88.005
'[13:14:31.728]',0.090,-,0.570,0.770,0.358,0.721,87.614
'[13:14:31.736]',0.076,-,0.574,0.775,0.356,0.707,87.223
'[13:14:31.744]',0.070,-,0.574,0.775,0.354,0.691,86.832
'[13:14:31.752]',0.076,-,0.574,0.775,0.353,0.675,86.441
'[13:14:31.760]',0.080,-,0.574,0.779,0.351,0.661,85.854
'[13:14:31.768]',0.086,-,0.570,0.775,0.349,0.648,85.463
'[13:14:31.776]',0.080,-,0.570,0.775,0.347,0.636,85.072
'[13:14:31.784]',0.086,-,0.570,0.775,0.345,0.627,84.485
'[13:14:31.792]',0.064,-,0.580,0.795,0.343,0.617,84.094
'[13:14:31.800]',0.051,-,0.596,0.850,0.341,0.608,83.507
'[13:14:31.808]',0.225,-,0.490,0.775,0.338,0.601,82.921
'[13:14:31.816]',0.484,-,0.330,0.596,0.336,0.593,82.529
'[13:14:31.824]',0.715,-,0.166,0.340,0.334,0.587,82.138
'[13:14:31.832]',0.859,-,0.045,0.111,0.332,0.579,81.552
'[13:14:31.840]',0.885,-,0.010,0.061,0.330,0.570,81.160
'[13:14:31.848]',0.465,-,0.215,0.205,0.327,0.562,80.965
'[13:14:31.856]',0.141,-,0.400,0.385,0.326,0.554,80.574
'[13:14:31.864]',-0.035,-,0.516,0.529,0.323,0.547,80.183
'[13:14:31.872]',-0.135,-,0.600,0.654,0.321,0.542,79.987
'[13:14:31.880]',-0.164,-,0.650,0.750,0.318,0.535,79.791
'[13:14:31.888]',-0.109,-,0.645,0.811,0.315,0.529,79.596
'[13:14:31.896]',-0.074,-,0.645,0.834,0.312,0.522,79.596
'[13:14:31.904]',-0.035,-,0.629,0.850,0.310,0.516,79.400
'[13:14:31.912]',0.016,-,0.609,0.859,0.307,0.510,79.400
'[13:14:31.920]',0.045,-,0.596,0.859,0.305,0.504,79.205
'[13:14:31.928]',0.064,-,0.584,0.859,0.303,0.499,78.814
'[13:14:31.936]',0.080,-,0.574,0.859,0.301,0.492,78.618
'[13:14:31.944]',0.086,-,0.574,0.859,0.299,0.486,78.422
'[13:14:31.952]',0.096,-,0.570,0.859,0.298,0.480,78.227
'[13:14:31.960]',0.105,-,0.561,0.855,0.296,0.473,78.227
'[13:14:31.968]',0.111,-,0.561,0.855,0.295,0.466,78.031
'[13:14:31.976]',0.105,-,0.555,0.859,0.294,0.459,77.836
'[13:14:31.984]',0.121,-,0.551,0.859,0.293,0.453,77.640
'[13:14:31.992]',0.121,-,0.551,0.855,0.293,0.446,77.249
'[13:14:32.000]',0.125,-,0.551,0.850,0.293,0.439,77.054
'[13:14:32.008]',0.135,-,0.539,0.855,0.293,0.433,76.662
'[13:14:32.016]',0.135,-,0.539,0.855,0.292,0.428,76.467
'[13:14:32.024]',0.141,-,0.535,0.850,0.292,0.423,76.076
'[13:14:32.032]',0.145,-,0.529,0.850,0.292,0.418,75.685
'[13:14:32.040]',0.145,-,0.535,0.855,0.291,0.413,75.293
'[13:14:32.048]',0.150,-,0.535,0.855,0.291,0.408,75.098
'[13:14:32.056]',0.156,-,0.535,0.859,0.290,0.401,74.707
'[13:14:32.064]',0.160,-,0.529,0.859,0.290,0.394,74.316
'[13:14:32.072]',0.156,-,0.529,0.865,0.289,0.387,74.120
'[13:14:32.080]',0.156,-,0.529,0.869,0.289,0.380,73.729
'[13:14:32.088]',0.160,-,0.529,0.879,0.288,0.375,73.533
'[13:14:32.096]',0.166,-,0.529,0.879,0.287,0.370,73.338
'[13:14:32.104]',0.166,-,0.529,0.879,0.286,0.368,73.142
'[13:14:32.112]',0.176,-,0.525,0.895,0.285,0.366,72.947
'[13:14:32.120]',0.186,-,0.516,0.900,0.284,0.363,72.751
'[13:14:32.128]',0.195,-,0.506,0.900,0.283,0.359,72.555
'[13:14:32.136]',0.211,-,0.500,0.900,0.281,0.356,72.360
'[13:14:32.144]',0.225,-,0.484,0.889,0.279,0.352,72.360
'[13:14:32.152]',0.240,-,0.475,0.879,0.277,0.349,72.360
'[13:14:32.160]',0.246,-,0.465,0.865,0.275,0.345,72.555
'[13:14:32.168]',0.266,-,0.449,0.850,0.272,0.341,73.142
'[13:14:32.176]',0.285,-,0.439,0.824,0.270,0.336,73.924
'[13:14:32.184]',0.285,-,0.436,0.805,0.266,0.329,75.293
'[13:14:32.192]',0.285,-,0.439,0.789,0.263,0.324,77.054
'[13:14:32.200]',0.266,-,0.449,0.775,0.259,0.319,79.596
'[13:14:32.208]',0.250,-,0.455,0.770,0.255,0.317,82.725
'[13:14:32.216]',0.234,-,0.471,0.770,0.250,0.315,86.050
'[13:14:32.224]',0.215,-,0.480,0.766,0.246,0.312,89.961
'[13:14:32.232]',0.205,-,0.490,0.766,0.241,0.310,94.068
'[13:14:32.240]',0.186,-,0.506,0.766,0.237,0.308,98.370
'[13:14:32.248]',0.176,-,0.510,0.766,0.233,0.306,102.673
'[13:14:32.256]',0.166,-,0.516,0.766,0.228,0.304,106.584
'[13:14:32.264]',0.156,-,0.525,0.770,0.224,0.302,110.300
'[13:14:32.272]',0.150,-,0.520,0.775,0.220,0.300,113.429
'[13:14:32.280]',0.150,-,0.525,0.779,0.215,0.296,116.363
'[13:14:32.288]',0.150,-,0.525,0.779,0.211,0.293,118.709
'[13:14:32.296]',0.145,-,0.525,0.779,0.207,0.289,120.665
'[13:14:32.304]',0.141,-,0.529,0.785,0.204,0.287,122.230
'[13:14:32.312]',0.141,-,0.529,0.785,0.201,0.284,123.207
'[13:14:32.320]',0.141,-,0.529,0.785,0.198,0.283,123.990
'[13:14:32.328]',0.141,-,0.529,0.785,0.196,0.280,123.990
'[13:14:32.336]',0.145,-,0.529,0.779,0.193,0.276,123.599
'[13:14:32.344]',0.141,-,0.525,0.779,0.191,0.273,123.012
'[13:14:32.352]',0.150,-,0.525,0.775,0.189,0.270,121.838
'[13:14:32.360]',0.150,-,0.520,0.770,0.188,0.267,120.274
'[13:14:32.368]',0.141,-,0.525,0.770,0.186,0.265,118.123
'[13:14:32.376]',0.141,-,0.529,0.770,0.185,0.265,115.580
'[13:14:32.384]',0.141,-,0.529,0.770,0.184,0.266,112.451
'[13:14:32.392]',0.141,-,0.529,0.766,0.184,0.269,108.931
'[13:14:32.400]',0.141,-,0.529,0.766,0.184,0.274,105.606
'[13:14:32.408]',0.141,-,0.529,0.766,0.184,0.281,102.086
'[13:14:32.416]',0.141,-,0.529,0.766,0.184,0.292,98.957
'[13:14:32.424]',0.135,-,0.529,0.766,0.185,0.307,96.024
'[13:14:32.432]',0.125,-,0.529,0.766,0.185,0.325,93.481
'[13:14:32.440]',0.121,-,0.529,0.766,0.187,0.346,91.525
'[13:14:32.448]',0.131,-,0.529,0.766,0.188,0.369,89.961
'[13:14:32.456]',0.125,-,0.535,0.766,0.190,0.394,88.788
'[13:14:32.464]',0.131,-,0.529,0.766,0.192,0.419,88.005
'[13:14:32.472]',0.135,-,0.529,0.766,0.194,0.444,87.810
'[13:14:32.480]',0.131,-,0.535,0.766,0.196,0.466,87.614
'[13:14:32.488]',0.131,-,0.529,0.766,0.197,0.489,87.614
'[13:14:32.496]',0.131,-,0.529,0.766,0.200,0.509,87.810
'[13:14:32.504]',0.135,-,0.529,0.766,0.202,0.528,88.201
'[13:14:32.512]',0.141,-,0.525,0.766,0.205,0.544,88.201
'[13:14:32.520]',0.160,-,0.510,0.779,0.207,0.563,88.396
'[13:14:32.528]',0.180,-,0.500,0.766,0.210,0.582,88.396
'[13:14:32.536]',0.195,-,0.490,0.766,0.212,0.600,88.396
'[13:14:32.544]',0.205,-,0.480,0.754,0.215,0.618,88.396
'[13:14:32.552]',0.215,-,0.471,0.734,0.217,0.634,88.396
'[13:14:32.560]',0.234,-,0.461,0.725,0.219,0.650,88.201
'[13:14:32.568]',0.240,-,0.455,0.730,0.221,0.663,88.201
'[13:14:32.576]',0.215,-,0.465,0.734,0.223,0.673,88.005
'[13:14:32.584]',0.201,-,0.480,0.740,0.224,0.678,87.810
'[13:14:32.592]',0.170,-,0.506,0.744,0.225,0.681,87.810
'[13:14:32.600]',0.150,-,0.525,0.760,0.226,0.679,87.614
'[13:14:32.608]',0.131,-,0.535,0.766,0.228,0.675,87.614
'[13:14:32.616]',0.105,-,0.555,0.770,0.228,0.668,87.419
'[13:14:32.624]',0.096,-,0.564,0.775,0.229,0.659,87.027
'[13:14:32.632]',0.096,-,0.564,0.770,0.230,0.646,86.636
'[13:14:32.640]',0.096,-,0.564,0.775,0.231,0.632,86.441
'[13:14:32.648]',0.096,-,0.561,0.770,0.232,0.618,86.050
'[13:14:32.656]',0.105,-,0.555,0.766,0.233,0.603,85.658
'[13:14:32.664]',0.105,-,0.551,0.770,0.235,0.589,85.072
'[13:14:32.672]',0.100,-,0.551,0.770,0.236,0.578,84.485
'[13:14:32.680]',0.086,-,0.570,0.805,0.237,0.568,84.094
'[13:14:32.688]',0.070,-,0.580,0.850,0.238,0.560,83.507
'[13:14:32.696]',0.260,-,0.465,0.770,0.239,0.552,83.116
'[13:14:32.704]',0.535,-,0.295,0.580,0.239,0.545,82.529
'[13:14:32.712]',0.750,-,0.141,0.330,0.240,0.540,82.138
'[13:14:32.720]',0.889,-,0.016,0.090,0.241,0.534,81.552
'[13:14:32.728]',0.900,-,-0.010,0.045,0.241,0.527,81.160
'[13:14:32.736]',0.475,-,0.201,0.201,0.242,0.522,80.769
'[13:14:32.744]',0.145,-,0.385,0.385,0.243,0.516,80.378
'[13:14:32.752]',-0.025,-,0.506,0.529,0.244,0.510,80.183
'[13:14:32.760]',-0.125,-,0.590,0.654,0.245,0.504,79.791
'[13:14:32.768]',-0.145,-,0.635,0.750,0.246,0.499,79.596
'[13:14:32.776]',-0.094,-,0.645,0.799,0.247,0.493,79.400
'[13:14:32.784]',-0.059,-,0.635,0.830,0.248,0.487,79.205
'[13:14:32.792]',-0.004,-,0.615,0.850,0.249,0.481,79.009
'[13:14:32.800]',0.031,-,0.600,0.855,0.249,0.476,78.618
'[13:14:32.808]',0.064,-,0.580,0.855,0.249,0.472,78.422
'[13:14:32.816]',0.096,-,0.564,0.850,0.250,0.468,78.227
'[13:14:32.824]',0.111,-,0.561,0.855,0.249,0.464,78.031
'[13:14:32.832]',0.115,-,0.555,0.855,0.249,0.460,77.836
'[13:14:32.840]',0.125,-,0.551,0.850,0.249,0.456,77.640
'[13:14:32.848]',0.121,-,0.545,0.850,0.249,0.451,77.445
'[13:14:32.856]',0.131,-,0.545,0.850,0.249,0.444,77.249
'[13:14:32.864]',0.141,-,0.539,0.844,0.250,0.438,77.054
'[13:14:32.872]',0.141,-,0.535,0.840,0.251,0.431,76.858
'[13:14:32.880]',0.145,-,0.529,0.834,0.251,0.425,76.662
'[13:14:32.888]',0.156,-,0.529,0.834,0.252,0.419,76.271
'[13:14:32.896]',0.156,-,0.529,0.834,0.252,0.414,76.076
'[13:14:32.904]',0.156,-,0.529,0.834,0.254,0.411,75.880
'[13:14:32.912]',0.166,-,0.525,0.834,0.255,0.407,75.685
'[13:14:32.920]',0.166,-,0.516,0.840,0.257,0.402,75.293
'[13:14:32.928]',0.170,-,0.520,0.834,0.260,0.398,75.098
'[13:14:32.936]',0.176,-,0.506,0.840,0.262,0.393,74.902
'[13:14:32.944]',0.176,-,0.506,0.844,0.264,0.388,74.707
'[13:14:32.952]',0.186,-,0.506,0.844,0.266,0.383,74.316
'[13:14:32.960]',0.180,-,0.510,0.844,0.269,0.378,73.924
'[13:14:32.968]',0.180,-,0.506,0.844,0.272,0.373,73.729
'[13:14:32.976]',0.186,-,0.506,0.859,0.275,0.370,73.338
'[13:14:32.984]',0.189,-,0.506,0.859,0.278,0.366,73.142
'[13:14:32.992]',0.189,-,0.506,0.869,0.281,0.363,72.751
'[13:14:33.000]',0.195,-,0.500,0.875,0.283,0.359,72.555
'[13:14:33.008]',0.205,-,0.494,0.879,0.285,0.357,72.360
'[13:14:33.016]',0.215,-,0.484,0.875,0.287,0.354,72.164
'[13:14:33.024]',0.225,-,0.480,0.869,0.289,0.351,71.969
'[13:14:33.032]',0.246,-,0.465,0.859,0.291,0.348,71.969
'[13:14:33.040]',0.260,-,0.455,0.850,0.292,0.344,71.969
'[13:14:33.048]',0.270,-,0.439,0.834,0.293,0.341,72.164
'[13:14:33.056]',0.285,-,0.436,0.814,0.294,0.338,72.555
'[13:14:33.064]',0.295,-,0.426,0.795,0.295,0.334,73.338
'[13:14:33.072]',0.305,-,0.420,0.779,0.296,0.331,74.511
'[13:14:33.080]',0.295,-,0.430,0.760,0.297,0.327,76.271
'[13:14:33.088]',0.285,-,0.436,0.744,0.297,0.325,78.422
'[13:14:33.096]',0.266,-,0.449,0.744,0.298,0.322,81.160
'[13:14:33.104]',0.246,-,0.461,0.744,0.298,0.319,84.485
'[13:14:33.112]',0.225,-,0.475,0.740,0.298,0.317,88.396
'[13:14:33.120]',0.211,-,0.480,0.740,0.298,0.314,92.503
'[13:14:33.128]',0.189,-,0.490,0.740,0.298,0.312,96.806
'[13:14:33.136]',0.176,-,0.506,0.744,0.298,0.309,101.108
'[13:14:33.144]',0.166,-,0.516,0.744,0.297,0.307,105.215
'[13:14:33.152]',0.160,-,0.520,0.744,0.296,0.303,108.931
'[13:14:33.160]',0.156,-,0.520,0.750,0.296,0.300,112.256
'[13:14:33.168]',0.145,-,0.525,0.760,0.296,0.296,114.994
'[13:14:33.176]',0.150,-,0.525,0.760,0.296,0.292,117.340
'[13:14:33.184]',0.141,-,0.529,0.754,0.297,0.288,119.296
'[13:14:33.192]',0.141,-,0.529,0.754,0.297,0.284,120.861
'[13:14:33.200]',0.141,-,0.529,0.760,0.297,0.282,121.838
'[13:14:33.208]',0.145,-,0.529,0.760,0.297,0.281,122.425
'[13:14:33.216]',0.150,-,0.529,0.754,0.298,0.278,122.621
'[13:14:33.224]',0.145,-,0.520,0.760,0.298,0.276,122.425
'[13:14:33.232]',0.145,-,0.525,0.760,0.299,0.273,121.643
'[13:14:33.240]',0.150,-,0.520,0.760,0.300,0.270,120.469
'[13:14:33.248]',0.156,-,0.520,0.754,0.301,0.268,118.905
'[13:14:33.256]',0.141,-,0.525,0.754,0.302,0.267,116.754
'[13:14:33.264]',0.150,-,0.520,0.750,0.304,0.266,114.211
'[13:14:33.272]',0.156,-,0.520,0.750,0.305,0.266,111.278
'[13:14:33.280]',0.145,-,0.520,0.754,0.307,0.267,107.758
'[13:14:33.288]',0.141,-,0.525,0.754,0.309,0.271,104.433
'[13:14:33.296]',0.141,-,0.529,0.754,0.311,0.277,101.108
'[13:14:33.304]',0.141,-,0.525,0.754,0.313,0.284,97.979
'[13:14:33.312]',0.141,-,0.525,0.754,0.315,0.296,95.046
'[13:14:33.320]',0.135,-,0.529,0.754,0.317,0.312,92.699
'[13:14:33.328]',0.135,-,0.529,0.754,0.319,0.331,90.743
'[13:14:33.336]',0.141,-,0.529,0.760,0.321,0.355,89.179
'[13:14:33.344]',0.135,-,0.529,0.760,0.323,0.380,88.201
'[13:14:33.352]',0.135,-,0.529,0.754,0.325,0.406,87.419
'[13:14:33.360]',0.135,-,0.529,0.750,0.326,0.431,87.223
'[13:14:33.368]',0.131,-,0.529,0.754,0.328,0.456,87.223
'[13:14:33.376]',0.135,-,0.529,0.754,0.330,0.478,87.223
'[13:14:33.384]',0.141,-,0.529,0.754,0.333,0.500,87.223
'[13:14:33.392]',0.141,-,0.520,0.754,0.335,0.520,87.419
'[13:14:33.400]',0.160,-,0.516,0.760,0.337,0.538,87.614
'[13:14:33.408]',0.186,-,0.500,0.754,0.339,0.552,87.810
'[13:14:33.416]',0.201,-,0.484,0.750,0.341,0.569,87.810
'[13:14:33.424]',0.211,-,0.480,0.740,0.342,0.587,87.810
'[13:14:33.432]',0.215,-,0.471,0.725,0.344,0.603,87.810
'[13:14:33.440]',0.225,-,0.455,0.709,0.345,0.620,87.810
'[13:14:33.448]',0.240,-,0.449,0.709,0.346,0.634,87.614
'[13:14:33.456]',0.230,-,0.455,0.705,0.348,0.647,87.614
'[13:14:33.464]',0.205,-,0.471,0.715,0.349,0.658,87.614
'[13:14:33.472]',0.186,-,0.484,0.725,0.350,0.664,87.419
'[13:14:33.480]',0.156,-,0.506,0.740,0.351,0.667,87.419
'[13:14:33.488]',0.135,-,0.525,0.744,0.352,0.666,87.223
'[13:14:33.496]',0.121,-,0.535,0.750,0.351,0.662,87.027
'[13:14:33.504]',0.105,-,0.545,0.754,0.351,0.654,86.832
'[13:14:33.512]',0.096,-,0.551,0.760,0.351,0.645,86.636
'[13:14:33.520]',0.096,-,0.551,0.760,0.351,0.633,86.245
'[13:14:33.528]',0.096,-,0.551,0.760,0.351,0.621,85.854
'[13:14:33.536]',0.096,-,0.551,0.754,0.350,0.608,85.658
'[13:14:33.544]',0.096,-,0.551,0.750,0.350,0.595,85.267
'[13:14:33.552]',0.105,-,0.551,0.754,0.350,0.585,84.681
'[13:14:33.560]',0.096,-,0.551,0.766,0.350,0.575,84.289
'[13:14:33.568]',0.070,-,0.574,0.814,0.349,0.566,83.703
'[13:14:33.576]',0.166,-,0.525,0.824,0.349,0.559,83.312
'[13:14:33.584]',0.416,-,0.365,0.650,0.349,0.552,82.725
'[13:14:33.592]',0.676,-,0.189,0.404,0.349,0.546,82.334
'[13:14:33.600]',0.834,-,0.051,0.150,0.348,0.541,81.943
'[13:14:33.608]',0.895,-,-0.020,0.025,0.348,0.535,81.356
'[13:14:33.616]',0.641,-,0.100,0.111,0.348,0.529,81.160
'[13:14:33.624]',0.250,-,0.314,0.295,0.348,0.523,80.574
'[13:14:33.632]',0.035,-,0.449,0.455,0.348,0.518,80.183
'[13:14:33.640]',-0.084,-,0.551,0.596,0.348,0.512,79.987
'[13:14:33.648]',-0.148,-,0.619,0.699,0.348,0.507,79.791
'[13:14:33.656]',-0.115,-,0.635,0.770,0.349,0.501,79.400
'[13:14:33.664]',-0.080,-,0.635,0.811,0.350,0.496,79.205
'[13:14:33.672]',-0.029,-,0.619,0.834,0.351,0.490,78.814
'[13:14:33.680]',0.020,-,0.600,0.840,0.352,0.485,78.618
'[13:14:33.688]',0.051,-,0.580,0.840,0.354,0.480,78.422
'[13:14:33.696]',0.070,-,0.574,0.840,0.355,0.474,78.227
'[13:14:33.704]',0.105,-,0.561,0.844,0.356,0.470,78.227
'[13:14:33.712]',0.115,-,0.551,0.840,0.357,0.466,78.031
'[13:14:33.720]',0.121,-,0.551,0.834,0.357,0.462,77.836
'[13:14:33.728]',0.125,-,0.551,0.830,0.358,0.457,77.640
'[13:14:33.736]',0.131,-,0.551,0.830,0.358,0.453,77.445
'[13:14:33.744]',0.125,-,0.545,0.834,0.358,0.447,77.054
'[13:14:33.752]',0.145,-,0.535,0.834,0.357,0.441,76.858
'[13:14:33.760]',0.141,-,0.529,0.830,0.357,0.434,76.662
'[13:14:33.768]',0.150,-,0.529,0.830,0.356,0.428,76.467
'[13:14:33.776]',0.156,-,0.529,0.830,0.356,0.422,76.271
'[13:14:33.784]',0.150,-,0.525,0.824,0.355,0.416,76.076
'[13:14:33.792]',0.166,-,0.516,0.820,0.354,0.412,75.685
'[13:14:33.800]',0.170,-,0.516,0.824,0.353,0.407,75.489
'[13:14:33.808]',0.170,-,0.516,0.830,0.352,0.404,75.098
'[13:14:33.816]',0.176,-,0.510,0.834,0.351,0.399,74.902
'[13:14:33.824]',0.170,-,0.516,0.834,0.350,0.394,74.707
'[13:14:33.832]',0.170,-,0.520,0.840,0.348,0.388,74.316
'[13:14:33.840]',0.186,-,0.516,0.844,0.346,0.383,74.120
'[13:14:33.848]',0.176,-,0.510,0.850,0.344,0.378,73.729
'[13:14:33.856]',0.180,-,0.516,0.859,0.342,0.373,73.533
'[13:14:33.864]',0.189,-,0.510,0.859,0.340,0.370,73.142
'[13:14:33.872]',0.189,-,0.510,0.875,0.338,0.366,72.947
'[13:14:33.880]',0.189,-,0.510,0.879,0.336,0.363,72.751
'[13:14:33.888]',0.201,-,0.506,0.885,0.334,0.361,72.555
'[13:14:33.896]',0.215,-,0.494,0.885,0.332,0.358,72.360
'[13:14:33.904]',0.221,-,0.484,0.885,0.330,0.355,72.164
'[13:14:33.912]',0.230,-,0.475,0.879,0.329,0.353,72.164
'[13:14:33.920]',0.240,-,0.465,0.869,0.327,0.350,72.164
'[13:14:33.928]',0.260,-,0.455,0.855,0.326,0.347,72.164
'[13:14:33.936]',0.275,-,0.439,0.834,0.324,0.344,72.555
'[13:14:33.944]',0.295,-,0.436,0.811,0.321,0.341,73.338
'[13:14:33.952]',0.295,-,0.430,0.795,0.318,0.338,74.511
'[13:14:33.960]',0.295,-,0.430,0.775,0.315,0.334,76.271
'[13:14:33.968]',0.291,-,0.426,0.760,0.312,0.330,78.618
'[13:14:33.976]',0.279,-,0.436,0.750,0.309,0.326,81.356
'[13:14:33.984]',0.250,-,0.455,0.744,0.307,0.324,84.876
'[13:14:33.992]',0.230,-,0.471,0.740,0.304,0.321,88.788
'[13:14:34.000]',0.211,-,0.480,0.744,0.301,0.319,93.090
