"'Time','II','AVR','V','RESP','PLETH','ABP'"
"'[14:19:15.966]',0.200,0.555,0.825,0.611,-,-0.244"
"'[14:19:15.974]',0.195,0.565,0.815,0.608,-,-0.244"
"'[14:19:15.982]',0.190,0.565,0.805,0.605,-,-0.195"
"'[14:19:15.990]',0.195,0.560,0.805,0.604,-,-0.195"
"'[14:19:15.998]',0.190,0.570,0.790,0.602,-,-0.195"
"'[14:19:16.006]',0.195,0.565,0.790,0.601,-,-0.244"
"'[14:19:16.014]',0.175,0.575,0.785,0.600,-,-0.244"
"'[14:19:16.022]',0.175,0.575,0.780,0.602,-,-0.244"
"'[14:19:16.030]',0.175,0.575,0.770,0.603,-,-0.244"
"'[14:19:16.038]',0.175,0.575,0.765,0.605,-,-0.244"
"'[14:19:16.046]',0.160,0.585,0.765,0.608,-,-0.244"
"'[14:19:16.054]',0.170,0.575,0.760,0.610,-,-0.244"
"'[14:19:16.062]',0.160,0.585,0.765,0.613,-,-0.244"
"'[14:19:16.070]',0.175,0.575,0.760,0.615,-,-0.244"
"'[14:19:16.078]',0.155,0.590,0.755,0.617,-,-0.195"
"'[14:19:16.086]',0.170,0.580,0.755,0.619,-,-0.244"
"'[14:19:16.094]',0.165,0.580,0.750,0.622,-,-0.244"
"'[14:19:16.102]',0.175,0.575,0.750,0.624,-,-0.244"
"'[14:19:16.110]',0.170,0.580,0.745,0.626,-,-0.342"
"'[14:19:16.118]',0.175,0.575,0.740,0.628,-,-0.342"
"'[14:19:16.126]',0.155,0.590,0.750,0.630,-,-0.244"
"'[14:19:16.134]',0.175,0.575,0.745,0.631,-,-0.244"
"'[14:19:16.142]',0.170,0.575,0.750,0.632,-,-0.244"
"'[14:19:16.150]',0.175,0.580,0.745,0.632,-,-0.244"
"'[14:19:16.158]',0.160,0.585,0.745,0.633,-,-0.244"
"'[14:19:16.166]',0.175,0.575,0.740,0.634,-,-0.244"
"'[14:19:16.174]',0.175,0.575,0.740,0.635,-,-0.195"
"'[14:19:16.182]',0.170,0.580,0.740,0.634,-,-0.244"
"'[14:19:16.190]',0.175,0.575,0.740,0.634,-,-0.244"
"'[14:19:16.198]',0.165,0.580,0.740,0.633,-,-0.244"
"'[14:19:16.206]',0.175,0.575,0.745,0.632,-,-0.244"
"'[14:19:16.214]',0.170,0.580,0.735,0.631,-,-0.195"
"'[14:19:16.222]',0.180,0.565,0.740,0.630,-,-0.195"
"'[14:19:16.230]',0.195,0.555,0.755,0.628,-,-0.195"
"'[14:19:16.238]',0.230,0.535,0.780,0.627,-,-0.195"
"'[14:19:16.246]',0.235,0.535,0.785,0.627,-,-0.244"
"'[14:19:16.254]',0.230,0.515,0.810,0.627,-,-0.244"
"'[14:19:16.262]',0.265,0.520,0.805,0.627,-,-0.244"
"'[14:19:16.270]',0.280,0.495,0.805,0.628,-,-0.244"
"'[14:19:16.278]',0.275,0.490,0.790,0.629,-,-0.244"
"'[14:19:16.286]',0.260,0.505,0.795,0.630,-,-0.195"
"'[14:19:16.294]',0.220,0.545,0.775,0.630,-,-0.195"
"'[14:19:16.302]',0.180,0.570,0.750,0.631,-,-0.244"
"'[14:19:16.310]',0.145,0.590,0.730,0.633,-,-0.244"
"'[14:19:16.318]',0.140,0.595,0.725,0.635,-,-0.244"
"'[14:19:16.326]',0.150,0.600,0.720,0.638,-,-0.244"
"'[14:19:16.334]',0.145,0.595,0.715,0.641,-,-0.195"
"'[14:19:16.342]',0.140,0.600,0.725,0.644,-,-0.195"
"'[14:19:16.350]',0.140,0.595,0.720,0.648,-,-0.195"
"'[14:19:16.358]',0.125,0.600,0.755,0.652,-,-0.195"
"'[14:19:16.366]',0.085,0.605,0.940,0.656,-,-0.195"
"'[14:19:16.374]',0.200,0.465,1.250,0.659,-,-0.244"
"'[14:19:16.382]',0.865,0.160,0.530,0.662,-,-0.244"
"'[14:19:16.390]',1.085,0.085,-0.265,0.665,-,-0.244"
"'[14:19:16.398]',0.310,0.570,-0.450,0.667,-,-0.244"
"'[14:19:16.406]',-0.160,0.845,-0.480,0.670,-,-0.244"
"'[14:19:16.414]',-0.025,0.720,0.295,0.673,-,-0.244"
"'[14:19:16.422]',0.110,0.620,0.675,0.675,-,-0.244"
"'[14:19:16.430]',0.120,0.610,0.765,0.678,-,-0.244"
"'[14:19:16.438]',0.125,0.605,0.785,0.680,-,-0.244"
"'[14:19:16.446]',0.115,0.610,0.795,0.681,-,-0.244"
"'[14:19:16.454]',0.120,0.605,0.805,0.682,-,-0.244"
"'[14:19:16.462]',0.125,0.600,0.805,0.684,-,-0.244"
"'[14:19:16.470]',0.135,0.595,0.805,0.684,-,-0.244"
"'[14:19:16.478]',0.130,0.600,0.805,0.685,-,-0.244"
"'[14:19:16.486]',0.150,0.590,0.810,0.686,-,-0.244"
"'[14:19:16.494]',0.140,0.595,0.805,0.687,-,-0.244"
"'[14:19:16.502]',0.150,0.585,0.805,0.687,-,-0.244"
"'[14:19:16.510]',0.145,0.590,0.805,0.687,-,-0.244"
"'[14:19:16.518]',0.160,0.575,0.805,0.687,-,-0.244"
"'[14:19:16.526]',0.170,0.580,0.805,0.687,-,-0.244"
"'[14:19:16.534]',0.175,0.570,0.805,0.686,-,-0.244"
"'[14:19:16.542]',0.170,0.570,0.800,0.686,-,-0.244"
"'[14:19:16.550]',0.185,0.560,0.800,0.685,-,-0.244"
"'[14:19:16.558]',0.180,0.565,0.805,0.684,-,-0.244"
"'[14:19:16.566]',0.190,0.570,0.800,0.683,-,-0.195"
"'[14:19:16.574]',0.200,0.550,0.805,0.682,-,-0.195"
"'[14:19:16.582]',0.205,0.535,0.800,0.681,-,-0.195"
"'[14:19:16.590]',0.210,0.540,0.815,0.680,-,-0.195"
"'[14:19:16.598]',0.200,0.525,0.810,0.679,-,-0.195"
"'[14:19:16.606]',0.215,0.525,0.820,0.678,-,-0.195"
"'[14:19:16.614]',0.225,0.510,0.820,0.677,-,-0.195"
"'[14:19:16.622]',0.225,0.505,0.825,0.677,-,-0.195"
"'[14:19:16.630]',0.225,0.510,0.820,0.676,-,-0.195"
"'[14:19:16.638]',0.225,0.500,0.830,0.675,-,-0.195"
"'[14:19:16.646]',0.215,0.510,0.830,0.673,-,-0.195"
"'[14:19:16.654]',0.230,0.495,0.835,0.671,-,-0.195"
"'[14:19:16.662]',0.225,0.490,0.840,0.668,-,-0.244"
"'[14:19:16.670]',0.250,0.485,0.855,0.665,-,-0.244"
"'[14:19:16.678]',0.245,0.490,0.855,0.661,-,-0.195"
"'[14:19:16.686]',0.275,0.480,0.865,0.657,-,-0.195"
"'[14:19:16.694]',0.265,0.500,0.870,0.653,-,-0.195"
"'[14:19:16.702]',0.270,0.495,0.875,0.648,-,-0.195"
"'[14:19:16.710]',0.250,0.520,0.875,0.643,-,-0.195"
"'[14:19:16.718]',0.255,0.520,0.865,0.638,-,-0.244"
"'[14:19:16.726]',0.235,0.530,0.860,0.630,-,-0.244"
"'[14:19:16.734]',0.235,0.535,0.855,0.623,-,-0.244"
"'[14:19:16.742]',0.225,0.545,0.855,0.613,-,-0.244"
"'[14:19:16.750]',0.225,0.545,0.855,0.604,-,-0.244"
"'[14:19:16.758]',0.225,0.550,0.855,0.594,-,-0.244"
"'[14:19:16.766]',0.230,0.545,0.850,0.584,-,-0.244"
"'[14:19:16.774]',0.235,0.540,0.855,0.574,-,-0.195"
"'[14:19:16.782]',0.225,0.545,0.855,0.563,-,-0.195"
"'[14:19:16.790]',0.230,0.535,0.855,0.549,-,-0.195"
"'[14:19:16.798]',0.225,0.545,0.855,0.536,-,-0.195"
"'[14:19:16.806]',0.225,0.545,0.850,0.519,-,-0.195"
"'[14:19:16.814]',0.225,0.545,0.850,0.503,-,-0.195"
"'[14:19:16.822]',0.225,0.545,0.850,0.484,-,-0.195"
"'[14:19:16.830]',0.220,0.540,0.840,0.466,-,-0.195"
"'[14:19:16.838]',0.225,0.535,0.840,0.446,-,-0.195"
"'[14:19:16.846]',0.215,0.550,0.830,0.426,-,-0.195"
"'[14:19:16.854]',0.220,0.550,0.830,0.408,-,-0.244"
"'[14:19:16.862]',0.200,0.555,0.820,0.389,-,-0.244"
"'[14:19:16.870]',0.200,0.550,0.810,0.372,-,-0.195"
"'[14:19:16.878]',0.195,0.560,0.800,0.355,-,-0.195"
"'[14:19:16.886]',0.200,0.555,0.795,0.337,-,-0.195"
"'[14:19:16.894]',0.185,0.560,0.785,0.319,-,-0.195"
"'[14:19:16.902]',0.190,0.560,0.785,0.301,-,-0.195"
"'[14:19:16.910]',0.180,0.570,0.785,0.283,-,-0.195"
"'[14:19:16.918]',0.190,0.565,0.780,0.267,-,-0.195"
"'[14:19:16.926]',0.175,0.575,0.770,0.251,-,-0.244"
"'[14:19:16.934]',0.175,0.570,0.760,0.236,-,-0.244"
"'[14:19:16.942]',0.165,0.575,0.760,0.222,-,-0.342"
"'[14:19:16.950]',0.175,0.575,0.760,0.207,-,-0.244"
"'[14:19:16.958]',0.170,0.570,0.755,0.193,-,-0.244"
"'[14:19:16.966]',0.175,0.575,0.740,0.179,-,-0.244"
"'[14:19:16.974]',0.165,0.580,0.745,0.165,-,-0.244"
"'[14:19:16.982]',0.160,0.575,0.740,0.151,-,-0.244"
"'[14:19:16.990]',0.175,0.570,0.740,0.136,-,-0.244"
"'[14:19:16.998]',0.165,0.580,0.735,0.122,-,-0.244"
"'[14:19:17.006]',0.180,0.575,0.735,0.109,-,-0.244"
"'[14:19:17.014]',0.175,0.570,0.735,0.097,-,-0.244"
"'[14:19:17.022]',0.185,0.575,0.735,0.085,-,-0.244"
"'[14:19:17.030]',0.175,0.570,0.730,0.074,-,-0.244"
"'[14:19:17.038]',0.185,0.565,0.735,0.063,-,-0.244"
"'[14:19:17.046]',0.175,0.570,0.730,0.052,-,-0.244"
"'[14:19:17.054]',0.185,0.570,0.725,0.041,-,-0.244"
"'[14:19:17.062]',0.180,0.575,0.725,0.030,-,-0.244"
"'[14:19:17.070]',0.195,0.565,0.730,0.019,-,-0.244"
"'[14:19:17.078]',0.185,0.570,0.735,0.009,-,-0.195"
"'[14:19:17.086]',0.195,0.565,0.730,-0.000,-,-0.195"
"'[14:19:17.094]',0.185,0.570,0.735,-0.000,-,-0.195"
"'[14:19:17.102]',0.200,0.560,0.730,-0.000,-,-0.195"
"'[14:19:17.110]',0.180,0.570,0.735,-0.000,-,-0.195"
"'[14:19:17.118]',0.200,0.555,0.725,-0.000,-,-0.195"
"'[14:19:17.126]',0.215,0.550,0.750,-0.000,-,-0.195"
"'[14:19:17.134]',0.260,0.525,0.765,-0.000,-,-0.195"
"'[14:19:17.142]',0.245,0.530,0.780,-0.000,-,-0.195"
"'[14:19:17.150]',0.255,0.515,0.800,-0.000,-,-0.195"
"'[14:19:17.158]',0.275,0.500,0.785,-0.000,-,-0.195"
"'[14:19:17.166]',0.295,0.485,0.780,-0.000,-,-0.147"
"'[14:19:17.174]',0.280,0.490,0.785,-0.000,-,-0.195"
"'[14:19:17.182]',0.260,0.510,0.760,-0.000,-,-0.195"
"'[14:19:17.190]',0.215,0.555,0.755,-0.000,-,-0.195"
"'[14:19:17.198]',0.185,0.565,0.725,-0.000,-,-0.244"
"'[14:19:17.206]',0.150,0.585,0.715,-0.000,-,-0.244"
"'[14:19:17.214]',0.145,0.595,0.710,-0.000,-,-0.244"
"'[14:19:17.222]',0.165,0.575,0.710,-0.000,-,-0.244"
"'[14:19:17.230]',0.155,0.590,0.710,-0.000,-,-0.244"
"'[14:19:17.238]',0.150,0.590,0.710,-0.000,-,-0.195"
"'[14:19:17.246]',0.135,0.595,0.705,-0.000,-,-0.195"
"'[14:19:17.254]',0.140,0.590,0.785,-0.000,-,-0.195"
"'[14:19:17.262]',0.085,0.600,1.000,-0.000,-,-0.195"
"'[14:19:17.270]',0.415,0.360,1.165,-0.000,-,-0.195"
"'[14:19:17.278]',1.095,0.095,0.070,-0.000,-,-0.195"
"'[14:19:17.286]',1.155,0.090,-0.435,-0.000,-,-0.195"
"'[14:19:17.294]',0.090,0.710,-0.495,-0.000,-,-0.195"
"'[14:19:17.302]',-0.155,0.825,-0.195,-0.000,-,-0.195"
"'[14:19:17.310]',0.045,0.660,0.425,-0.000,-,-0.195"
"'[14:19:17.318]',0.135,0.595,0.695,-0.000,-,-0.195"
"'[14:19:17.326]',0.140,0.595,0.760,-0.000,-,-0.195"
"'[14:19:17.334]',0.140,0.595,0.780,-0.000,-,-0.195"
"'[14:19:17.342]',0.130,0.595,0.785,-0.000,-,-0.195"
"'[14:19:17.350]',0.130,0.600,0.790,-0.000,-,-0.195"
"'[14:19:17.358]',0.135,0.590,0.800,-0.000,-,-0.195"
"'[14:19:17.366]',0.145,0.595,0.795,-0.000,-,-0.195"
"'[14:19:17.374]',0.150,0.590,0.800,-0.000,-,-0.195"
"'[14:19:17.382]',0.140,0.595,0.805,-0.000,-,-0.195"
"'[14:19:17.390]',0.150,0.585,0.805,-0.000,-,-0.195"
"'[14:19:17.398]',0.155,0.580,0.805,-0.000,-,-0.195"
"'[14:19:17.406]',0.165,0.575,0.795,-0.000,-,-0.195"
"'[14:19:17.414]',0.170,0.575,0.790,0.005,-,-0.195"
"'[14:19:17.422]',0.175,0.575,0.785,0.010,-,-0.195"
"'[14:19:17.430]',0.185,0.565,0.785,0.018,-,-0.195"
"'[14:19:17.438]',0.195,0.560,0.790,0.025,-,-0.195"
"'[14:19:17.446]',0.190,0.550,0.785,0.033,-,-0.195"
"'[14:19:17.454]',0.210,0.550,0.785,0.042,-,-0.244"
"'[14:19:17.462]',0.200,0.555,0.785,0.051,-,-0.244"
"'[14:19:17.470]',0.215,0.540,0.780,0.060,-,-0.244"
"'[14:19:17.478]',0.225,0.535,0.785,0.069,-,-0.244"
"'[14:19:17.486]',0.230,0.525,0.785,0.078,-,-0.195"
"'[14:19:17.494]',0.225,0.520,0.795,0.087,-,-0.195"
"'[14:19:17.502]',0.235,0.515,0.800,0.095,-,-0.195"
"'[14:19:17.510]',0.235,0.505,0.800,0.103,-,-0.195"
"'[14:19:17.518]',0.245,0.500,0.805,0.110,-,-0.195"
"'[14:19:17.526]',0.240,0.500,0.805,0.118,-,-0.195"
"'[14:19:17.534]',0.250,0.485,0.805,0.127,-,-0.195"
"'[14:19:17.542]',0.235,0.500,0.815,0.135,-,-0.195"
"'[14:19:17.550]',0.250,0.495,0.820,0.143,-,-0.195"
"'[14:19:17.558]',0.255,0.490,0.830,0.151,-,-0.244"
"'[14:19:17.566]',0.260,0.495,0.840,0.158,-,-0.195"
"'[14:19:17.574]',0.265,0.490,0.855,0.165,-,-0.195"
"'[14:19:17.582]',0.260,0.500,0.855,0.171,-,-0.195"
"'[14:19:17.590]',0.280,0.490,0.875,0.177,-,-0.195"
"'[14:19:17.598]',0.270,0.500,0.870,0.183,-,-0.195"
"'[14:19:17.606]',0.265,0.515,0.870,0.189,-,-0.244"
"'[14:19:17.614]',0.245,0.535,0.855,0.195,-,-0.244"
"'[14:19:17.622]',0.230,0.545,0.855,0.200,-,-0.244"
"'[14:19:17.630]',0.220,0.550,0.845,0.205,-,-0.244"
"'[14:19:17.638]',0.215,0.555,0.840,0.210,-,-0.244"
"'[14:19:17.646]',0.225,0.545,0.835,0.214,-,-0.244"
"'[14:19:17.654]',0.230,0.545,0.830,0.218,-,-0.244"
"'[14:19:17.662]',0.215,0.550,0.840,0.221,-,-0.244"
"'[14:19:17.670]',0.220,0.555,0.840,0.224,-,-0.244"
"'[14:19:17.678]',0.220,0.555,0.845,0.227,-,-0.195"
"'[14:19:17.686]',0.225,0.545,0.850,0.229,-,-0.244"
"'[14:19:17.694]',0.230,0.550,0.855,0.231,-,-0.244"
"'[14:19:17.702]',0.220,0.550,0.845,0.233,-,-0.244"
"'[14:19:17.710]',0.215,0.555,0.855,0.234,-,-0.244"
"'[14:19:17.718]',0.220,0.555,0.855,0.236,-,-0.244"
"'[14:19:17.726]',0.220,0.550,0.850,0.238,-,-0.244"
"'[14:19:17.734]',0.225,0.550,0.855,0.240,-,-0.244"
"'[14:19:17.742]',0.205,0.560,0.850,0.242,-,-0.244"
"'[14:19:17.750]',0.200,0.560,0.835,0.246,-,-0.244"
"'[14:19:17.758]',0.205,0.560,0.830,0.250,-,-0.244"
"'[14:19:17.766]',0.215,0.555,0.815,0.255,-,-0.244"
"'[14:19:17.774]',0.205,0.560,0.805,0.260,-,-0.244"
"'[14:19:17.782]',0.210,0.550,0.815,0.268,-,-0.244"
"'[14:19:17.790]',0.200,0.560,0.805,0.275,-,-0.195"
"'[14:19:17.798]',0.200,0.565,0.795,0.284,-,-0.195"
"'[14:19:17.806]',0.180,0.575,0.795,0.293,-,-0.195"
"'[14:19:17.814]',0.175,0.575,0.785,0.301,-,-0.244"
"'[14:19:17.822]',0.180,0.580,0.785,0.310,-,-0.244"
"'[14:19:17.830]',0.175,0.575,0.775,0.319,-,-0.244"
"'[14:19:17.838]',0.185,0.570,0.765,0.327,-,-0.195"
"'[14:19:17.846]',0.175,0.575,0.760,0.337,-,-0.195"
"'[14:19:17.854]',0.180,0.575,0.765,0.347,-,-0.195"
"'[14:19:17.862]',0.175,0.575,0.765,0.357,-,-0.244"
"'[14:19:17.870]',0.175,0.575,0.765,0.368,-,-0.244"
"'[14:19:17.878]',0.165,0.580,0.765,0.377,-,-0.342"
"'[14:19:17.886]',0.175,0.570,0.760,0.387,-,-0.244"
"'[14:19:17.894]',0.155,0.590,0.755,0.395,-,-0.244"
"'[14:19:17.902]',0.165,0.575,0.760,0.404,-,-0.244"
"'[14:19:17.910]',0.170,0.575,0.750,0.412,-,-0.244"
"'[14:19:17.918]',0.185,0.570,0.750,0.421,-,-0.244"
"'[14:19:17.926]',0.180,0.570,0.745,0.429,-,-0.195"
"'[14:19:17.934]',0.180,0.575,0.740,0.438,-,-0.195"
"'[14:19:17.942]',0.170,0.580,0.740,0.446,-,-0.195"
"'[14:19:17.950]',0.175,0.575,0.745,0.455,-,-0.195"
"'[14:19:17.958]',0.165,0.580,0.750,0.462,-,-0.195"
"'[14:19:17.966]',0.180,0.575,0.755,0.471,-,-0.195"
"'[14:19:17.974]',0.175,0.570,0.750,0.478,-,-0.195"
"'[14:19:17.982]',0.175,0.575,0.745,0.485,-,-0.195"
"'[14:19:17.990]',0.170,0.575,0.750,0.491,-,-0.195"
"'[14:19:17.998]',0.190,0.565,0.755,0.498,-,-0.195"
"'[14:19:18.006]',0.215,0.555,0.775,0.505,-,-0.195"
"'[14:19:18.014]',0.245,0.535,0.790,0.512,-,-0.195"
"'[14:19:18.022]',0.250,0.530,0.790,0.520,-,-0.195"
"'[14:19:18.030]',0.240,0.525,0.800,0.527,-,-0.195"
"'[14:19:18.038]',0.280,0.505,0.795,0.535,-,-0.195"
"'[14:19:18.046]',0.285,0.500,0.790,0.542,-,-0.195"
"'[14:19:18.054]',0.270,0.490,0.790,0.549,-,-0.195"
"'[14:19:18.062]',0.240,0.520,0.775,0.557,-,-0.195"
"'[14:19:18.070]',0.200,0.555,0.760,0.566,-,-0.195"
"'[14:19:18.078]',0.160,0.575,0.735,0.575,-,-0.195"
"'[14:19:18.086]',0.150,0.585,0.730,0.585,-,-0.195"
"'[14:19:18.094]',0.145,0.595,0.725,0.595,-,-0.195"
"'[14:19:18.102]',0.150,0.585,0.730,0.606,-,-0.195"
"'[14:19:18.110]',0.150,0.595,0.735,0.617,-,-0.195"
"'[14:19:18.118]',0.155,0.590,0.725,0.628,-,-0.195"
"'[14:19:18.126]',0.140,0.595,0.740,0.640,-,-0.244"
"'[14:19:18.134]',0.095,0.595,0.870,0.650,-,-0.244"
"'[14:19:18.142]',0.085,0.525,1.160,0.661,-,-0.244"
"'[14:19:18.150]',0.720,0.225,1.175,0.671,-,-0.195"
"'[14:19:18.158]',1.205,0.065,-0.320,0.680,-,-0.195"
"'[14:19:18.166]',0.620,0.400,-0.500,0.690,-,-0.244"
"'[14:19:18.174]',-0.105,0.810,-0.500,0.700,-,-0.244"
"'[14:19:18.182]',-0.175,0.840,0.070,0.710,-,-0.244"
"'[14:19:18.190]',0.095,0.625,0.620,0.720,-,-0.244"
"'[14:19:18.198]',0.130,0.600,0.765,0.729,-,-0.244"
"'[14:19:18.206]',0.120,0.605,0.800,0.738,-,-0.195"
"'[14:19:18.214]',0.115,0.595,0.805,0.746,-,-0.195"
"'[14:19:18.222]',0.130,0.590,0.815,0.753,-,-0.244"
"'[14:19:18.230]',0.130,0.595,0.815,0.761,-,-0.244"
"'[14:19:18.238]',0.125,0.590,0.830,0.769,-,-0.244"
"'[14:19:18.246]',0.120,0.600,0.830,0.777,-,-0.244"
"'[14:19:18.254]',0.140,0.590,0.825,0.785,-,-0.195"
"'[14:19:18.262]',0.140,0.580,0.825,0.792,-,-0.195"
"'[14:19:18.270]',0.150,0.580,0.830,0.799,-,-0.195"
"'[14:19:18.278]',0.140,0.585,0.820,0.806,-,-0.195"
"'[14:19:18.286]',0.150,0.575,0.820,0.812,-,-0.195"
"'[14:19:18.294]',0.145,0.585,0.820,0.816,-,-0.244"
"'[14:19:18.302]',0.155,0.575,0.825,0.821,-,-0.244"
"'[14:19:18.310]',0.160,0.570,0.830,0.824,-,-0.244"
"'[14:19:18.318]',0.180,0.550,0.810,0.827,-,-0.244"
"'[14:19:18.326]',0.175,0.570,0.815,0.830,-,-0.244"
"'[14:19:18.334]',0.180,0.560,0.820,0.833,-,-0.244"
"'[14:19:18.342]',0.180,0.565,0.825,0.835,-,-0.195"
"'[14:19:18.350]',0.200,0.550,0.820,0.838,-,-0.195"
"'[14:19:18.358]',0.200,0.540,0.825,0.839,-,-0.195"
"'[14:19:18.366]',0.215,0.525,0.830,0.840,-,-0.195"
"'[14:19:18.374]',0.205,0.525,0.830,0.841,-,-0.195"
"'[14:19:18.382]',0.220,0.515,0.835,0.842,-,-0.195"
"'[14:19:18.390]',0.210,0.520,0.850,0.842,-,-0.195"
"'[14:19:18.398]',0.215,0.505,0.855,0.843,-,-0.195"
"'[14:19:18.406]',0.225,0.500,0.860,0.843,-,-0.195"
"'[14:19:18.414]',0.210,0.515,0.875,0.843,-,-0.195"
"'[14:19:18.422]',0.220,0.505,0.880,0.841,-,-0.195"
"'[14:19:18.430]',0.225,0.500,0.890,0.840,-,-0.195"
"'[14:19:18.438]',0.230,0.500,0.905,0.838,-,-0.244"
"'[14:19:18.446]',0.225,0.500,0.910,0.835,-,-0.244"
"'[14:19:18.454]',0.245,0.510,0.925,0.832,-,-0.244"
"'[14:19:18.462]',0.235,0.515,0.920,0.830,-,-0.244"
"'[14:19:18.470]',0.240,0.520,0.920,0.826,-,-0.244"
"'[14:19:18.478]',0.230,0.535,0.900,0.823,-,-0.244"
"'[14:19:18.486]',0.240,0.530,0.890,0.818,-,-0.244"
"'[14:19:18.494]',0.220,0.545,0.875,0.812,-,-0.244"
"'[14:19:18.502]',0.225,0.550,0.865,0.805,-,-0.244"
"'[14:19:18.510]',0.200,0.575,0.855,0.798,-,-0.244"
"'[14:19:18.518]',0.205,0.565,0.850,0.791,-,-0.195"
"'[14:19:18.526]',0.195,0.575,0.850,0.783,-,-0.195"
"'[14:19:18.534]',0.200,0.560,0.850,0.775,-,-0.195"
"'[14:19:18.542]',0.200,0.565,0.855,0.767,-,-0.195"
"'[14:19:18.550]',0.210,0.550,0.855,0.757,-,-0.195"
"'[14:19:18.558]',0.215,0.550,0.860,0.748,-,-0.195"
"'[14:19:18.566]',0.210,0.545,0.865,0.736,-,-0.195"
"'[14:19:18.574]',0.215,0.555,0.870,0.725,-,-0.244"
"'[14:19:18.582]',0.200,0.550,0.865,0.713,-,-0.244"
"'[14:19:18.590]',0.215,0.550,0.870,0.701,-,-0.244"
"'[14:19:18.598]',0.200,0.555,0.870,0.688,-,-0.244"
"'[14:19:18.606]',0.200,0.550,0.865,0.676,-,-0.244"
"'[14:19:18.614]',0.200,0.565,0.855,0.664,-,-0.244"
"'[14:19:18.622]',0.200,0.550,0.855,0.653,-,-0.195"
"'[14:19:18.630]',0.195,0.555,0.850,0.643,-,-0.195"
"'[14:19:18.638]',0.180,0.570,0.845,0.633,-,-0.195"
"'[14:19:18.646]',0.175,0.575,0.830,0.624,-,-0.195"
"'[14:19:18.654]',0.190,0.565,0.825,0.614,-,-0.195"
"'[14:19:18.662]',0.175,0.575,0.815,0.605,-,-0.244"
"'[14:19:18.670]',0.180,0.575,0.815,0.596,-,-0.195"
"'[14:19:18.678]',0.165,0.575,0.805,0.588,-,-0.195"
"'[14:19:18.686]',0.170,0.575,0.800,0.581,-,-0.147"
"'[14:19:18.694]',0.155,0.585,0.795,0.574,-,-0.098"
"'[14:19:18.702]',0.170,0.575,0.795,0.567,-,-0.098"
"'[14:19:18.710]',0.160,0.575,0.785,0.561,-,0.000"
"'[14:19:18.718]',0.165,0.575,0.785,0.554,-,0.000"
"'[14:19:18.726]',0.155,0.585,0.785,0.548,-,0.000"
"'[14:19:18.734]',0.160,0.580,0.780,0.542,-,0.000"
"'[14:19:18.742]',0.155,0.585,0.775,0.535,-,0.000"
"'[14:19:18.750]',0.165,0.575,0.775,0.529,-,0.000"
"'[14:19:18.758]',0.150,0.585,0.765,0.522,-,0.000"
"'[14:19:18.766]',0.165,0.575,0.760,0.515,-,0.000"
"'[14:19:18.774]',0.160,0.585,0.765,0.509,-,0.000"
"'[14:19:18.782]',0.155,0.580,0.760,0.502,-,0.000"
"'[14:19:18.790]',0.150,0.590,0.765,0.496,-,0.000"
"'[14:19:18.798]',0.155,0.585,0.760,0.489,-,0.000"
"'[14:19:18.806]',0.165,0.585,0.760,0.482,-,0.000"
"'[14:19:18.814]',0.165,0.580,0.755,0.474,-,0.000"
"'[14:19:18.822]',0.170,0.575,0.760,0.465,-,0.000"
"'[14:19:18.830]',0.165,0.575,0.755,0.456,-,0.000"
"'[14:19:18.838]',0.170,0.570,0.755,0.448,-,0.000"
"'[14:19:18.846]',0.165,0.575,0.755,0.440,-,0.000"
"'[14:19:18.854]',0.175,0.570,0.760,0.433,-,0.000"
"'[14:19:18.862]',0.170,0.580,0.755,0.425,-,0.000"
"'[14:19:18.870]',0.175,0.575,0.755,0.417,-,0.000"
"'[14:19:18.878]',0.175,0.570,0.755,0.409,-,0.000"
"'[14:19:18.886]',0.190,0.565,0.760,0.400,-,0.000"
"'[14:19:18.894]',0.195,0.565,0.770,0.392,-,0.000"
"'[14:19:18.902]',0.225,0.545,0.800,0.384,-,0.000"
"'[14:19:18.910]',0.220,0.530,0.810,0.376,-,0.000"
"'[14:19:18.918]',0.245,0.510,0.815,0.369,-,0.000"
"'[14:19:18.926]',0.265,0.505,0.815,0.362,-,0.000"
"'[14:19:18.934]',0.270,0.495,0.795,0.356,-,0.000"
"'[14:19:18.942]',0.245,0.515,0.785,0.350,-,0.000"
"'[14:19:18.950]',0.235,0.535,0.785,0.345,-,0.000"
"'[14:19:18.958]',0.190,0.570,0.760,0.340,-,0.000"
"'[14:19:18.966]',0.170,0.575,0.740,0.335,-,0.000"
"'[14:19:18.974]',0.150,0.595,0.740,0.331,-,0.000"
"'[14:19:18.982]',0.150,0.585,0.735,0.326,-,0.000"
"'[14:19:18.990]',0.155,0.595,0.735,0.323,-,0.000"
"'[14:19:18.998]',0.170,0.580,0.735,0.319,-,0.000"
"'[14:19:19.006]',0.165,0.575,0.735,0.316,-,0.000"
"'[14:19:19.014]',0.150,0.595,0.750,0.313,-,0.000"
"'[14:19:19.022]',0.100,0.590,0.905,0.311,-,0.000"
"'[14:19:19.030]',0.180,0.490,1.220,0.309,-,0.000"
"'[14:19:19.038]',0.815,0.180,0.630,0.307,-,0.000"
"'[14:19:19.046]',1.180,0.070,-0.350,0.306,-,0.000"
"'[14:19:19.054]',0.480,0.475,-0.500,0.304,-,0.000"
