'Time','I','II','AVR','V','RESP','PLETH','ABP'
'[20:35:56.753]',-,0.185,0.685,0.485,0.213,2.300,-
'[20:35:56.761]',-,0.150,0.690,0.510,0.243,2.272,-
'[20:35:56.769]',-,0.235,0.595,0.515,0.273,2.241,-
'[20:35:56.777]',-,0.510,0.455,0.460,0.303,2.211,-
'[20:35:56.785]',-,0.900,0.315,0.315,0.329,2.181,-
'[20:35:56.793]',-,1.060,0.290,0.115,0.354,2.152,-
'[20:35:56.801]',-,0.805,0.475,0.050,0.375,2.128,-
'[20:35:56.809]',-,0.475,0.620,0.150,0.396,2.105,-
'[20:35:56.817]',-,0.320,0.655,0.290,0.411,2.083,-
'[20:35:56.825]',-,0.265,0.650,0.395,0.426,2.065,-
'[20:35:56.833]',-,0.245,0.655,0.450,0.436,2.051,-
'[20:35:56.841]',-,0.240,0.660,0.475,0.445,2.042,-
'[20:35:56.849]',-,0.240,0.655,0.485,0.448,2.038,-
'[20:35:56.857]',-,0.240,0.655,0.490,0.452,2.036,-
'[20:35:56.865]',-,0.245,0.650,0.490,0.449,2.037,-
'[20:35:56.873]',-,0.250,0.650,0.495,0.447,2.038,-
'[20:35:56.881]',-,0.255,0.645,0.490,0.442,2.040,-
'[20:35:56.889]',-,0.255,0.645,0.490,0.437,2.041,-
'[20:35:56.897]',-,0.260,0.645,0.490,0.430,2.041,-
'[20:35:56.905]',-,0.265,0.640,0.495,0.423,2.041,-
'[20:35:56.913]',-,0.270,0.635,0.495,0.413,2.041,-
'[20:35:56.921]',-,0.275,0.625,0.500,0.402,2.043,-
'[20:35:56.929]',-,0.285,0.620,0.495,0.389,2.045,-
'[20:35:56.937]',-,0.285,0.620,0.495,0.376,2.048,-
'[20:35:56.945]',-,0.290,0.610,0.495,0.363,2.050,-
'[20:35:56.953]',-,0.300,0.610,0.495,0.350,2.050,-
'[20:35:56.961]',-,0.305,0.605,0.490,0.338,2.047,-
'[20:35:56.969]',-,0.315,0.595,0.485,0.325,2.040,-
'[20:35:56.977]',-,0.325,0.590,0.480,0.315,2.028,-
'[20:35:56.985]',-,0.330,0.580,0.470,0.305,2.010,-
'[20:35:56.993]',-,0.340,0.570,0.470,0.298,1.985,-
'[20:35:57.001]',-,0.355,0.560,0.465,0.290,1.954,-
'[20:35:57.009]',-,0.370,0.545,0.460,0.284,1.914,-
'[20:35:57.017]',-,0.390,0.535,0.450,0.279,1.866,-
'[20:35:57.025]',-,0.410,0.520,0.445,0.274,1.810,-
'[20:35:57.033]',-,0.425,0.500,0.435,0.270,1.749,-
'[20:35:57.041]',-,0.445,0.490,0.425,0.267,1.695,-
'[20:35:57.049]',-,0.470,0.470,0.420,0.263,1.644,-
'[20:35:57.057]',-,0.500,0.450,0.415,0.260,1.586,-
'[20:35:57.065]',-,0.525,0.425,0.400,0.258,1.526,-
'[20:35:57.073]',-,0.560,0.405,0.390,0.256,1.470,-
'[20:35:57.081]',-,0.590,0.385,0.380,0.253,1.421,-
'[20:35:57.089]',-,0.620,0.365,0.380,0.250,1.379,-
'[20:35:57.097]',-,0.640,0.360,0.380,0.248,1.344,-
'[20:35:57.105]',-,0.660,0.350,0.380,0.245,1.316,-
'[20:35:57.113]',-,0.665,0.355,0.385,0.241,1.295,-
'[20:35:57.121]',-,0.650,0.365,0.405,0.237,1.283,-
'[20:35:57.129]',-,0.610,0.400,0.430,0.234,1.276,-
'[20:35:57.137]',-,0.550,0.440,0.455,0.230,1.277,-
'[20:35:57.145]',-,0.485,0.495,0.475,0.226,1.282,-
'[20:35:57.153]',-,0.420,0.545,0.490,0.223,1.283,-
'[20:35:57.161]',-,0.370,0.580,0.500,0.220,1.284,-
'[20:35:57.169]',-,0.335,0.610,0.505,0.214,1.283,-
'[20:35:57.177]',-,0.320,0.625,0.510,0.209,1.282,-
'[20:35:57.185]',-,0.310,0.645,0.510,0.202,1.280,-
'[20:35:57.193]',-,0.305,0.650,0.505,0.195,1.277,-
'[20:35:57.201]',-,0.300,0.655,0.505,0.188,1.273,-
'[20:35:57.209]',-,0.300,0.655,0.505,0.181,1.268,-
'[20:35:57.217]',-,0.305,0.650,0.495,0.174,1.262,-
'[20:35:57.225]',-,0.310,0.645,0.495,0.167,1.256,-
'[20:35:57.233]',-,0.315,0.635,0.490,0.159,1.250,-
'[20:35:57.241]',-,0.315,0.635,0.490,0.151,1.249,-
'[20:35:57.249]',-,0.315,0.635,0.490,0.141,1.248,-
'[20:35:57.257]',-,0.315,0.635,0.490,0.131,1.241,-
'[20:35:57.265]',-,0.320,0.635,0.490,0.120,1.232,-
'[20:35:57.273]',-,0.320,0.630,0.490,0.109,1.220,-
'[20:35:57.281]',-,0.325,0.625,0.490,0.097,1.207,-
'[20:35:57.289]',-,0.330,0.625,0.490,0.085,1.197,-
'[20:35:57.297]',-,0.335,0.625,0.490,0.074,1.194,-
'[20:35:57.305]',-,0.335,0.625,0.490,0.064,1.201,-
'[20:35:57.313]',-,0.330,0.625,0.490,0.054,1.225,-
'[20:35:57.321]',-,0.330,0.625,0.490,0.044,1.266,-
'[20:35:57.329]',-,0.330,0.625,0.490,0.035,1.327,-
'[20:35:57.337]',-,0.325,0.630,0.485,0.025,1.395,-
'[20:35:57.345]',-,0.320,0.630,0.480,0.016,1.470,-
'[20:35:57.353]',-,0.320,0.630,0.480,0.006,1.563,-
'[20:35:57.361]',-,0.320,0.630,0.480,0.003,1.667,-
'[20:35:57.369]',-,0.320,0.635,0.480,-0.000,1.775,-
'[20:35:57.377]',-,0.315,0.640,0.480,-0.000,1.882,-
'[20:35:57.385]',-,0.315,0.640,0.480,-0.000,1.983,-
'[20:35:57.393]',-,0.310,0.640,0.480,-0.000,2.077,-
'[20:35:57.401]',-,0.310,0.640,0.475,-0.000,2.159,-
'[20:35:57.409]',-,0.310,0.640,0.470,-0.000,2.230,-
'[20:35:57.417]',-,0.310,0.645,0.470,-0.000,2.286,-
'[20:35:57.425]',-,0.310,0.645,0.470,-0.000,2.329,-
'[20:35:57.433]',-,0.305,0.640,0.470,-0.000,2.359,-
'[20:35:57.441]',-,0.305,0.640,0.475,-0.000,2.376,-
'[20:35:57.449]',-,0.305,0.640,0.475,-0.000,2.385,-
'[20:35:57.457]',-,0.305,0.645,0.470,-0.000,2.388,-
'[20:35:57.465]',-,0.305,0.645,0.465,-0.000,2.386,-
'[20:35:57.473]',-,0.305,0.645,0.465,-0.000,2.380,-
'[20:35:57.481]',-,0.305,0.640,0.465,-0.000,2.372,-
'[20:35:57.489]',-,0.305,0.635,0.470,0.008,2.364,-
'[20:35:57.497]',-,0.315,0.625,0.470,0.017,2.355,-
'[20:35:57.505]',-,0.320,0.625,0.480,0.033,2.346,-
'[20:35:57.513]',-,0.330,0.620,0.485,0.049,2.338,-
'[20:35:57.521]',-,0.340,0.605,0.485,0.065,2.331,-
'[20:35:57.529]',-,0.360,0.585,0.485,0.080,2.326,-
'[20:35:57.537]',-,0.380,0.570,0.485,0.097,2.323,-
'[20:35:57.545]',-,0.385,0.570,0.480,0.113,2.319,-
'[20:35:57.553]',-,0.380,0.575,0.465,0.131,2.315,-
'[20:35:57.561]',-,0.365,0.585,0.455,0.150,2.309,-
'[20:35:57.569]',-,0.345,0.605,0.450,0.170,2.301,-
'[20:35:57.577]',-,0.320,0.625,0.450,0.190,2.292,-
'[20:35:57.585]',-,0.315,0.630,0.445,0.210,2.281,-
'[20:35:57.593]',-,0.315,0.635,0.440,0.231,2.266,-
'[20:35:57.601]',-,0.320,0.635,0.435,0.251,2.249,-
'[20:35:57.609]',-,0.315,0.635,0.440,0.272,2.229,-
'[20:35:57.617]',-,0.275,0.640,0.460,0.289,2.206,-
'[20:35:57.625]',-,0.250,0.620,0.485,0.306,2.183,-
'[20:35:57.633]',-,0.335,0.545,0.490,0.321,2.159,-
'[20:35:57.641]',-,0.615,0.410,0.450,0.335,2.138,-
'[20:35:57.649]',-,1.015,0.270,0.340,0.348,2.119,-
'[20:35:57.657]',-,1.170,0.245,0.175,0.361,2.099,-
'[20:35:57.665]',-,0.905,0.440,0.090,0.373,2.078,-
'[20:35:57.673]',-,0.565,0.585,0.145,0.385,2.058,-
'[20:35:57.681]',-,0.400,0.615,0.260,0.395,2.038,-
'[20:35:57.689]',-,0.345,0.610,0.355,0.405,2.020,-
'[20:35:57.697]',-,0.315,0.610,0.405,0.413,2.003,-
'[20:35:57.705]',-,0.305,0.620,0.420,0.421,1.989,-
'[20:35:57.713]',-,0.295,0.625,0.430,0.428,1.976,-
'[20:35:57.721]',-,0.290,0.625,0.440,0.434,1.963,-
'[20:35:57.729]',-,0.285,0.630,0.440,0.440,1.951,-
'[20:35:57.737]',-,0.285,0.625,0.445,0.445,1.943,-
'[20:35:57.745]',-,0.285,0.625,0.445,0.450,1.937,-
'[20:35:57.753]',-,0.290,0.620,0.450,0.455,1.932,-
'[20:35:57.761]',-,0.295,0.615,0.445,0.459,1.926,-
'[20:35:57.769]',-,0.295,0.615,0.445,0.463,1.919,-
'[20:35:57.777]',-,0.295,0.610,0.450,0.466,1.910,-
'[20:35:57.785]',-,0.300,0.610,0.450,0.470,1.901,-
'[20:35:57.793]',-,0.305,0.605,0.450,0.473,1.892,-
'[20:35:57.801]',-,0.310,0.605,0.450,0.476,1.883,-
'[20:35:57.809]',-,0.310,0.600,0.450,0.479,1.871,-
'[20:35:57.817]',-,0.315,0.595,0.450,0.482,1.885,-
'[20:35:57.825]',-,0.320,0.590,0.445,0.484,1.909,-
'[20:35:57.833]',-,0.330,0.585,0.445,0.487,1.912,-
'[20:35:57.841]',-,0.335,0.580,0.440,0.490,1.909,-
'[20:35:57.849]',-,0.350,0.570,0.440,0.492,1.903,-
'[20:35:57.857]',-,0.355,0.560,0.440,0.494,1.891,-
'[20:35:57.865]',-,0.365,0.550,0.440,0.497,1.876,-
'[20:35:57.873]',-,0.375,0.540,0.430,0.499,1.858,-
'[20:35:57.881]',-,0.385,0.530,0.425,0.501,1.840,-
'[20:35:57.889]',-,0.400,0.515,0.415,0.503,1.822,-
'[20:35:57.897]',-,0.415,0.505,0.405,0.505,1.804,-
'[20:35:57.905]',-,0.430,0.490,0.400,0.507,1.788,-
'[20:35:57.913]',-,0.450,0.475,0.400,0.508,1.771,-
'[20:35:57.921]',-,0.475,0.455,0.390,0.509,1.754,-
'[20:35:57.929]',-,0.500,0.440,0.380,0.511,1.733,-
'[20:35:57.937]',-,0.525,0.420,0.365,0.511,1.717,-
'[20:35:57.945]',-,0.555,0.400,0.360,0.512,1.704,-
'[20:35:57.953]',-,0.580,0.380,0.360,0.512,1.687,-
'[20:35:57.961]',-,0.600,0.370,0.360,0.512,1.671,-
'[20:35:57.969]',-,0.620,0.365,0.360,0.511,1.653,-
'[20:35:57.977]',-,0.625,0.370,0.365,0.510,1.635,-
'[20:35:57.985]',-,0.600,0.385,0.380,0.508,1.618,-
'[20:35:57.993]',-,0.555,0.420,0.405,0.506,1.602,-
'[20:35:58.001]',-,0.490,0.465,0.435,0.504,1.587,-
'[20:35:58.009]',-,0.420,0.525,0.465,0.502,1.574,-
'[20:35:58.017]',-,0.355,0.575,0.485,0.499,1.562,-
'[20:35:58.025]',-,0.310,0.625,0.495,0.497,1.552,-
'[20:35:58.033]',-,0.270,0.655,0.500,0.494,1.543,-
'[20:35:58.041]',-,0.250,0.670,0.505,0.491,1.538,-
'[20:35:58.049]',-,0.245,0.685,0.505,0.487,1.536,-
'[20:35:58.057]',-,0.240,0.690,0.500,0.484,1.530,-
'[20:35:58.065]',-,0.240,0.695,0.500,0.480,1.524,-
'[20:35:58.073]',-,0.240,0.690,0.495,0.476,1.516,-
'[20:35:58.081]',-,0.240,0.690,0.495,0.471,1.507,-
'[20:35:58.089]',-,0.240,0.680,0.495,0.467,1.497,-
'[20:35:58.097]',-,0.245,0.680,0.495,0.463,1.485,-
'[20:35:58.105]',-,0.240,0.680,0.500,0.459,1.472,-
'[20:35:58.113]',-,0.240,0.680,0.500,0.455,1.458,-
'[20:35:58.121]',-,0.240,0.675,0.505,0.451,1.442,-
'[20:35:58.129]',-,0.240,0.680,0.505,0.447,1.424,-
'[20:35:58.137]',-,0.240,0.680,0.510,0.442,1.414,-
'[20:35:58.145]',-,0.235,0.685,0.510,0.437,1.411,-
'[20:35:58.153]',-,0.230,0.685,0.510,0.432,1.411,-
'[20:35:58.161]',-,0.225,0.690,0.510,0.427,1.423,-
'[20:35:58.169]',-,0.225,0.690,0.515,0.422,1.453,-
'[20:35:58.177]',-,0.225,0.690,0.515,0.418,1.503,-
'[20:35:58.185]',-,0.225,0.690,0.515,0.413,1.576,-
'[20:35:58.193]',-,0.230,0.690,0.515,0.407,1.669,-
'[20:35:58.201]',-,0.230,0.685,0.515,0.400,1.778,-
'[20:35:58.209]',-,0.230,0.690,0.515,0.392,1.900,-
'[20:35:58.217]',-,0.230,0.690,0.515,0.385,2.028,-
'[20:35:58.225]',-,0.230,0.685,0.515,0.374,2.158,-
'[20:35:58.233]',-,0.235,0.685,0.520,0.363,2.269,-
'[20:35:58.241]',-,0.235,0.685,0.515,0.351,2.363,-
'[20:35:58.249]',-,0.240,0.690,0.510,0.338,2.455,-
'[20:35:58.257]',-,0.240,0.680,0.510,0.326,2.539,-
'[20:35:58.265]',-,0.245,0.680,0.505,0.314,2.609,-
'[20:35:58.273]',-,0.240,0.685,0.505,0.302,2.665,-
'[20:35:58.281]',-,0.245,0.685,0.505,0.290,2.705,-
'[20:35:58.289]',-,0.245,0.680,0.510,0.276,2.731,-
'[20:35:58.297]',-,0.250,0.675,0.510,0.262,2.748,-
'[20:35:58.305]',-,0.260,0.670,0.505,0.246,2.755,-
'[20:35:58.313]',-,0.270,0.665,0.500,0.230,2.754,-
'[20:35:58.321]',-,0.275,0.660,0.500,0.215,2.749,-
'[20:35:58.329]',-,0.275,0.660,0.505,0.200,2.740,-
'[20:35:58.337]',-,0.280,0.655,0.505,0.186,2.727,-
'[20:35:58.345]',-,0.285,0.645,0.505,0.172,2.714,-
'[20:35:58.353]',-,0.290,0.645,0.510,0.156,2.698,-
'[20:35:58.361]',-,0.300,0.640,0.515,0.141,2.680,-
'[20:35:58.369]',-,0.310,0.630,0.520,0.123,2.662,-
'[20:35:58.377]',-,0.320,0.610,0.520,0.106,2.644,-
'[20:35:58.385]',-,0.335,0.600,0.520,0.089,2.629,-
'[20:35:58.393]',-,0.350,0.600,0.525,0.071,2.614,-
'[20:35:58.401]',-,0.350,0.600,0.510,0.054,2.600,-
'[20:35:58.409]',-,0.335,0.605,0.500,0.038,2.588,-
'[20:35:58.417]',-,0.315,0.620,0.495,0.024,2.580,-
'[20:35:58.425]',-,0.295,0.640,0.490,0.010,2.570,-
'[20:35:58.433]',-,0.275,0.655,0.490,0.005,2.559,-
'[20:35:58.441]',-,0.275,0.665,0.490,-0.000,2.548,-
'[20:35:58.449]',-,0.275,0.665,0.490,-0.000,2.537,-
'[20:35:58.457]',-,0.270,0.665,0.490,-0.000,2.523,-
'[20:35:58.465]',-,0.250,0.665,0.500,-0.000,2.507,-
'[20:35:58.473]',-,0.215,0.655,0.530,-0.000,2.488,-
'[20:35:58.481]',-,0.240,0.610,0.550,-0.000,2.464,-
'[20:35:58.489]',-,0.420,0.515,0.540,-0.000,2.436,-
'[20:35:58.497]',-,0.755,0.400,0.485,-0.000,2.405,-
'[20:35:58.505]',-,1.015,0.345,0.355,-0.000,2.374,-
'[20:35:58.513]',-,0.905,0.455,0.230,-0.000,2.342,-
'[20:35:58.521]',-,0.590,0.615,0.190,-0.000,2.307,-
'[20:35:58.529]',-,0.385,0.665,0.255,-0.000,2.273,-
'[20:35:58.537]',-,0.300,0.655,0.350,-0.000,2.247,-
'[20:35:58.545]',-,0.265,0.650,0.430,-0.000,2.226,-
'[20:35:58.553]',-,0.245,0.655,0.465,-0.000,2.201,-
'[20:35:58.561]',-,0.240,0.665,0.485,-0.000,2.178,-
'[20:35:58.569]',-,0.240,0.660,0.490,-0.000,2.159,-
'[20:35:58.577]',-,0.240,0.655,0.495,-0.000,2.146,-
'[20:35:58.585]',-,0.245,0.650,0.500,-0.000,2.137,-
'[20:35:58.593]',-,0.245,0.650,0.495,-0.000,2.133,-
'[20:35:58.601]',-,0.250,0.645,0.495,-0.000,2.131,-
'[20:35:58.609]',-,0.250,0.645,0.490,-0.000,2.130,-
'[20:35:58.617]',-,0.255,0.640,0.490,-0.000,2.129,-
'[20:35:58.625]',-,0.255,0.645,0.495,-0.000,2.127,-
'[20:35:58.633]',-,0.260,0.635,0.495,-0.000,2.125,-
'[20:35:58.641]',-,0.270,0.630,0.490,-0.000,2.121,-
'[20:35:58.649]',-,0.280,0.625,0.490,-0.000,2.111,-
'[20:35:58.657]',-,0.290,0.620,0.485,-0.000,2.099,-
'[20:35:58.665]',-,0.295,0.610,0.485,-0.000,2.087,-
'[20:35:58.673]',-,0.305,0.605,0.485,-0.000,2.075,-
'[20:35:58.681]',-,0.315,0.595,0.475,-0.000,2.065,-
'[20:35:58.689]',-,0.325,0.585,0.470,-0.000,2.056,-
'[20:35:58.697]',-,0.330,0.580,0.465,-0.000,2.046,-
'[20:35:58.705]',-,0.335,0.575,0.465,-0.000,2.038,-
'[20:35:58.713]',-,0.345,0.570,0.460,-0.000,2.028,-
'[20:35:58.721]',-,0.360,0.560,0.455,-0.000,2.018,-
'[20:35:58.729]',-,0.370,0.555,0.445,-0.000,2.004,-
'[20:35:58.737]',-,0.375,0.545,0.440,-0.000,1.991,-
'[20:35:58.745]',-,0.390,0.530,0.430,-0.000,1.978,-
'[20:35:58.753]',-,0.415,0.510,0.425,0.000,1.956,-
'[20:35:58.761]',-,0.430,0.495,0.415,0.001,1.929,-
'[20:35:58.769]',-,0.455,0.480,0.405,0.006,1.897,-
'[20:35:58.777]',-,0.475,0.470,0.395,0.011,1.864,-
'[20:35:58.785]',-,0.500,0.450,0.385,0.017,1.831,-
'[20:35:58.793]',-,0.530,0.430,0.370,0.023,1.799,-
'[20:35:58.801]',-,0.555,0.415,0.360,0.028,1.767,-
'[20:35:58.809]',-,0.580,0.405,0.360,0.033,1.736,-
'[20:35:58.817]',-,0.600,0.400,0.360,0.038,1.706,-
'[20:35:58.825]',-,0.615,0.395,0.360,0.043,1.677,-
'[20:35:58.833]',-,0.605,0.405,0.375,0.047,1.655,-
'[20:35:58.841]',-,0.575,0.425,0.400,0.052,1.636,-
'[20:35:58.849]',-,0.520,0.460,0.435,0.057,1.614,-
'[20:35:58.857]',-,0.455,0.505,0.465,0.062,1.589,-
'[20:35:58.865]',-,0.390,0.555,0.490,0.066,1.565,-
'[20:35:58.873]',-,0.340,0.595,0.510,0.070,1.542,-
'[20:35:58.881]',-,0.305,0.625,0.520,0.074,1.521,-
'[20:35:58.889]',-,0.280,0.645,0.525,0.078,1.503,-
'[20:35:58.897]',-,0.270,0.655,0.530,0.081,1.489,-
'[20:35:58.905]',-,0.260,0.665,0.535,0.085,1.474,-
'[20:35:58.913]',-,0.255,0.665,0.535,0.088,1.459,-
'[20:35:58.921]',-,0.255,0.665,0.530,0.091,1.442,-
'[20:35:58.929]',-,0.250,0.670,0.530,0.095,1.421,-
'[20:35:58.937]',-,0.250,0.665,0.525,0.098,1.405,-
'[20:35:58.945]',-,0.255,0.665,0.525,0.102,1.389,-
'[20:35:58.953]',-,0.255,0.655,0.520,0.106,1.364,-
'[20:35:58.961]',-,0.260,0.655,0.515,0.109,1.333,-
'[20:35:58.969]',-,0.260,0.655,0.515,0.112,1.301,-
'[20:35:58.977]',-,0.265,0.650,0.510,0.115,1.269,-
'[20:35:58.985]',-,0.270,0.645,0.510,0.118,1.234,-
'[20:35:58.993]',-,0.280,0.645,0.510,0.121,1.196,-
'[20:35:59.001]',-,0.285,0.640,0.505,0.124,1.161,-
'[20:35:59.009]',-,0.290,0.640,0.505,0.126,1.138,-
'[20:35:59.017]',-,0.300,0.640,0.495,0.129,1.128,-
'[20:35:59.025]',-,0.305,0.635,0.495,0.132,1.141,-
'[20:35:59.033]',-,0.315,0.630,0.490,0.136,1.177,-
'[20:35:59.041]',-,0.320,0.625,0.490,0.140,1.239,-
'[20:35:59.049]',-,0.330,0.620,0.485,0.144,1.334,-
'[20:35:59.057]',-,0.335,0.620,0.480,0.148,1.460,-
'[20:35:59.065]',-,0.340,0.615,0.475,0.153,1.610,-
'[20:35:59.073]',-,0.350,0.610,0.470,0.158,1.775,-
'[20:35:59.081]',-,0.350,0.610,0.470,0.163,1.946,-
'[20:35:59.089]',-,0.350,0.610,0.465,0.172,2.114,-
'[20:35:59.097]',-,0.355,0.610,0.465,0.181,2.273,-
'[20:35:59.105]',-,0.355,0.610,0.465,0.192,2.415,-
'[20:35:59.113]',-,0.350,0.610,0.465,0.204,2.539,-
'[20:35:59.121]',-,0.340,0.615,0.465,0.216,2.641,-
'[20:35:59.129]',-,0.335,0.615,0.465,0.229,2.723,-
'[20:35:59.137]',-,0.335,0.620,0.465,0.243,2.781,-
'[20:35:59.145]',-,0.330,0.620,0.465,0.257,2.820,-
'[20:35:59.153]',-,0.325,0.620,0.465,0.278,2.851,-
'[20:35:59.161]',-,0.320,0.620,0.465,0.298,2.872,-
'[20:35:59.169]',-,0.320,0.620,0.465,0.324,2.883,-
'[20:35:59.177]',-,0.330,0.615,0.465,0.350,2.884,-
'[20:35:59.185]',-,0.335,0.610,0.470,0.380,2.875,-
'[20:35:59.193]',-,0.345,0.605,0.475,0.410,2.859,-
'[20:35:59.201]',-,0.355,0.605,0.485,0.442,2.841,-
'[20:35:59.209]',-,0.360,0.590,0.490,0.475,2.819,-
'[20:35:59.217]',-,0.370,0.580,0.485,0.505,2.795,-
'[20:35:59.225]',-,0.395,0.565,0.485,0.534,2.771,-
'[20:35:59.233]',-,0.405,0.555,0.480,0.560,2.751,-
'[20:35:59.241]',-,0.410,0.555,0.470,0.587,2.729,-
'[20:35:59.249]',-,0.395,0.560,0.460,0.609,2.706,-
'[20:35:59.257]',-,0.375,0.580,0.450,0.632,2.680,-
'[20:35:59.265]',-,0.350,0.600,0.450,0.650,2.656,-
'[20:35:59.273]',-,0.335,0.610,0.445,0.669,2.632,-
'[20:35:59.281]',-,0.330,0.620,0.445,0.682,2.607,-
'[20:35:59.289]',-,0.330,0.620,0.440,0.695,2.579,-
'[20:35:59.297]',-,0.325,0.620,0.440,0.701,2.549,-
'[20:35:59.305]',-,0.295,0.630,0.460,0.708,2.519,-
'[20:35:59.313]',-,0.245,0.635,0.500,0.705,2.488,-
'[20:35:59.321]',-,0.280,0.580,0.510,0.703,2.454,-
'[20:35:59.329]',-,0.485,0.460,0.465,0.691,2.421,-
'[20:35:59.337]',-,0.875,0.300,0.335,0.680,2.395,-
'[20:35:59.345]',-,1.160,0.220,0.125,0.660,2.371,-
'[20:35:59.353]',-,1.015,0.345,0.004,0.640,2.344,-
'[20:35:59.361]',-,0.645,0.535,0.065,0.615,2.315,-
'[20:35:59.369]',-,0.425,0.600,0.210,0.589,2.284,-
'[20:35:59.377]',-,0.340,0.605,0.340,0.564,2.256,-
'[20:35:59.385]',-,0.305,0.615,0.415,0.538,2.231,-
'[20:35:59.393]',-,0.285,0.630,0.440,0.513,2.208,-
'[20:35:59.401]',-,0.275,0.635,0.445,0.488,2.189,-
'[20:35:59.409]',-,0.275,0.630,0.450,0.463,2.169,-
'[20:35:59.417]',-,0.280,0.625,0.455,0.438,2.151,-
'[20:35:59.425]',-,0.290,0.620,0.460,0.414,2.135,-
'[20:35:59.433]',-,0.295,0.615,0.470,0.390,2.125,-
'[20:35:59.441]',-,0.295,0.620,0.480,0.370,2.119,-
'[20:35:59.449]',-,0.295,0.620,0.480,0.351,2.115,-
'[20:35:59.457]',-,0.290,0.620,0.480,0.336,2.113,-
'[20:35:59.465]',-,0.290,0.620,0.480,0.321,2.112,-
'[20:35:59.473]',-,0.295,0.610,0.480,0.312,2.111,-
'[20:35:59.481]',-,0.305,0.605,0.480,0.303,2.109,-
'[20:35:59.489]',-,0.310,0.600,0.480,0.299,2.102,-
'[20:35:59.497]',-,0.310,0.600,0.475,0.296,2.091,-
'[20:35:59.505]',-,0.315,0.600,0.465,0.299,2.074,-
'[20:35:59.513]',-,0.315,0.590,0.460,0.302,2.052,-
'[20:35:59.521]',-,0.320,0.585,0.460,0.310,2.024,-
'[20:35:59.529]',-,0.330,0.585,0.460,0.319,1.994,-
'[20:35:59.537]',-,0.335,0.580,0.455,0.329,1.968,-
'[20:35:59.545]',-,0.345,0.570,0.445,0.339,1.946,-
'[20:35:59.553]',-,0.355,0.560,0.440,0.351,1.921,-
'[20:35:59.561]',-,0.365,0.555,0.440,0.362,1.893,-
'[20:35:59.569]',-,0.375,0.545,0.440,0.377,1.866,-
'[20:35:59.577]',-,0.385,0.535,0.430,0.392,1.841,-
'[20:35:59.585]',-,0.400,0.520,0.425,0.409,1.817,-
'[20:35:59.593]',-,0.415,0.500,0.420,0.426,1.795,-
'[20:35:59.601]',-,0.435,0.485,0.410,0.442,1.776,-
'[20:35:59.609]',-,0.460,0.470,0.405,0.458,1.761,-
'[20:35:59.617]',-,0.490,0.445,0.395,0.472,1.746,-
'[20:35:59.625]',-,0.525,0.420,0.390,0.486,1.732,-
'[20:35:59.633]',-,0.550,0.405,0.385,0.499,1.721,-
'[20:35:59.641]',-,0.575,0.390,0.375,0.513,1.712,-
'[20:35:59.649]',-,0.595,0.380,0.375,0.525,1.698,-
'[20:35:59.657]',-,0.610,0.375,0.375,0.537,1.683,-
'[20:35:59.665]',-,0.620,0.375,0.380,0.546,1.670,-
'[20:35:59.673]',-,0.605,0.385,0.400,0.556,1.657,-
'[20:35:59.681]',-,0.575,0.415,0.420,0.564,1.646,-
'[20:35:59.689]',-,0.515,0.460,0.445,0.571,1.636,-
'[20:35:59.697]',-,0.440,0.510,0.465,0.577,1.627,-
'[20:35:59.705]',-,0.380,0.565,0.480,0.582,1.619,-
'[20:35:59.713]',-,0.330,0.605,0.490,0.585,1.612,-
'[20:35:59.721]',-,0.290,0.640,0.495,0.588,1.603,-
'[20:35:59.729]',-,0.265,0.660,0.500,0.588,1.592,-
'[20:35:59.737]',-,0.250,0.670,0.495,0.588,1.584,-
'[20:35:59.745]',-,0.245,0.680,0.490,0.586,1.578,-
'[20:35:59.753]',-,0.245,0.680,0.490,0.583,1.568,-
'[20:35:59.761]',-,0.240,0.690,0.490,0.579,1.557,-
'[20:35:59.769]',-,0.240,0.690,0.490,0.576,1.548,-
'[20:35:59.777]',-,0.240,0.690,0.490,0.570,1.542,-
'[20:35:59.785]',-,0.245,0.680,0.495,0.566,1.537,-
'[20:35:59.793]',-,0.245,0.675,0.495,0.558,1.531,-
'[20:35:59.801]',-,0.250,0.675,0.495,0.551,1.522,-
'[20:35:59.809]',-,0.250,0.675,0.490,0.542,1.508,-
'[20:35:59.817]',-,0.255,0.670,0.490,0.532,1.491,-
'[20:35:59.825]',-,0.265,0.665,0.490,0.520,1.471,-
'[20:35:59.833]',-,0.255,0.670,0.495,0.508,1.457,-
'[20:35:59.841]',-,0.250,0.675,0.495,0.493,1.453,-
'[20:35:59.849]',-,0.245,0.675,0.495,0.479,1.454,-
'[20:35:59.857]',-,0.245,0.675,0.495,0.464,1.470,-
'[20:35:59.865]',-,0.250,0.670,0.495,0.450,1.498,-
'[20:35:59.873]',-,0.255,0.670,0.490,0.436,1.546,-
'[20:35:59.881]',-,0.255,0.670,0.490,0.422,1.636,-
'[20:35:59.889]',-,0.250,0.670,0.495,0.406,1.761,-
'[20:35:59.897]',-,0.245,0.680,0.490,0.390,1.907,-
'[20:35:59.905]',-,0.240,0.680,0.490,0.373,2.067,-
'[20:35:59.913]',-,0.240,0.680,0.490,0.356,2.231,-
'[20:35:59.921]',-,0.245,0.680,0.490,0.341,2.387,-
