"'Time','I','II','III','AVR','V','RESP','PLETH','ABP'"
"'[01:50:38.862]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.870]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.878]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.886]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.894]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.902]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.910]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.918]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.926]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.934]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.942]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.950]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.958]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.966]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.974]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.982]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.990]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:38.998]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.006]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.014]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.022]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.030]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.038]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.046]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.054]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.062]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.070]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.078]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.086]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.094]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.102]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.110]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.118]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.126]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.134]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.142]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.150]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.158]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.166]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.174]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.182]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.190]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.198]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.206]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.214]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.222]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.238]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.246]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.254]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.262]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.270]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.278]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.286]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.294]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.302]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.310]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.318]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.326]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.334]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.342]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.350]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.358]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.366]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.374]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.382]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.390]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.398]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.406]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.414]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.422]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.430]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.438]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.446]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.454]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.462]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.470]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.478]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.486]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.494]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.502]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.510]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.518]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.526]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.534]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.542]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.550]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.558]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.566]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.574]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.582]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.590]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.598]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.606]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.614]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.622]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.630]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.638]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.646]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.654]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.662]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.670]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.678]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.686]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.694]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.702]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.710]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.718]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.726]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.734]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.742]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.750]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.758]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.766]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.774]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.782]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.790]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.798]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.806]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.814]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.822]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.830]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.838]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.846]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.854]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.862]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.870]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.878]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.886]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.894]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.902]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.910]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.918]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.926]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.934]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.942]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.950]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.958]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.966]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.974]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.982]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.990]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:39.998]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.006]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.014]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.022]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.030]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.038]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.046]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.054]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.062]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.070]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.078]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.086]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.094]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.102]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.110]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.118]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.126]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.134]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.142]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.150]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.158]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.166]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.174]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.182]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.190]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.198]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.206]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.214]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.222]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.238]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.246]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.254]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.262]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.270]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.278]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.286]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.294]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.302]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.310]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.318]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.326]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.334]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.342]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.350]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.358]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.366]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.374]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.382]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.390]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.398]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.406]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.414]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.422]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.430]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.438]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.446]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.454]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.462]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.470]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.478]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.486]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.494]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.502]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.510]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.518]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.526]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.534]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.542]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.550]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.558]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.566]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.574]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.582]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.590]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.598]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.606]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.614]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.622]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.630]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.638]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.646]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.654]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.662]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.670]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.678]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.686]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.694]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.702]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.710]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.718]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.726]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.734]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.742]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.750]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.758]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.766]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.774]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.782]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.790]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.798]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.806]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.814]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.822]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.830]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.838]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.846]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.854]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.862]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.870]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.878]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.886]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.894]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.902]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.910]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.918]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.926]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.934]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.942]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.950]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.958]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.966]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.974]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.982]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.990]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:40.998]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.006]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.014]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.022]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.030]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.038]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.046]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.054]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.062]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.070]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.078]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.086]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.094]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.102]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.110]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.118]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.126]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.134]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.142]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.150]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.158]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.166]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.174]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.182]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.190]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.198]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.206]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.214]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.222]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.238]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.246]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.254]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.262]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.270]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.278]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.286]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.294]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.302]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.310]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.318]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.326]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.334]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.342]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.350]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.358]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.366]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.374]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.382]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.390]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.398]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.406]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.414]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.422]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.430]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.438]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.446]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.454]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.462]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.470]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.478]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.486]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.494]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.502]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:50:41.510]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
