'Time','II','III','V','RESP','PLETH','ABP'
'[17:57:46.917]',0.270,0.420,0.470,0.032,1.077,105.992
'[17:57:46.925]',0.275,0.425,0.485,0.028,1.066,104.819
'[17:57:46.933]',0.295,0.435,0.490,0.024,1.054,103.550
'[17:57:46.941]',0.295,0.440,0.480,0.020,1.045,102.231
'[17:57:46.949]',0.290,0.435,0.480,0.016,1.051,100.814
'[17:57:46.957]',0.290,0.425,0.490,0.012,1.084,99.154
'[17:57:46.965]',0.300,0.425,0.480,0.009,1.156,97.346
'[17:57:46.973]',0.300,0.420,0.475,0.007,1.252,95.441
'[17:57:46.981]',0.290,0.420,0.470,0.005,1.379,93.341
'[17:57:46.989]',0.275,0.405,0.470,0.004,1.561,91.387
'[17:57:46.997]',0.280,0.405,0.470,0.003,1.780,89.482
'[17:57:47.005]',0.285,0.405,0.475,0.002,2.015,87.724
'[17:57:47.013]',0.290,0.395,0.470,0.002,2.242,86.356
'[17:57:47.021]',0.275,0.395,0.470,0.002,2.448,85.184
'[17:57:47.029]',0.270,0.395,0.470,0.002,2.619,84.305
'[17:57:47.037]',0.260,0.405,0.475,0.003,2.752,83.572
'[17:57:47.045]',0.255,0.405,0.465,0.005,2.848,82.986
'[17:57:47.053]',0.255,0.395,0.455,0.006,2.913,82.547
'[17:57:47.061]',0.255,0.395,0.460,0.008,2.952,82.156
'[17:57:47.069]',0.265,0.400,0.470,0.011,2.971,81.863
'[17:57:47.077]',0.270,0.405,0.475,0.013,2.971,81.618
'[17:57:47.085]',0.255,0.395,0.455,0.015,2.958,81.374
'[17:57:47.093]',0.240,0.385,0.455,0.016,2.937,81.179
'[17:57:47.101]',0.235,0.390,0.460,0.018,2.911,80.984
'[17:57:47.109]',0.255,0.400,0.470,0.019,2.880,80.886
'[17:57:47.117]',0.260,0.405,0.470,0.020,2.846,80.788
'[17:57:47.125]',0.250,0.400,0.465,0.020,2.809,80.690
'[17:57:47.133]',0.250,0.400,0.465,0.021,2.772,80.544
'[17:57:47.141]',0.250,0.395,0.465,0.020,2.733,80.349
'[17:57:47.149]',0.255,0.395,0.465,0.020,2.693,80.251
'[17:57:47.157]',0.260,0.395,0.470,0.018,2.653,80.055
'[17:57:47.165]',0.245,0.390,0.470,0.017,2.613,79.909
'[17:57:47.173]',0.230,0.385,0.455,0.013,2.575,79.762
'[17:57:47.181]',0.235,0.380,0.455,0.010,2.538,79.469
'[17:57:47.189]',0.250,0.390,0.460,0.006,2.499,79.323
'[17:57:47.197]',0.265,0.400,0.470,0.001,2.458,79.030
'[17:57:47.205]',0.270,0.395,0.475,0.000,2.416,78.737
'[17:57:47.213]',0.255,0.385,0.455,-0.000,2.372,78.492
'[17:57:47.221]',0.235,0.375,0.450,-0.000,2.325,78.248
'[17:57:47.229]',0.255,0.380,0.475,-0.000,2.273,77.906
'[17:57:47.237]',0.295,0.405,0.500,-0.000,2.217,77.613
'[17:57:47.245]',0.315,0.425,0.515,-0.000,2.158,77.223
'[17:57:47.253]',0.325,0.430,0.520,-0.000,2.097,76.929
'[17:57:47.261]',0.335,0.425,0.525,-0.000,2.034,76.539
'[17:57:47.269]',0.350,0.420,0.515,-0.000,1.971,76.197
'[17:57:47.277]',0.335,0.410,0.495,-0.000,1.916,75.806
'[17:57:47.285]',0.300,0.395,0.465,-0.000,1.867,75.415
'[17:57:47.293]',0.275,0.370,0.440,-0.000,1.816,75.073
'[17:57:47.301]',0.255,0.355,0.430,-0.000,1.768,74.683
'[17:57:47.309]',0.245,0.365,0.435,-0.000,1.725,74.341
'[17:57:47.317]',0.230,0.380,0.435,-0.000,1.688,74.048
'[17:57:47.325]',0.210,0.370,0.430,-0.000,1.659,73.657
'[17:57:47.333]',0.200,0.365,0.435,-0.000,1.636,73.364
'[17:57:47.341]',0.205,0.375,0.435,-0.000,1.620,72.973
'[17:57:47.349]',0.215,0.375,0.430,-0.000,1.609,72.631
'[17:57:47.357]',0.215,0.365,0.430,-0.000,1.603,72.240
'[17:57:47.365]',0.210,0.365,0.435,0.002,1.600,71.850
'[17:57:47.373]',0.215,0.380,0.460,0.004,1.599,71.557
'[17:57:47.381]',0.235,0.440,0.545,0.011,1.599,71.166
'[17:57:47.389]',0.270,0.525,0.695,0.017,1.600,70.873
'[17:57:47.397]',0.350,0.550,0.760,0.023,1.601,70.629
'[17:57:47.405]',0.550,0.435,0.565,0.029,1.602,70.433
'[17:57:47.413]',0.845,0.275,0.190,0.035,1.602,70.238
'[17:57:47.421]',0.940,0.085,-0.146,0.041,1.601,70.042
'[17:57:47.429]',0.655,-0.095,-0.301,0.047,1.598,69.749
'[17:57:47.437]',0.270,-0.126,-0.251,0.052,1.592,69.554
'[17:57:47.445]',0.095,0.095,-0.035,0.057,1.585,69.359
'[17:57:47.453]',0.090,0.270,0.220,0.062,1.575,69.163
'[17:57:47.461]',0.165,0.360,0.380,0.066,1.563,68.968
'[17:57:47.469]',0.195,0.395,0.450,0.071,1.549,68.870
'[17:57:47.477]',0.205,0.405,0.475,0.073,1.537,68.870
'[17:57:47.485]',0.200,0.405,0.485,0.076,1.524,68.724
'[17:57:47.493]',0.185,0.395,0.485,0.078,1.507,68.626
'[17:57:47.501]',0.185,0.395,0.495,0.079,1.489,68.479
'[17:57:47.509]',0.205,0.395,0.510,0.080,1.468,68.431
'[17:57:47.517]',0.210,0.400,0.515,0.080,1.447,68.235
'[17:57:47.525]',0.210,0.410,0.510,0.079,1.424,68.089
'[17:57:47.533]',0.210,0.410,0.505,0.078,1.401,67.942
'[17:57:47.541]',0.205,0.405,0.510,0.077,1.377,67.600
'[17:57:47.549]',0.205,0.400,0.510,0.076,1.354,67.161
'[17:57:47.557]',0.210,0.400,0.490,0.075,1.330,66.916
'[17:57:47.565]',0.215,0.395,0.480,0.074,1.306,66.819
'[17:57:47.573]',0.210,0.390,0.475,0.072,1.285,66.721
'[17:57:47.581]',0.215,0.385,0.480,0.071,1.268,66.623
'[17:57:47.589]',0.225,0.385,0.490,0.069,1.248,66.526
'[17:57:47.597]',0.225,0.380,0.485,0.068,1.229,66.428
'[17:57:47.605]',0.225,0.380,0.480,0.067,1.209,66.233
'[17:57:47.613]',0.230,0.380,0.475,0.066,1.192,65.988
'[17:57:47.621]',0.230,0.380,0.465,0.065,1.175,65.598
'[17:57:47.629]',0.235,0.380,0.465,0.065,1.158,65.158
'[17:57:47.637]',0.230,0.380,0.460,0.064,1.144,64.816
'[17:57:47.645]',0.235,0.370,0.455,0.063,1.131,64.474
'[17:57:47.653]',0.235,0.360,0.450,0.062,1.119,64.377
'[17:57:47.661]',0.240,0.350,0.450,0.061,1.109,64.621
'[17:57:47.669]',0.245,0.345,0.450,0.059,1.099,65.500
'[17:57:47.677]',0.255,0.340,0.450,0.057,1.093,67.698
'[17:57:47.685]',0.260,0.325,0.445,0.055,1.090,71.996
'[17:57:47.693]',0.260,0.315,0.430,0.053,1.086,78.786
'[17:57:47.701]',0.265,0.300,0.425,0.052,1.082,87.626
'[17:57:47.709]',0.255,0.280,0.425,0.050,1.077,96.809
'[17:57:47.717]',0.250,0.265,0.415,0.049,1.072,104.673
'[17:57:47.725]',0.240,0.265,0.410,0.048,1.067,109.850
'[17:57:47.733]',0.230,0.255,0.405,0.047,1.063,112.048
'[17:57:47.741]',0.225,0.245,0.405,0.046,1.059,112.097
'[17:57:47.749]',0.225,0.245,0.415,0.045,1.057,111.413
'[17:57:47.757]',0.230,0.260,0.430,0.045,1.056,111.071
'[17:57:47.765]',0.230,0.285,0.445,0.045,1.055,111.120
'[17:57:47.773]',0.235,0.315,0.460,0.045,1.057,111.365
'[17:57:47.781]',0.245,0.340,0.470,0.045,1.061,111.609
'[17:57:47.789]',0.250,0.365,0.475,0.046,1.064,111.853
'[17:57:47.797]',0.250,0.380,0.480,0.048,1.066,112.048
'[17:57:47.805]',0.260,0.395,0.480,0.050,1.069,112.097
'[17:57:47.813]',0.265,0.405,0.490,0.052,1.072,111.951
'[17:57:47.821]',0.270,0.405,0.490,0.055,1.075,111.658
'[17:57:47.829]',0.265,0.400,0.485,0.059,1.077,111.365
'[17:57:47.837]',0.260,0.395,0.485,0.064,1.080,110.974
'[17:57:47.845]',0.265,0.400,0.485,0.069,1.082,110.437
'[17:57:47.853]',0.270,0.405,0.485,0.075,1.084,109.753
'[17:57:47.861]',0.275,0.405,0.490,0.081,1.086,108.971
'[17:57:47.869]',0.275,0.405,0.490,0.086,1.087,108.239
'[17:57:47.877]',0.275,0.410,0.490,0.093,1.088,107.359
'[17:57:47.885]',0.280,0.425,0.490,0.099,1.088,106.431
'[17:57:47.893]',0.295,0.440,0.495,0.107,1.083,105.357
'[17:57:47.901]',0.305,0.450,0.495,0.115,1.073,104.136
'[17:57:47.909]',0.310,0.455,0.500,0.124,1.065,102.719
'[17:57:47.917]',0.315,0.450,0.500,0.133,1.064,101.254
'[17:57:47.925]',0.315,0.445,0.495,0.141,1.083,99.544
'[17:57:47.933]',0.310,0.440,0.490,0.149,1.135,97.737
'[17:57:47.941]',0.305,0.430,0.490,0.157,1.232,95.783
'[17:57:47.949]',0.305,0.420,0.490,0.165,1.376,93.781
'[17:57:47.957]',0.305,0.420,0.480,0.173,1.564,91.876
'[17:57:47.965]',0.305,0.425,0.480,0.181,1.782,90.069
'[17:57:47.973]',0.300,0.425,0.475,0.190,1.981,88.506
'[17:57:47.981]',0.295,0.425,0.475,0.198,2.164,87.187
'[17:57:47.989]',0.300,0.425,0.480,0.206,2.355,86.161
'[17:57:47.997]',0.295,0.425,0.480,0.214,2.529,85.233
'[17:57:48.005]',0.290,0.425,0.480,0.220,2.674,84.354
'[17:57:48.013]',0.285,0.425,0.475,0.227,2.787,83.670
'[17:57:48.021]',0.285,0.425,0.475,0.233,2.867,83.035
'[17:57:48.029]',0.285,0.425,0.470,0.238,2.920,82.595
'[17:57:48.037]',0.285,0.430,0.470,0.242,2.951,82.156
'[17:57:48.045]',0.285,0.435,0.475,0.247,2.963,81.863
'[17:57:48.053]',0.275,0.440,0.480,0.250,2.960,81.570
'[17:57:48.061]',0.270,0.440,0.480,0.254,2.945,81.277
'[17:57:48.069]',0.265,0.435,0.480,0.257,2.923,81.130
'[17:57:48.077]',0.265,0.425,0.475,0.260,2.893,80.984
'[17:57:48.085]',0.270,0.415,0.470,0.263,2.859,80.788
'[17:57:48.093]',0.270,0.405,0.465,0.266,2.823,80.690
'[17:57:48.101]',0.270,0.400,0.465,0.267,2.786,80.593
'[17:57:48.109]',0.260,0.385,0.460,0.269,2.747,80.544
'[17:57:48.117]',0.260,0.380,0.455,0.270,2.708,80.495
'[17:57:48.125]',0.260,0.385,0.455,0.271,2.669,80.349
'[17:57:48.133]',0.260,0.390,0.450,0.271,2.629,80.153
'[17:57:48.141]',0.265,0.390,0.450,0.271,2.588,80.055
'[17:57:48.149]',0.265,0.385,0.450,0.269,2.548,79.860
'[17:57:48.157]',0.260,0.385,0.455,0.268,2.507,79.665
'[17:57:48.165]',0.260,0.390,0.455,0.265,2.463,79.421
'[17:57:48.173]',0.255,0.390,0.455,0.262,2.420,79.176
'[17:57:48.181]',0.255,0.390,0.460,0.258,2.377,78.786
'[17:57:48.189]',0.255,0.390,0.460,0.255,2.328,78.346
'[17:57:48.197]',0.270,0.395,0.470,0.251,2.276,78.004
'[17:57:48.205]',0.295,0.410,0.490,0.248,2.219,77.613
'[17:57:48.213]',0.320,0.420,0.510,0.243,2.159,77.223
'[17:57:48.221]',0.340,0.425,0.520,0.238,2.096,76.881
'[17:57:48.229]',0.345,0.425,0.525,0.232,2.031,76.441
'[17:57:48.237]',0.350,0.420,0.510,0.227,1.966,76.001
'[17:57:48.245]',0.325,0.400,0.485,0.222,1.902,75.464
'[17:57:48.253]',0.295,0.390,0.460,0.217,1.842,75.122
'[17:57:48.261]',0.285,0.385,0.445,0.213,1.785,74.731
'[17:57:48.269]',0.275,0.385,0.435,0.209,1.733,74.341
'[17:57:48.277]',0.255,0.380,0.435,0.205,1.692,73.901
'[17:57:48.285]',0.230,0.370,0.435,0.201,1.661,73.413
'[17:57:48.293]',0.220,0.365,0.430,0.197,1.632,72.924
'[17:57:48.301]',0.220,0.370,0.420,0.194,1.609,72.436
'[17:57:48.309]',0.215,0.365,0.415,0.190,1.590,71.947
'[17:57:48.317]',0.220,0.365,0.425,0.186,1.578,71.508
'[17:57:48.325]',0.225,0.375,0.430,0.183,1.569,70.970
'[17:57:48.333]',0.230,0.380,0.435,0.179,1.564,70.629
'[17:57:48.341]',0.235,0.395,0.470,0.176,1.561,70.238
'[17:57:48.349]',0.270,0.470,0.585,0.173,1.560,69.945
'[17:57:48.357]',0.335,0.560,0.745,0.171,1.559,69.603
'[17:57:48.365]',0.435,0.575,0.785,0.168,1.557,69.310
'[17:57:48.373]',0.640,0.415,0.465,0.166,1.556,68.870
'[17:57:48.381]',0.891,0.240,0.040,0.164,1.554,68.479
'[17:57:48.389]',0.935,0.035,-0.271,0.162,1.550,68.186
'[17:57:48.397]',0.530,-0.115,-0.361,0.161,1.545,67.844
'[17:57:48.405]',0.200,-0.055,-0.236,0.160,1.540,67.503
'[17:57:48.413]',0.105,0.150,0.015,0.159,1.533,67.112
'[17:57:48.421]',0.140,0.305,0.255,0.159,1.524,66.819
'[17:57:48.429]',0.180,0.365,0.390,0.158,1.515,66.526
'[17:57:48.437]',0.190,0.385,0.450,0.159,1.504,66.281
'[17:57:48.445]',0.190,0.395,0.475,0.159,1.493,66.037
'[17:57:48.453]',0.195,0.405,0.495,0.161,1.479,65.793
'[17:57:48.461]',0.195,0.415,0.500,0.162,1.463,65.402
'[17:57:48.469]',0.200,0.425,0.510,0.164,1.450,64.865
'[17:57:48.477]',0.210,0.430,0.510,0.166,1.432,64.279
'[17:57:48.485]',0.215,0.430,0.510,0.168,1.410,64.035
'[17:57:48.493]',0.215,0.430,0.510,0.170,1.387,64.035
'[17:57:48.501]',0.225,0.435,0.510,0.172,1.365,63.986
'[17:57:48.509]',0.225,0.440,0.510,0.174,1.341,63.790
'[17:57:48.517]',0.225,0.440,0.510,0.176,1.317,63.595
'[17:57:48.525]',0.220,0.430,0.505,0.178,1.291,63.448
'[17:57:48.533]',0.220,0.425,0.500,0.181,1.266,63.253
'[17:57:48.541]',0.225,0.425,0.500,0.183,1.241,63.058
'[17:57:48.549]',0.225,0.425,0.500,0.186,1.217,62.911
'[17:57:48.557]',0.225,0.420,0.500,0.190,1.193,62.862
'[17:57:48.565]',0.225,0.420,0.495,0.193,1.169,62.716
'[17:57:48.573]',0.230,0.420,0.490,0.196,1.152,62.569
'[17:57:48.581]',0.235,0.420,0.490,0.199,1.137,62.374
'[17:57:48.589]',0.235,0.415,0.485,0.203,1.119,62.130
'[17:57:48.597]',0.235,0.405,0.475,0.206,1.101,61.934
'[17:57:48.605]',0.240,0.400,0.475,0.210,1.082,61.690
'[17:57:48.613]',0.250,0.395,0.470,0.214,1.065,61.544
'[17:57:48.621]',0.250,0.390,0.470,0.217,1.049,61.592
'[17:57:48.629]',0.250,0.385,0.470,0.222,1.034,62.130
'[17:57:48.637]',0.255,0.375,0.460,0.226,1.022,63.693
'[17:57:48.645]',0.260,0.360,0.455,0.230,1.010,67.112
'[17:57:48.653]',0.260,0.335,0.450,0.234,0.999,73.120
'[17:57:48.661]',0.260,0.320,0.445,0.237,0.990,81.618
'[17:57:48.669]',0.270,0.305,0.435,0.239,0.985,91.534
'[17:57:48.677]',0.260,0.285,0.430,0.241,0.982,100.912
'[17:57:48.685]',0.255,0.270,0.430,0.242,0.978,108.043
'[17:57:48.693]',0.255,0.255,0.425,0.242,0.973,112.195
'[17:57:48.701]',0.255,0.250,0.420,0.241,0.968,113.514
'[17:57:48.709]',0.250,0.250,0.420,0.239,0.964,113.318
'[17:57:48.717]',0.240,0.250,0.425,0.237,0.961,112.781
'[17:57:48.725]',0.240,0.260,0.440,0.234,0.960,112.732
'[17:57:48.733]',0.240,0.280,0.455,0.232,0.961,112.976
'[17:57:48.741]',0.250,0.305,0.465,0.228,0.963,113.367
'[17:57:48.749]',0.255,0.330,0.475,0.226,0.967,113.660
'[17:57:48.757]',0.255,0.350,0.480,0.222,0.972,113.904
'[17:57:48.765]',0.255,0.370,0.490,0.218,0.977,113.904
'[17:57:48.773]',0.260,0.380,0.490,0.214,0.983,113.758
'[17:57:48.781]',0.255,0.380,0.490,0.209,0.992,113.416
'[17:57:48.789]',0.250,0.380,0.485,0.206,0.999,113.074
'[17:57:48.797]',0.250,0.385,0.475,0.202,1.005,112.537
'[17:57:48.805]',0.245,0.395,0.475,0.199,1.010,111.951
'[17:57:48.813]',0.245,0.400,0.475,0.196,1.014,111.169
'[17:57:48.821]',0.245,0.400,0.475,0.195,1.018,110.388
'[17:57:48.829]',0.250,0.405,0.475,0.194,1.022,109.508
'[17:57:48.837]',0.260,0.420,0.480,0.195,1.024,108.629
'[17:57:48.845]',0.270,0.425,0.485,0.196,1.026,107.555
'[17:57:48.853]',0.270,0.430,0.490,0.199,1.024,106.431
'[17:57:48.861]',0.270,0.440,0.495,0.203,1.018,105.259
'[17:57:48.869]',0.275,0.445,0.495,0.208,1.012,103.940
'[17:57:48.877]',0.275,0.445,0.495,0.213,1.009,102.573
'[17:57:48.885]',0.280,0.450,0.495,0.219,1.013,101.058
'[17:57:48.893]',0.290,0.450,0.495,0.225,1.037,99.447
'[17:57:48.901]',0.290,0.450,0.495,0.231,1.097,97.737
'[17:57:48.909]',0.295,0.445,0.495,0.238,1.203,95.881
'[17:57:48.917]',0.290,0.435,0.490,0.247,1.362,93.927
'[17:57:48.925]',0.290,0.430,0.485,0.258,1.567,91.925
'[17:57:48.933]',0.285,0.430,0.480,0.270,1.804,90.069
'[17:57:48.941]',0.280,0.425,0.475,0.283,2.056,88.310
'[17:57:48.949]',0.280,0.420,0.480,0.298,2.298,86.747
'[17:57:48.957]',0.275,0.415,0.475,0.313,2.515,85.477
'[17:57:48.965]',0.275,0.410,0.470,0.329,2.697,84.403
'[17:57:48.973]',0.275,0.410,0.470,0.345,2.825,83.621
'[17:57:48.981]',0.275,0.410,0.475,0.359,2.912,82.986
'[17:57:48.989]',0.270,0.405,0.475,0.374,2.982,82.498
'[17:57:48.997]',0.260,0.400,0.475,0.387,3.032,82.058
'[17:57:49.005]',0.260,0.400,0.470,0.399,3.062,81.570
'[17:57:49.013]',0.260,0.405,0.465,0.412,3.074,81.130
'[17:57:49.021]',0.270,0.405,0.465,0.424,3.071,80.739
'[17:57:49.029]',0.265,0.400,0.465,0.436,3.058,80.495
'[17:57:49.037]',0.255,0.395,0.465,0.448,3.035,80.251
'[17:57:49.045]',0.250,0.380,0.465,0.458,3.006,80.055
'[17:57:49.053]',0.250,0.380,0.465,0.468,2.972,79.860
'[17:57:49.061]',0.250,0.375,0.465,0.476,2.935,79.665
'[17:57:49.069]',0.255,0.380,0.460,0.484,2.895,79.567
'[17:57:49.077]',0.260,0.380,0.460,0.491,2.854,79.421
'[17:57:49.085]',0.255,0.380,0.460,0.498,2.813,79.323
'[17:57:49.093]',0.255,0.375,0.460,0.505,2.771,79.127
'[17:57:49.101]',0.255,0.370,0.455,0.511,2.729,78.932
'[17:57:49.109]',0.255,0.370,0.455,0.516,2.687,78.737
'[17:57:49.117]',0.255,0.370,0.450,0.522,2.645,78.492
'[17:57:49.125]',0.255,0.360,0.450,0.526,2.603,78.199
'[17:57:49.133]',0.250,0.360,0.450,0.530,2.560,77.809
'[17:57:49.141]',0.255,0.360,0.445,0.534,2.515,77.418
'[17:57:49.149]',0.255,0.365,0.445,0.537,2.467,77.125
'[17:57:49.157]',0.255,0.365,0.450,0.540,2.415,76.734
'[17:57:49.165]',0.260,0.375,0.465,0.542,2.361,76.343
'[17:57:49.173]',0.290,0.400,0.490,0.545,2.307,76.001
'[17:57:49.181]',0.320,0.420,0.505,0.547,2.253,75.611
'[17:57:49.189]',0.335,0.425,0.515,0.549,2.192,75.171
'[17:57:49.197]',0.340,0.425,0.510,0.551,2.125,74.731
'[17:57:49.205]',0.345,0.420,0.495,0.552,2.056,74.243
'[17:57:49.213]',0.315,0.405,0.470,0.554,1.985,73.803
'[17:57:49.221]',0.285,0.390,0.450,0.555,1.915,73.413
'[17:57:49.229]',0.270,0.385,0.440,0.556,1.848,72.973
'[17:57:49.237]',0.260,0.385,0.435,0.557,1.785,72.631
'[17:57:49.245]',0.240,0.380,0.430,0.557,1.728,72.289
'[17:57:49.253]',0.225,0.375,0.425,0.557,1.678,72.045
'[17:57:49.261]',0.215,0.370,0.410,0.558,1.636,71.850
'[17:57:49.269]',0.215,0.365,0.410,0.557,1.605,71.605
'[17:57:49.277]',0.215,0.360,0.410,0.557,1.582,71.312
'[17:57:49.285]',0.220,0.360,0.415,0.555,1.562,70.970
'[17:57:49.293]',0.225,0.365,0.415,0.554,1.546,70.629
'[17:57:49.301]',0.225,0.365,0.430,0.553,1.536,70.238
'[17:57:49.309]',0.240,0.395,0.490,0.551,1.529,69.945
'[17:57:49.317]',0.280,0.475,0.630,0.549,1.526,69.652
'[17:57:49.325]',0.335,0.545,0.770,0.547,1.524,69.554
'[17:57:49.333]',0.470,0.485,0.680,0.545,1.523,69.310
'[17:57:49.341]',0.720,0.340,0.310,0.542,1.522,69.114
'[17:57:49.349]',0.925,0.175,-0.095,0.538,1.521,68.821
'[17:57:49.357]',0.795,-0.021,-0.330,0.535,1.519,68.479
'[17:57:49.365]',0.405,-0.120,-0.366,0.532,1.515,68.186
'[17:57:49.373]',0.145,0.004,-0.171,0.529,1.510,67.844
'[17:57:49.381]',0.105,0.205,0.090,0.526,1.504,67.600
'[17:57:49.389]',0.155,0.330,0.300,0.522,1.496,67.405
'[17:57:49.397]',0.190,0.380,0.405,0.518,1.485,67.161
'[17:57:49.405]',0.205,0.400,0.450,0.514,1.471,66.916
'[17:57:49.413]',0.205,0.410,0.470,0.508,1.456,66.721
'[17:57:49.421]',0.205,0.410,0.480,0.503,1.439,66.623
'[17:57:49.429]',0.205,0.410,0.490,0.497,1.420,66.526
'[17:57:49.437]',0.205,0.415,0.490,0.490,1.401,66.477
'[17:57:49.445]',0.205,0.415,0.495,0.483,1.379,66.428
'[17:57:49.453]',0.210,0.420,0.500,0.476,1.357,66.379
'[17:57:49.461]',0.210,0.420,0.500,0.470,1.334,66.281
'[17:57:49.469]',0.205,0.415,0.500,0.463,1.315,66.233
'[17:57:49.477]',0.210,0.410,0.500,0.458,1.297,66.135
'[17:57:49.485]',0.210,0.410,0.495,0.452,1.277,65.988
'[17:57:49.493]',0.215,0.410,0.495,0.447,1.254,65.842
'[17:57:49.501]',0.220,0.410,0.495,0.442,1.232,65.695
'[17:57:49.509]',0.220,0.400,0.490,0.436,1.209,65.500
'[17:57:49.517]',0.215,0.400,0.490,0.431,1.187,65.256
'[17:57:49.525]',0.220,0.405,0.485,0.427,1.164,65.060
'[17:57:49.533]',0.225,0.405,0.480,0.423,1.143,64.816
'[17:57:49.541]',0.225,0.410,0.480,0.420,1.122,64.621
'[17:57:49.549]',0.230,0.400,0.475,0.417,1.103,64.377
'[17:57:49.557]',0.235,0.395,0.475,0.414,1.084,64.181
'[17:57:49.565]',0.235,0.390,0.475,0.412,1.067,63.986
'[17:57:49.573]',0.235,0.395,0.470,0.411,1.055,63.790
'[17:57:49.581]',0.240,0.385,0.470,0.410,1.046,63.742
'[17:57:49.589]',0.240,0.380,0.470,0.409,1.035,63.839
'[17:57:49.597]',0.250,0.375,0.465,0.409,1.023,64.474
'[17:57:49.605]',0.255,0.365,0.465,0.408,1.013,66.135
'[17:57:49.613]',0.255,0.350,0.460,0.407,1.003,69.505
'[17:57:49.621]',0.250,0.325,0.450,0.406,0.993,75.366
'[17:57:49.629]',0.250,0.310,0.445,0.405,0.985,83.621
'[17:57:49.637]',0.255,0.290,0.440,0.403,0.978,93.048
'[17:57:49.645]',0.255,0.275,0.435,0.401,0.973,101.889
'[17:57:49.653]',0.250,0.265,0.435,0.398,0.969,108.483
'[17:57:49.661]',0.250,0.265,0.430,0.395,0.966,112.048
'[17:57:49.669]',0.250,0.265,0.435,0.391,0.966,113.074
'[17:57:49.677]',0.245,0.270,0.435,0.387,0.969,112.635
'[17:57:49.685]',0.240,0.280,0.445,0.383,0.971,112.195
'[17:57:49.693]',0.240,0.295,0.460,0.378,0.974,112.195
'[17:57:49.701]',0.240,0.325,0.475,0.373,0.978,112.488
'[17:57:49.709]',0.250,0.345,0.490,0.369,0.982,112.879
'[17:57:49.717]',0.255,0.365,0.495,0.362,0.987,113.221
'[17:57:49.725]',0.255,0.380,0.500,0.356,0.993,113.367
'[17:57:49.733]',0.255,0.390,0.500,0.348,1.000,113.221
'[17:57:49.741]',0.255,0.395,0.500,0.340,1.007,112.976
'[17:57:49.749]',0.255,0.400,0.500,0.332,1.014,112.635
'[17:57:49.757]',0.260,0.405,0.490,0.323,1.020,112.195
'[17:57:49.765]',0.265,0.415,0.490,0.315,1.024,111.658
'[17:57:49.773]',0.265,0.420,0.490,0.307,1.030,110.974
'[17:57:49.781]',0.265,0.425,0.490,0.299,1.036,110.192
'[17:57:49.789]',0.260,0.425,0.495,0.292,1.040,109.313
'[17:57:49.797]',0.265,0.425,0.495,0.286,1.043,108.385
'[17:57:49.805]',0.275,0.440,0.495,0.280,1.044,107.359
'[17:57:49.813]',0.285,0.445,0.500,0.273,1.042,106.236
'[17:57:49.821]',0.290,0.445,0.500,0.267,1.035,105.161
'[17:57:49.829]',0.290,0.450,0.500,0.261,1.024,103.989
'[17:57:49.837]',0.290,0.445,0.500,0.255,1.012,102.817
'[17:57:49.845]',0.290,0.445,0.500,0.250,1.004,101.352
'[17:57:49.853]',0.295,0.440,0.500,0.245,1.013,99.789
'[17:57:49.861]',0.295,0.435,0.495,0.242,1.052,98.128
'[17:57:49.869]',0.300,0.430,0.495,0.238,1.115,96.321
'[17:57:49.877]',0.300,0.430,0.495,0.236,1.213,94.416
'[17:57:49.885]',0.295,0.425,0.490,0.234,1.369,92.511
'[17:57:49.893]',0.295,0.425,0.485,0.233,1.573,90.557
'[17:57:49.901]',0.295,0.425,0.480,0.232,1.811,88.750
'[17:57:49.909]',0.290,0.430,0.480,0.233,2.062,87.187
'[17:57:49.917]',0.270,0.435,0.490,0.233,2.303,85.917
'[17:57:49.925]',0.260,0.420,0.490,0.235,2.518,84.842
'[17:57:49.933]',0.255,0.410,0.480,0.237,2.697,83.914
'[17:57:49.941]',0.255,0.410,0.480,0.238,2.837,83.035
'[17:57:49.949]',0.260,0.405,0.475,0.240,2.937,82.302
'[17:57:49.957]',0.260,0.395,0.470,0.242,3.007,81.618
'[17:57:49.965]',0.260,0.395,0.470,0.244,3.049,81.032
'[17:57:49.973]',0.255,0.385,0.465,0.247,3.065,80.593
'[17:57:49.981]',0.255,0.385,0.465,0.250,3.064,80.251
'[17:57:49.989]',0.255,0.390,0.460,0.254,3.053,79.909
'[17:57:49.997]',0.255,0.390,0.460,0.258,3.034,79.616
'[17:57:50.005]',0.255,0.380,0.455,0.261,3.008,79.225
'[17:57:50.013]',0.255,0.375,0.455,0.265,2.976,78.981
'[17:57:50.021]',0.260,0.375,0.455,0.267,2.937,78.932
'[17:57:50.029]',0.260,0.375,0.455,0.269,2.896,78.883
'[17:57:50.037]',0.250,0.380,0.460,0.272,2.853,78.786
'[17:57:50.045]',0.250,0.380,0.465,0.274,2.808,78.590
'[17:57:50.053]',0.260,0.385,0.455,0.276,2.763,78.541
'[17:57:50.061]',0.270,0.395,0.455,0.279,2.718,78.444
'[17:57:50.069]',0.260,0.390,0.455,0.279,2.676,78.297
'[17:57:50.077]',0.250,0.380,0.460,0.280,2.634,78.102
'[17:57:50.085]',0.250,0.385,0.455,0.279,2.591,77.906
'[17:57:50.093]',0.255,0.390,0.455,0.279,2.546,77.760
