'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[20:24:35.544]',0.336,-,0.686,0.625,-0.081,0.548,72.164
'[20:24:35.552]',0.336,-,0.686,0.635,-0.083,0.585,71.382
'[20:24:35.560]',0.336,-,0.686,0.635,-0.083,0.622,70.600
'[20:24:35.568]',0.340,-,0.686,0.629,-0.083,0.659,70.013
'[20:24:35.576]',0.336,-,0.689,0.645,-0.086,0.694,69.426
'[20:24:35.584]',0.131,-,0.850,0.850,-0.088,0.725,68.840
'[20:24:35.592]',0.330,-,0.689,0.664,-0.090,0.753,68.253
'[20:24:35.600]',0.311,-,0.699,0.680,-0.093,0.775,67.666
'[20:24:35.608]',0.256,-,0.715,0.715,-0.095,0.791,67.080
'[20:24:35.616]',0.156,-,0.730,0.775,-0.098,0.802,66.297
'[20:24:35.624]',0.006,-,0.754,0.879,-0.100,0.807,65.906
'[20:24:35.632]',-0.180,-,0.785,1.010,-0.105,0.807,65.515
'[20:24:35.640]',-0.354,-,0.814,1.100,-0.108,0.803,64.928
'[20:24:35.648]',-0.498,-,0.844,1.104,-0.110,0.794,64.537
'[20:24:35.656]',-0.498,-,0.865,0.799,-0.112,0.781,63.950
'[20:24:35.664]',-0.498,-,0.844,0.324,-0.117,0.764,63.559
'[20:24:35.672]',-0.488,-,0.785,-0.064,-0.120,0.744,63.168
'[20:24:35.680]',-0.309,-,0.725,-0.125,-0.125,0.721,62.777
'[20:24:35.688]',-0.135,-,0.705,0.166,-0.127,0.696,62.386
'[20:24:35.696]',-0.029,-,0.740,0.381,-0.130,0.670,61.799
'[20:24:35.704]',0.020,-,0.795,0.494,-0.134,0.642,61.408
'[20:24:35.712]',0.086,-,0.820,0.525,-0.137,0.615,61.017
'[20:24:35.720]',0.205,-,0.799,0.545,-0.139,0.589,60.626
'[20:24:35.728]',0.355,-,0.750,0.596,-0.142,0.564,60.235
'[20:24:35.736]',0.480,-,0.699,0.641,-0.144,0.540,59.844
'[20:24:35.744]',0.555,-,0.660,0.654,-0.144,0.520,59.648
'[20:24:35.752]',0.590,-,0.629,0.654,-0.147,0.502,59.452
'[20:24:35.760]',0.605,-,0.619,0.654,-0.149,0.485,59.061
'[20:24:35.768]',0.609,-,0.615,0.654,-0.149,0.468,58.866
'[20:24:35.776]',0.619,-,0.609,0.654,-0.152,0.453,58.475
'[20:24:35.784]',0.629,-,0.609,0.650,-0.154,0.439,58.279
'[20:24:35.792]',0.635,-,0.605,0.645,-0.154,0.428,58.279
'[20:24:35.800]',0.645,-,0.600,0.641,-0.154,0.418,58.083
'[20:24:35.808]',0.654,-,0.596,0.641,-0.154,0.411,58.083
'[20:24:35.816]',0.660,-,0.590,0.635,-0.154,0.404,57.888
'[20:24:35.824]',0.676,-,0.590,0.625,-0.154,0.398,57.888
'[20:24:35.832]',0.686,-,0.584,0.619,-0.152,0.391,57.888
'[20:24:35.840]',0.705,-,0.580,0.615,-0.152,0.385,58.279
'[20:24:35.848]',0.721,-,0.574,0.600,-0.149,0.380,59.061
'[20:24:35.856]',0.744,-,0.570,0.596,-0.149,0.376,60.626
'[20:24:35.864]',0.766,-,0.561,0.590,-0.147,0.371,63.559
'[20:24:35.872]',0.785,-,0.555,0.590,-0.147,0.367,67.666
'[20:24:35.880]',0.799,-,0.551,0.590,-0.144,0.362,73.142
'[20:24:35.888]',0.805,-,0.545,0.590,-0.147,0.356,78.422
'[20:24:35.896]',0.811,-,0.545,0.600,-0.147,0.351,83.116
'[20:24:35.904]',0.789,-,0.545,0.619,-0.147,0.346,86.636
'[20:24:35.912]',0.760,-,0.545,0.641,-0.149,0.341,89.374
'[20:24:35.920]',0.730,-,0.551,0.660,-0.149,0.337,91.917
'[20:24:35.928]',0.689,-,0.551,0.676,-0.152,0.331,94.655
'[20:24:35.936]',0.645,-,0.561,0.680,-0.154,0.326,97.197
'[20:24:35.944]',0.600,-,0.564,0.686,-0.156,0.321,99.348
'[20:24:35.952]',0.555,-,0.580,0.686,-0.159,0.317,100.717
'[20:24:35.960]',0.520,-,0.590,0.680,-0.161,0.313,101.108
'[20:24:35.968]',0.484,-,0.600,0.680,-0.166,0.309,101.108
'[20:24:35.976]',0.465,-,0.605,0.680,-0.169,0.305,100.717
'[20:24:35.984]',0.445,-,0.615,0.680,-0.169,0.300,99.935
'[20:24:35.992]',0.430,-,0.619,0.676,-0.171,0.297,98.957
'[20:24:36.000]',0.426,-,0.625,0.676,-0.171,0.293,97.588
'[20:24:36.008]',0.430,-,0.619,0.676,-0.171,0.290,95.828
'[20:24:36.016]',0.439,-,0.615,0.686,-0.171,0.287,93.677
'[20:24:36.024]',0.449,-,0.615,0.699,-0.171,0.284,91.134
'[20:24:36.032]',0.455,-,0.615,0.686,-0.171,0.282,88.592
'[20:24:36.040]',0.445,-,0.625,0.645,-0.171,0.280,85.854
'[20:24:36.048]',0.455,-,0.619,0.590,-0.171,0.277,83.312
'[20:24:36.056]',0.471,-,0.619,0.545,-0.171,0.276,80.769
'[20:24:36.064]',0.475,-,0.615,0.535,-0.171,0.276,78.618
'[20:24:36.072]',0.494,-,0.590,0.545,-0.171,0.277,77.054
'[20:24:36.080]',0.520,-,0.555,0.555,-0.171,0.279,76.271
'[20:24:36.088]',0.525,-,0.539,0.561,-0.169,0.283,75.685
'[20:24:36.096]',0.500,-,0.561,0.584,-0.169,0.290,75.098
'[20:24:36.104]',0.445,-,0.600,0.609,-0.166,0.304,74.120
'[20:24:36.112]',0.391,-,0.650,0.625,-0.164,0.323,73.142
'[20:24:36.120]',0.355,-,0.670,0.635,-0.161,0.346,72.360
'[20:24:36.128]',0.346,-,0.680,0.635,-0.161,0.375,71.969
'[20:24:36.136]',0.346,-,0.680,0.635,-0.159,0.409,71.578
'[20:24:36.144]',0.340,-,0.680,0.635,-0.156,0.445,71.186
'[20:24:36.152]',0.340,-,0.680,0.641,-0.154,0.484,70.600
'[20:24:36.160]',0.340,-,0.680,0.645,-0.152,0.517,69.818
'[20:24:36.168]',0.340,-,0.680,0.645,-0.149,0.547,69.035
'[20:24:36.176]',0.340,-,0.680,0.650,-0.149,0.580,68.644
'[20:24:36.184]',0.211,-,0.770,0.779,-0.147,0.612,68.057
'[20:24:36.192]',0.340,-,0.680,0.660,-0.147,0.640,67.471
'[20:24:36.200]',0.314,-,0.699,0.686,-0.147,0.666,66.884
'[20:24:36.208]',0.266,-,0.715,0.721,-0.147,0.685,66.297
'[20:24:36.216]',0.176,-,0.725,0.770,-0.144,0.700,65.711
'[20:24:36.224]',0.035,-,0.754,0.865,-0.144,0.709,65.124
'[20:24:36.232]',-0.148,-,0.785,0.994,-0.144,0.712,64.733
'[20:24:36.240]',-0.318,-,0.805,1.094,-0.144,0.709,64.342
'[20:24:36.248]',-0.465,-,0.834,1.109,-0.144,0.702,63.755
'[20:24:36.256]',-0.498,-,0.855,0.875,-0.144,0.690,63.364
'[20:24:36.264]',-0.498,-,0.840,0.430,-0.144,0.675,62.973
'[20:24:36.272]',-0.498,-,0.789,0.006,-0.144,0.658,62.582
'[20:24:36.280]',-0.334,-,0.725,-0.090,-0.144,0.639,62.190
'[20:24:36.288]',-0.154,-,0.695,0.135,-0.144,0.618,61.799
'[20:24:36.296]',-0.035,-,0.725,0.375,-0.144,0.594,61.408
'[20:24:36.304]',0.016,-,0.779,0.500,-0.147,0.569,61.017
'[20:24:36.312]',0.070,-,0.814,0.545,-0.147,0.543,60.626
'[20:24:36.320]',0.186,-,0.805,0.564,-0.149,0.519,60.039
'[20:24:36.328]',0.336,-,0.760,0.605,-0.149,0.496,59.844
'[20:24:36.336]',0.465,-,0.705,0.660,-0.149,0.473,59.452
'[20:24:36.344]',0.545,-,0.660,0.676,-0.152,0.452,59.257
'[20:24:36.352]',0.584,-,0.629,0.680,-0.152,0.423,59.061
'[20:24:36.360]',0.605,-,0.619,0.676,-0.152,0.393,58.670
'[20:24:36.368]',0.615,-,0.609,0.676,-0.152,0.370,58.475
'[20:24:36.376]',0.625,-,0.609,0.676,-0.152,0.356,58.279
'[20:24:36.384]',0.629,-,0.605,0.664,-0.152,0.344,58.083
'[20:24:36.392]',0.635,-,0.600,0.664,-0.152,0.334,57.888
'[20:24:36.400]',0.645,-,0.596,0.660,-0.152,0.326,57.692
'[20:24:36.408]',0.654,-,0.590,0.660,-0.152,0.319,57.692
'[20:24:36.416]',0.670,-,0.590,0.654,-0.149,0.313,57.692
'[20:24:36.424]',0.680,-,0.584,0.645,-0.147,0.308,57.692
'[20:24:36.432]',0.695,-,0.574,0.635,-0.144,0.304,57.692
'[20:24:36.440]',0.709,-,0.570,0.619,-0.142,0.300,58.083
'[20:24:36.448]',0.730,-,0.564,0.609,-0.142,0.296,58.866
'[20:24:36.456]',0.750,-,0.561,0.600,-0.139,0.293,60.626
'[20:24:36.464]',0.775,-,0.551,0.600,-0.137,0.290,63.559
'[20:24:36.472]',0.795,-,0.545,0.600,-0.137,0.287,67.862
'[20:24:36.480]',0.805,-,0.545,0.600,-0.137,0.285,73.533
'[20:24:36.488]',0.814,-,0.539,0.605,-0.139,0.283,79.009
'[20:24:36.496]',0.820,-,0.539,0.615,-0.139,0.281,83.703
'[20:24:36.504]',0.799,-,0.539,0.629,-0.139,0.278,87.419
'[20:24:36.512]',0.775,-,0.539,0.650,-0.142,0.275,90.157
'[20:24:36.520]',0.740,-,0.545,0.676,-0.142,0.272,92.699
'[20:24:36.528]',0.705,-,0.545,0.689,-0.144,0.270,95.437
'[20:24:36.536]',0.660,-,0.555,0.699,-0.147,0.267,97.979
'[20:24:36.544]',0.609,-,0.564,0.699,-0.149,0.265,100.326
'[20:24:36.552]',0.564,-,0.580,0.689,-0.152,0.262,101.695
'[20:24:36.560]',0.525,-,0.584,0.689,-0.154,0.260,102.282
'[20:24:36.568]',0.494,-,0.596,0.689,-0.154,0.258,102.282
'[20:24:36.576]',0.471,-,0.605,0.689,-0.156,0.256,102.086
'[20:24:36.584]',0.449,-,0.609,0.686,-0.156,0.254,101.304
'[20:24:36.592]',0.436,-,0.615,0.686,-0.159,0.253,100.522
'[20:24:36.600]',0.430,-,0.615,0.686,-0.159,0.251,98.957
'[20:24:36.608]',0.430,-,0.615,0.689,-0.159,0.250,97.001
'[20:24:36.616]',0.439,-,0.615,0.705,-0.159,0.248,94.850
'[20:24:36.624]',0.449,-,0.609,0.725,-0.159,0.246,92.503
'[20:24:36.632]',0.439,-,0.615,0.705,-0.159,0.244,89.961
'[20:24:36.640]',0.439,-,0.619,0.660,-0.159,0.242,87.419
'[20:24:36.648]',0.449,-,0.615,0.600,-0.156,0.241,84.681
'[20:24:36.656]',0.471,-,0.615,0.561,-0.156,0.240,81.943
'[20:24:36.664]',0.471,-,0.609,0.551,-0.156,0.239,79.596
'[20:24:36.672]',0.484,-,0.584,0.564,-0.154,0.240,77.836
'[20:24:36.680]',0.510,-,0.551,0.574,-0.154,0.243,76.858
'[20:24:36.688]',0.520,-,0.535,0.584,-0.152,0.248,76.467
'[20:24:36.696]',0.500,-,0.551,0.605,-0.152,0.257,75.880
'[20:24:36.704]',0.445,-,0.596,0.635,-0.149,0.270,75.098
'[20:24:36.712]',0.391,-,0.645,0.654,-0.149,0.287,73.924
'[20:24:36.720]',0.355,-,0.670,0.664,-0.147,0.310,72.947
'[20:24:36.728]',0.346,-,0.676,0.670,-0.147,0.338,72.360
'[20:24:36.736]',0.340,-,0.676,0.676,-0.144,0.370,72.164
'[20:24:36.744]',0.340,-,0.676,0.676,-0.144,0.406,71.773
'[20:24:36.752]',0.340,-,0.676,0.676,-0.142,0.444,71.186
'[20:24:36.760]',0.340,-,0.676,0.676,-0.142,0.482,70.404
'[20:24:36.768]',0.340,-,0.676,0.676,-0.142,0.519,69.622
'[20:24:36.776]',0.340,-,0.676,0.676,-0.142,0.555,69.035
'[20:24:36.784]',0.131,-,0.670,0.844,-0.139,0.587,68.644
'[20:24:36.792]',0.350,-,0.850,0.680,-0.139,0.613,68.057
'[20:24:36.800]',0.324,-,0.680,0.705,-0.137,0.631,67.471
'[20:24:36.808]',0.279,-,0.705,0.740,-0.137,0.649,66.884
'[20:24:36.816]',0.195,-,0.715,0.785,-0.137,0.664,66.102
'[20:24:36.824]',0.061,-,0.740,0.869,-0.134,0.673,65.711
'[20:24:36.832]',-0.119,-,0.770,0.994,-0.134,0.677,65.124
'[20:24:36.840]',-0.295,-,0.795,1.100,-0.134,0.677,64.733
'[20:24:36.848]',-0.443,-,0.824,1.119,-0.134,0.673,64.342
'[20:24:36.856]',-0.498,-,0.844,0.930,-0.134,0.663,63.755
'[20:24:36.864]',-0.498,-,0.850,0.510,-0.134,0.650,63.364
'[20:24:36.872]',-0.498,-,0.789,0.055,-0.134,0.633,62.973
'[20:24:36.880]',-0.354,-,0.725,-0.084,-0.134,0.615,62.582
'[20:24:36.888]',-0.174,-,0.689,0.105,-0.134,0.593,62.190
'[20:24:36.896]',-0.045,-,0.715,0.355,-0.134,0.572,61.799
'[20:24:36.904]',0.016,-,0.770,0.494,-0.134,0.552,61.408
'[20:24:36.912]',0.061,-,0.805,0.555,-0.134,0.530,61.017
'[20:24:36.920]',0.166,-,0.811,0.574,-0.134,0.507,60.626
'[20:24:36.928]',0.320,-,0.760,0.615,-0.134,0.485,60.235
'[20:24:36.936]',0.455,-,0.705,0.664,-0.134,0.463,59.844
'[20:24:36.944]',0.545,-,0.660,0.686,-0.137,0.442,59.648
'[20:24:36.952]',0.590,-,0.625,0.689,-0.137,0.423,59.452
'[20:24:36.960]',0.609,-,0.615,0.686,-0.137,0.406,59.061
'[20:24:36.968]',0.615,-,0.609,0.680,-0.137,0.391,58.866
'[20:24:36.976]',0.625,-,0.609,0.680,-0.137,0.377,58.475
'[20:24:36.984]',0.629,-,0.609,0.680,-0.139,0.366,58.279
'[20:24:36.992]',0.635,-,0.605,0.686,-0.139,0.355,58.279
'[20:24:37.000]',0.641,-,0.600,0.680,-0.139,0.346,58.083
'[20:24:37.008]',0.645,-,0.600,0.680,-0.139,0.339,58.083
'[20:24:37.016]',0.654,-,0.600,0.670,-0.139,0.334,58.083
'[20:24:37.024]',0.664,-,0.590,0.660,-0.137,0.328,58.083
'[20:24:37.032]',0.680,-,0.584,0.645,-0.137,0.324,58.083
'[20:24:37.040]',0.695,-,0.580,0.635,-0.134,0.320,58.475
'[20:24:37.048]',0.721,-,0.574,0.635,-0.134,0.316,59.452
'[20:24:37.056]',0.744,-,0.570,0.625,-0.132,0.313,61.213
'[20:24:37.064]',0.766,-,0.561,0.615,-0.130,0.311,64.342
'[20:24:37.072]',0.785,-,0.555,0.609,-0.127,0.309,69.035
'[20:24:37.080]',0.805,-,0.545,0.609,-0.127,0.307,74.511
'[20:24:37.088]',0.811,-,0.545,0.609,-0.127,0.304,79.987
'[20:24:37.096]',0.814,-,0.545,0.619,-0.125,0.302,84.681
'[20:24:37.104]',0.799,-,0.545,0.641,-0.127,0.299,88.201
'[20:24:37.112]',0.775,-,0.545,0.660,-0.127,0.296,90.939
'[20:24:37.120]',0.740,-,0.545,0.676,-0.130,0.294,93.677
'[20:24:37.128]',0.699,-,0.555,0.689,-0.132,0.291,96.610
'[20:24:37.136]',0.654,-,0.564,0.699,-0.134,0.288,99.153
'[20:24:37.144]',0.615,-,0.570,0.699,-0.137,0.284,101.304
'[20:24:37.152]',0.570,-,0.584,0.699,-0.139,0.282,102.673
'[20:24:37.160]',0.529,-,0.590,0.695,-0.142,0.278,103.064
'[20:24:37.168]',0.490,-,0.605,0.689,-0.144,0.275,103.064
'[20:24:37.176]',0.465,-,0.609,0.686,-0.144,0.273,102.868
'[20:24:37.184]',0.449,-,0.615,0.686,-0.147,0.271,102.477
'[20:24:37.192]',0.436,-,0.625,0.680,-0.149,0.269,101.499
'[20:24:37.200]',0.436,-,0.625,0.680,-0.149,0.268,100.130
'[20:24:37.208]',0.436,-,0.619,0.686,-0.149,0.266,98.370
'[20:24:37.216]',0.445,-,0.615,0.705,-0.149,0.265,96.219
'[20:24:37.224]',0.449,-,0.615,0.725,-0.149,0.266,93.677
'[20:24:37.232]',0.445,-,0.619,0.715,-0.149,0.265,91.330
'[20:24:37.240]',0.445,-,0.625,0.660,-0.147,0.264,88.788
'[20:24:37.248]',0.455,-,0.619,0.605,-0.147,0.263,86.245
'[20:24:37.256]',0.471,-,0.619,0.564,-0.147,0.262,83.507
'[20:24:37.264]',0.471,-,0.625,0.555,-0.144,0.262,80.965
'[20:24:37.272]',0.494,-,0.584,0.570,-0.144,0.262,78.814
'[20:24:37.280]',0.520,-,0.551,0.580,-0.142,0.265,77.640
'[20:24:37.288]',0.525,-,0.539,0.590,-0.139,0.272,77.249
'[20:24:37.296]',0.500,-,0.561,0.619,-0.139,0.282,76.858
'[20:24:37.304]',0.445,-,0.605,0.650,-0.137,0.296,76.076
'[20:24:37.312]',0.391,-,0.650,0.670,-0.137,0.316,74.902
'[20:24:37.320]',0.359,-,0.676,0.676,-0.134,0.336,73.729
'[20:24:37.328]',0.350,-,0.680,0.680,-0.134,0.359,73.142
'[20:24:37.336]',0.346,-,0.680,0.676,-0.132,0.387,72.751
'[20:24:37.344]',0.340,-,0.680,0.676,-0.130,0.420,72.360
'[20:24:37.352]',0.340,-,0.680,0.676,-0.130,0.457,71.773
'[20:24:37.360]',0.340,-,0.680,0.676,-0.127,0.495,70.991
'[20:24:37.368]',0.340,-,0.680,0.676,-0.127,0.532,70.404
'[20:24:37.376]',0.340,-,0.680,0.670,-0.127,0.568,69.622
'[20:24:37.384]',0.211,-,0.850,0.664,-0.127,0.601,69.231
'[20:24:37.392]',0.340,-,0.680,0.844,-0.127,0.631,68.644
'[20:24:37.400]',0.320,-,0.695,0.680,-0.127,0.656,68.057
'[20:24:37.408]',0.285,-,0.709,0.730,-0.127,0.675,67.275
'[20:24:37.416]',0.211,-,0.721,0.775,-0.127,0.690,66.688
'[20:24:37.424]',0.086,-,0.744,0.850,-0.127,0.698,66.102
'[20:24:37.432]',-0.090,-,0.775,0.975,-0.127,0.701,65.515
'[20:24:37.440]',-0.270,-,0.799,1.084,-0.127,0.701,65.124
'[20:24:37.448]',-0.424,-,0.824,1.119,-0.127,0.696,64.733
'[20:24:37.456]',-0.498,-,0.850,0.969,-0.127,0.689,64.342
'[20:24:37.464]',-0.498,-,0.855,0.580,-0.127,0.677,63.755
'[20:24:37.472]',-0.498,-,0.805,0.105,-0.125,0.663,63.364
'[20:24:37.480]',-0.389,-,0.740,-0.094,-0.125,0.644,62.973
'[20:24:37.488]',-0.205,-,0.695,0.061,-0.125,0.623,62.582
'[20:24:37.496]',-0.064,-,0.709,0.320,-0.125,0.600,62.190
'[20:24:37.504]',0.000,-,0.766,0.480,-0.125,0.577,61.604
'[20:24:37.512]',0.051,-,0.805,0.545,-0.125,0.552,61.213
'[20:24:37.520]',0.145,-,0.811,0.564,-0.127,0.529,60.821
'[20:24:37.528]',0.291,-,0.770,0.596,-0.127,0.509,60.430
'[20:24:37.536]',0.436,-,0.721,0.645,-0.127,0.491,60.235
'[20:24:37.544]',0.535,-,0.670,0.676,-0.127,0.471,59.844
'[20:24:37.552]',0.590,-,0.635,0.680,-0.127,0.452,59.648
'[20:24:37.560]',0.609,-,0.619,0.680,-0.127,0.433,59.452
'[20:24:37.568]',0.619,-,0.615,0.680,-0.127,0.416,59.061
'[20:24:37.576]',0.625,-,0.609,0.680,-0.127,0.402,58.866
'[20:24:37.584]',0.629,-,0.609,0.676,-0.127,0.388,58.670
'[20:24:37.592]',0.635,-,0.605,0.676,-0.127,0.376,58.475
'[20:24:37.600]',0.645,-,0.600,0.670,-0.127,0.367,58.279
'[20:24:37.608]',0.654,-,0.600,0.664,-0.127,0.358,58.279
'[20:24:37.616]',0.660,-,0.596,0.654,-0.125,0.352,58.279
'[20:24:37.624]',0.676,-,0.590,0.645,-0.125,0.346,58.279
'[20:24:37.632]',0.689,-,0.584,0.641,-0.122,0.341,58.475
'[20:24:37.640]',0.705,-,0.580,0.629,-0.122,0.337,58.866
'[20:24:37.648]',0.721,-,0.574,0.625,-0.122,0.333,59.844
'[20:24:37.656]',0.740,-,0.570,0.615,-0.120,0.330,61.995
'[20:24:37.664]',0.766,-,0.561,0.609,-0.120,0.327,65.319
'[20:24:37.672]',0.785,-,0.555,0.600,-0.120,0.326,70.404
'[20:24:37.680]',0.805,-,0.551,0.600,-0.120,0.323,76.271
'[20:24:37.688]',0.820,-,0.545,0.600,-0.120,0.320,81.747
'[20:24:37.696]',0.820,-,0.539,0.615,-0.120,0.317,86.245
'[20:24:37.704]',0.805,-,0.539,0.635,-0.120,0.313,89.765
'[20:24:37.712]',0.779,-,0.539,0.650,-0.122,0.310,92.503
'[20:24:37.720]',0.754,-,0.539,0.670,-0.125,0.307,95.241
'[20:24:37.728]',0.715,-,0.545,0.695,-0.127,0.304,98.175
'[20:24:37.736]',0.670,-,0.551,0.709,-0.130,0.301,101.108
'[20:24:37.744]',0.629,-,0.561,0.721,-0.134,0.299,103.260
'[20:24:37.752]',0.590,-,0.564,0.721,-0.137,0.296,104.628
'[20:24:37.760]',0.551,-,0.574,0.725,-0.142,0.293,105.020
'[20:24:37.768]',0.516,-,0.580,0.730,-0.144,0.290,105.020
'[20:24:37.776]',0.490,-,0.590,0.744,-0.147,0.286,104.628
'[20:24:37.784]',0.471,-,0.600,0.754,-0.147,0.283,104.237
'[20:24:37.792]',0.455,-,0.605,0.766,-0.147,0.282,103.455
'[20:24:37.800]',0.455,-,0.605,0.770,-0.147,0.279,102.282
'[20:24:37.808]',0.455,-,0.600,0.785,-0.147,0.276,100.522
'[20:24:37.816]',0.471,-,0.600,0.814,-0.147,0.274,98.370
'[20:24:37.824]',0.471,-,0.600,0.834,-0.149,0.272,95.828
'[20:24:37.832]',0.461,-,0.605,0.824,-0.149,0.271,93.481
'[20:24:37.840]',0.455,-,0.609,0.779,-0.149,0.270,90.939
'[20:24:37.848]',0.471,-,0.609,0.725,-0.149,0.271,88.201
'[20:24:37.856]',0.480,-,0.609,0.689,-0.149,0.271,85.463
'[20:24:37.864]',0.484,-,0.600,0.686,-0.147,0.271,82.725
'[20:24:37.872]',0.516,-,0.570,0.699,-0.147,0.272,80.378
'[20:24:37.880]',0.535,-,0.539,0.709,-0.144,0.275,79.009
'[20:24:37.888]',0.539,-,0.535,0.715,-0.142,0.282,78.422
'[20:24:37.896]',0.506,-,0.555,0.725,-0.139,0.292,78.031
'[20:24:37.904]',0.445,-,0.605,0.740,-0.137,0.308,77.445
'[20:24:37.912]',0.395,-,0.650,0.744,-0.134,0.328,76.271
'[20:24:37.920]',0.365,-,0.670,0.750,-0.132,0.353,75.098
'[20:24:37.928]',0.355,-,0.670,0.750,-0.127,0.382,74.316
'[20:24:37.936]',0.350,-,0.670,0.750,-0.125,0.415,73.924
'[20:24:37.944]',0.350,-,0.670,0.744,-0.122,0.447,73.533
'[20:24:37.952]',0.355,-,0.676,0.744,-0.120,0.476,73.142
'[20:24:37.960]',0.359,-,0.670,0.750,-0.120,0.511,72.360
'[20:24:37.968]',0.359,-,0.670,0.754,-0.117,0.548,71.578
'[20:24:37.976]',0.131,-,0.850,0.939,-0.115,0.585,70.991
'[20:24:37.984]',0.359,-,0.670,0.785,-0.115,0.619,70.404
'[20:24:37.992]',0.355,-,0.676,0.785,-0.112,0.649,70.013
'[20:24:38.000]',0.324,-,0.686,0.795,-0.112,0.675,69.426
'[20:24:38.008]',0.266,-,0.695,0.830,-0.112,0.695,68.840
'[20:24:38.016]',0.145,-,0.709,0.900,-0.112,0.710,68.057
'[20:24:38.024]',-0.020,-,0.740,1.020,-0.110,0.719,67.471
'[20:24:38.032]',-0.199,-,0.770,1.145,-0.110,0.723,66.884
'[20:24:38.040]',-0.359,-,0.795,1.205,-0.110,0.722,66.493
'[20:24:38.048]',-0.488,-,0.824,1.100,-0.108,0.717,66.102
'[20:24:38.056]',-0.498,-,0.834,0.744,-0.108,0.709,65.711
'[20:24:38.064]',-0.498,-,0.805,0.256,-0.105,0.697,65.319
'[20:24:38.072]',-0.385,-,0.740,-0.004,-0.103,0.681,64.733
'[20:24:38.080]',-0.205,-,0.695,0.115,-0.103,0.663,64.342
'[20:24:38.088]',-0.055,-,0.699,0.375,-0.100,0.641,63.950
'[20:24:38.096]',0.020,-,0.750,0.545,-0.098,0.618,63.559
'[20:24:38.104]',0.064,-,0.795,0.615,-0.098,0.592,63.168
'[20:24:38.112]',0.141,-,0.805,0.629,-0.095,0.567,62.777
'[20:24:38.120]',0.279,-,0.770,0.660,-0.095,0.542,62.386
'[20:24:38.128]',0.420,-,0.715,0.709,-0.093,0.517,61.995
'[20:24:38.136]',0.529,-,0.664,0.740,-0.093,0.494,61.799
'[20:24:38.144]',0.590,-,0.625,0.750,-0.090,0.472,61.408
'[20:24:38.152]',0.609,-,0.609,0.744,-0.090,0.453,61.213
'[20:24:38.160]',0.625,-,0.605,0.734,-0.088,0.437,61.017
'[20:24:38.168]',0.629,-,0.600,0.730,-0.083,0.423,60.626
'[20:24:38.176]',0.641,-,0.596,0.725,-0.081,0.410,60.430
'[20:24:38.184]',0.645,-,0.584,0.725,-0.076,0.398,60.235
'[20:24:38.192]',0.654,-,0.584,0.721,-0.071,0.387,60.039
'[20:24:38.200]',0.660,-,0.580,0.715,-0.066,0.377,60.039
'[20:24:38.208]',0.670,-,0.574,0.709,-0.059,0.370,60.039
'[20:24:38.216]',0.680,-,0.570,0.705,-0.054,0.363,60.039
'[20:24:38.224]',0.695,-,0.564,0.699,-0.049,0.357,60.039
'[20:24:38.232]',0.709,-,0.561,0.695,-0.042,0.353,60.430
'[20:24:38.240]',0.730,-,0.551,0.686,-0.037,0.349,61.408
'[20:24:38.248]',0.750,-,0.545,0.670,-0.032,0.346,63.559
'[20:24:38.256]',0.766,-,0.545,0.660,-0.024,0.344,67.080
'[20:24:38.264]',0.785,-,0.539,0.654,-0.020,0.342,72.164
'[20:24:38.272]',0.805,-,0.529,0.654,-0.015,0.340,77.836
'[20:24:38.280]',0.820,-,0.525,0.654,-0.010,0.338,83.507
'[20:24:38.288]',0.820,-,0.525,0.664,-0.005,0.336,87.810
'[20:24:38.296]',0.805,-,0.525,0.676,0.000,0.333,91.134
'[20:24:38.304]',0.785,-,0.525,0.689,0.002,0.331,93.872
'[20:24:38.312]',0.754,-,0.529,0.705,0.007,0.328,96.806
'[20:24:38.320]',0.715,-,0.535,0.721,0.010,0.325,99.739
'[20:24:38.328]',0.676,-,0.539,0.730,0.012,0.321,102.673
'[20:24:38.336]',0.629,-,0.551,0.725,0.015,0.317,104.824
'[20:24:38.344]',0.584,-,0.561,0.725,0.017,0.314,106.193
'[20:24:38.352]',0.551,-,0.570,0.721,0.020,0.310,106.584
'[20:24:38.360]',0.516,-,0.580,0.705,0.020,0.306,106.584
'[20:24:38.368]',0.490,-,0.584,0.695,0.022,0.303,106.389
'[20:24:38.376]',0.471,-,0.600,0.689,0.024,0.301,106.193
'[20:24:38.384]',0.455,-,0.605,0.689,0.027,0.298,105.411
'[20:24:38.392]',0.449,-,0.609,0.689,0.029,0.294,104.237
'[20:24:38.400]',0.449,-,0.605,0.689,0.034,0.291,102.673
'[20:24:38.408]',0.461,-,0.600,0.705,0.037,0.287,100.326
'[20:24:38.416]',0.471,-,0.596,0.734,0.039,0.284,97.979
'[20:24:38.424]',0.475,-,0.600,0.744,0.042,0.282,95.632
'[20:24:38.432]',0.461,-,0.605,0.709,0.044,0.283,93.090
'[20:24:38.440]',0.465,-,0.609,0.650,0.046,0.285,90.352
'[20:24:38.448]',0.475,-,0.609,0.605,0.049,0.285,87.614
'[20:24:38.456]',0.480,-,0.609,0.584,0.051,0.286,84.876
'[20:24:38.464]',0.490,-,0.596,0.590,0.054,0.288,82.529
