"'Time','II','III','V','RESP','PLETH','ABP'"
"'[21:13:48.248]',0.400,0.450,0.570,-0.178,2.032,-"
"'[21:13:48.256]',0.385,0.485,0.580,-0.182,2.032,-"
"'[21:13:48.264]',0.430,0.500,0.610,-0.186,2.032,-"
"'[21:13:48.272]',0.475,0.465,0.615,-0.190,2.032,-"
"'[21:13:48.280]',0.495,0.420,0.595,-0.193,2.032,-"
"'[21:13:48.288]',0.500,0.425,0.595,-0.197,2.032,-"
"'[21:13:48.296]',0.540,0.435,0.595,-0.200,2.027,-"
"'[21:13:48.304]',0.545,0.450,0.580,-0.204,2.024,-"
"'[21:13:48.312]',0.385,0.460,0.555,-0.208,2.028,-"
"'[21:13:48.320]',0.305,0.455,0.545,-0.211,2.030,-"
"'[21:13:48.328]',0.315,0.465,0.550,-0.215,2.031,-"
"'[21:13:48.336]',0.345,0.425,0.555,-0.220,2.032,-"
"'[21:13:48.344]',0.350,0.385,0.510,-0.224,2.032,-"
"'[21:13:48.352]',0.275,0.415,0.470,-0.229,2.032,-"
"'[21:13:48.360]',0.230,0.490,0.465,-0.233,2.032,-"
"'[21:13:48.368]',0.275,0.560,0.515,-0.238,2.032,-"
"'[21:13:48.376]',0.345,0.575,0.555,-0.242,2.032,-"
"'[21:13:48.384]',0.375,0.500,0.565,-0.247,2.032,-"
"'[21:13:48.392]',0.390,0.460,0.580,-0.251,2.032,-"
"'[21:13:48.400]',0.395,0.425,0.560,-0.257,2.032,-"
"'[21:13:48.408]',0.355,0.420,0.530,-0.263,2.032,-"
"'[21:13:48.416]',0.310,0.455,0.525,-0.269,2.027,-"
"'[21:13:48.424]',0.300,0.460,0.545,-0.275,2.024,-"
"'[21:13:48.432]',0.400,0.435,0.570,-0.281,2.028,-"
"'[21:13:48.440]',0.485,0.435,0.590,-0.287,2.030,-"
"'[21:13:48.448]',0.495,0.455,0.570,-0.293,2.026,-"
"'[21:13:48.456]',0.405,0.460,0.540,-0.298,2.020,-"
"'[21:13:48.464]',0.360,0.435,0.510,-0.304,2.011,-"
"'[21:13:48.472]',0.350,0.530,0.515,-0.310,2.001,-"
"'[21:13:48.480]',0.345,0.565,0.530,-0.317,1.996,-"
"'[21:13:48.488]',0.355,0.490,0.520,-0.324,1.988,-"
"'[21:13:48.496]',0.385,0.405,0.510,-0.330,1.984,-"
"'[21:13:48.504]',0.370,0.385,0.515,-0.336,1.993,-"
"'[21:13:48.512]',0.320,0.435,0.525,-0.342,2.008,-"
"'[21:13:48.520]',0.270,0.465,0.515,-0.348,2.015,-"
"'[21:13:48.528]',0.260,0.455,0.500,-0.353,2.019,-"
"'[21:13:48.536]',0.325,0.455,0.520,-0.357,2.025,-"
"'[21:13:48.544]',0.375,0.435,0.535,-0.361,2.029,-"
"'[21:13:48.552]',0.340,0.405,0.510,-0.365,2.031,-"
"'[21:13:48.560]',0.260,0.420,0.475,-0.368,2.032,-"
"'[21:13:48.568]',0.210,0.425,0.455,-0.371,2.032,-"
"'[21:13:48.576]',0.210,0.420,0.455,-0.373,2.032,-"
"'[21:13:48.584]',0.215,0.445,0.480,-0.375,2.032,-"
"'[21:13:48.592]',0.210,0.505,0.525,-0.377,2.027,-"
"'[21:13:48.600]',0.385,0.585,0.585,-0.378,2.024,-"
"'[21:13:48.608]',0.730,0.600,0.640,-0.380,2.028,-"
"'[21:13:48.616]',1.090,0.495,0.655,-0.381,2.030,-"
"'[21:13:48.624]',1.171,0.340,0.625,-0.382,2.031,-"
"'[21:13:48.632]',0.930,0.305,0.570,-0.383,2.037,-"
"'[21:13:48.640]',0.700,0.465,0.525,-0.383,2.045,-"
"'[21:13:48.648]',0.510,0.565,0.490,-0.383,2.049,-"
"'[21:13:48.656]',0.325,0.525,0.470,-0.382,2.051,-"
"'[21:13:48.664]',0.200,0.425,0.440,-0.381,2.047,-"
"'[21:13:48.672]',0.175,0.365,0.445,-0.380,2.040,-"
"'[21:13:48.680]',0.195,0.385,0.485,-0.378,2.036,-"
"'[21:13:48.688]',0.235,0.400,0.515,-0.377,2.034,-"
"'[21:13:48.696]',0.255,0.400,0.520,-0.375,2.033,-"
"'[21:13:48.704]',0.260,0.395,0.490,-0.374,2.033,-"
"'[21:13:48.712]',0.305,0.445,0.500,-0.372,2.033,-"
"'[21:13:48.720]',0.375,0.510,0.550,-0.371,2.033,-"
"'[21:13:48.728]',0.410,0.525,0.585,-0.369,2.033,-"
"'[21:13:48.736]',0.415,0.510,0.595,-0.368,2.027,-"
"'[21:13:48.744]',0.390,0.480,0.580,-0.366,2.024,-"
"'[21:13:48.752]',0.305,0.430,0.540,-0.365,2.028,-"
"'[21:13:48.760]',0.265,0.410,0.520,-0.363,2.030,-"
"'[21:13:48.768]',0.295,0.465,0.520,-0.362,2.031,-"
"'[21:13:48.776]',0.330,0.470,0.520,-0.360,2.032,-"
"'[21:13:48.784]',0.370,0.400,0.530,-0.360,2.032,-"
"'[21:13:48.792]',0.385,0.435,0.550,-0.359,2.032,-"
"'[21:13:48.800]',0.380,0.470,0.550,-0.359,2.027,-"
"'[21:13:48.808]',0.415,0.455,0.545,-0.358,2.024,-"
"'[21:13:48.816]',0.450,0.425,0.555,-0.359,2.028,-"
"'[21:13:48.824]',0.485,0.395,0.580,-0.359,2.030,-"
"'[21:13:48.832]',0.560,0.445,0.620,-0.360,2.031,-"
"'[21:13:48.840]',0.595,0.530,0.650,-0.360,2.026,-"
"'[21:13:48.848]',0.535,0.545,0.625,-0.362,2.024,-"
"'[21:13:48.856]',0.460,0.465,0.585,-0.363,2.028,-"
"'[21:13:48.864]',0.415,0.440,0.550,-0.366,2.030,-"
"'[21:13:48.872]',0.375,0.445,0.520,-0.367,2.031,-"
"'[21:13:48.880]',0.370,0.490,0.540,-0.370,2.032,-"
"'[21:13:48.888]',0.360,0.540,0.570,-0.372,2.032,-"
"'[21:13:48.896]',0.325,0.495,0.545,-0.375,2.032,-"
"'[21:13:48.904]',0.310,0.420,0.505,-0.378,2.037,-"
"'[21:13:48.912]',0.315,0.405,0.485,-0.381,2.045,-"
"'[21:13:48.920]',0.335,0.400,0.500,-0.384,2.060,-"
"'[21:13:48.928]',0.390,0.410,0.525,-0.388,2.077,-"
"'[21:13:48.936]',0.400,0.415,0.540,-0.391,2.086,-"
"'[21:13:48.944]',0.350,0.405,0.545,-0.395,2.090,-"
"'[21:13:48.952]',0.325,0.445,0.540,-0.399,2.087,-"
"'[21:13:48.960]',0.290,0.485,0.505,-0.405,2.080,-"
"'[21:13:48.968]',0.230,0.465,0.470,-0.410,2.071,-"
"'[21:13:48.976]',0.250,0.440,0.490,-0.417,2.057,-"
"'[21:13:48.984]',0.330,0.490,0.525,-0.423,2.045,-"
"'[21:13:48.992]',0.365,0.545,0.545,-0.430,2.039,-"
"'[21:13:49.000]',0.380,0.515,0.560,-0.436,2.030,-"
"'[21:13:49.008]',0.375,0.425,0.560,-0.442,2.026,-"
"'[21:13:49.016]',0.385,0.405,0.560,-0.448,2.029,-"
"'[21:13:49.024]',0.445,0.495,0.570,-0.454,2.031,-"
"'[21:13:49.032]',0.515,0.530,0.580,-0.460,2.032,-"
"'[21:13:49.040]',0.530,0.490,0.575,-0.467,2.032,-"
"'[21:13:49.048]',0.460,0.440,0.550,-0.472,2.032,-"
"'[21:13:49.056]',0.410,0.450,0.525,-0.478,2.032,-"
"'[21:13:49.064]',0.350,0.495,0.515,-0.483,2.032,-"
"'[21:13:49.072]',0.280,0.500,0.485,-0.488,2.032,-"
"'[21:13:49.080]',0.235,0.425,0.460,-0.491,2.032,-"
"'[21:13:49.088]',0.195,0.375,0.465,-0.494,2.032,-"
"'[21:13:49.096]',0.190,0.365,0.480,-0.497,2.032,-"
"'[21:13:49.104]',0.245,0.400,0.485,-0.499,2.032,-"
"'[21:13:49.112]',0.270,0.445,0.490,-0.501,2.032,-"
"'[21:13:49.120]',0.280,0.470,0.500,-0.503,2.032,-"
"'[21:13:49.128]',0.330,0.475,0.500,-0.505,2.032,-"
"'[21:13:49.136]',0.365,0.435,0.485,-0.505,2.027,-"
"'[21:13:49.144]',0.310,0.390,0.470,-0.504,2.024,-"
"'[21:13:49.152]',0.265,0.355,0.465,-0.503,2.023,-"
"'[21:13:49.160]',0.285,0.385,0.495,-0.501,2.022,-"
"'[21:13:49.168]',0.270,0.480,0.525,-0.499,2.027,-"
"'[21:13:49.176]',0.265,0.560,0.565,-0.496,2.024,-"
"'[21:13:49.184]',0.520,0.590,0.615,-0.493,2.023,-"
"'[21:13:49.192]',0.875,0.600,0.650,-0.489,2.028,-"
"'[21:13:49.200]',1.086,0.490,0.610,-0.484,2.030,-"
"'[21:13:49.208]',0.985,0.415,0.545,-0.479,2.031,-"
"'[21:13:49.216]',0.715,0.510,0.505,-0.472,2.032,-"
"'[21:13:49.224]',0.465,0.550,0.450,-0.465,2.032,-"
"'[21:13:49.232]',0.300,0.460,0.420,-0.458,2.032,-"
"'[21:13:49.240]',0.245,0.410,0.440,-0.451,2.032,-"
"'[21:13:49.248]',0.240,0.420,0.480,-0.445,2.032,-"
"'[21:13:49.256]',0.280,0.425,0.520,-0.437,2.032,-"
"'[21:13:49.264]',0.290,0.395,0.540,-0.430,2.032,-"
"'[21:13:49.272]',0.265,0.415,0.505,-0.421,2.032,-"
"'[21:13:49.280]',0.225,0.445,0.490,-0.412,2.032,-"
"'[21:13:49.288]',0.220,0.460,0.505,-0.403,2.032,-"
"'[21:13:49.296]',0.275,0.465,0.540,-0.395,2.032,-"
"'[21:13:49.304]',0.330,0.440,0.555,-0.387,2.032,-"
"'[21:13:49.312]',0.360,0.395,0.545,-0.378,2.032,-"
"'[21:13:49.320]',0.365,0.385,0.525,-0.369,2.032,-"
"'[21:13:49.328]',0.320,0.400,0.500,-0.362,2.032,-"
"'[21:13:49.336]',0.300,0.400,0.475,-0.354,2.032,-"
"'[21:13:49.344]',0.305,0.430,0.485,-0.347,2.032,-"
"'[21:13:49.352]',0.320,0.460,0.535,-0.339,2.032,-"
"'[21:13:49.360]',0.355,0.500,0.585,-0.333,2.032,-"
"'[21:13:49.368]',0.430,0.555,0.615,-0.325,2.032,-"
"'[21:13:49.376]',0.455,0.570,0.620,-0.318,2.032,-"
"'[21:13:49.384]',0.385,0.460,0.565,-0.311,2.032,-"
"'[21:13:49.392]',0.380,0.375,0.550,-0.304,2.032,-"
"'[21:13:49.400]',0.465,0.355,0.560,-0.297,2.032,-"
"'[21:13:49.408]',0.505,0.375,0.565,-0.291,2.032,-"
"'[21:13:49.416]',0.515,0.420,0.565,-0.285,2.032,-"
"'[21:13:49.424]',0.495,0.445,0.560,-0.279,2.032,-"
"'[21:13:49.432]',0.470,0.445,0.560,-0.272,2.032,-"
"'[21:13:49.440]',0.455,0.480,0.575,-0.266,2.032,-"
"'[21:13:49.448]',0.430,0.525,0.590,-0.259,2.032,-"
"'[21:13:49.456]',0.415,0.530,0.595,-0.252,2.037,-"
"'[21:13:49.464]',0.420,0.475,0.580,-0.245,2.045,-"
"'[21:13:49.472]',0.410,0.455,0.565,-0.237,2.049,-"
"'[21:13:49.480]',0.355,0.455,0.540,-0.229,2.051,-"
"'[21:13:49.488]',0.320,0.470,0.520,-0.223,2.052,-"
"'[21:13:49.496]',0.335,0.475,0.520,-0.217,2.053,-"
"'[21:13:49.504]',0.320,0.445,0.510,-0.213,2.053,-"
"'[21:13:49.512]',0.280,0.390,0.485,-0.208,2.053,-"
"'[21:13:49.520]',0.295,0.385,0.475,-0.205,2.053,-"
"'[21:13:49.528]',0.320,0.455,0.505,-0.202,2.053,-"
"'[21:13:49.536]',0.260,0.480,0.520,-0.199,2.053,-"
"'[21:13:49.544]',0.225,0.515,0.525,-0.196,2.053,-"
"'[21:13:49.552]',0.300,0.530,0.540,-0.196,2.053,-"
"'[21:13:49.560]',0.380,0.410,0.515,-0.195,2.053,-"
"'[21:13:49.568]',0.415,0.350,0.495,-0.196,2.053,-"
"'[21:13:49.576]',0.435,0.385,0.520,-0.196,2.058,-"
"'[21:13:49.584]',0.380,0.480,0.545,-0.198,2.070,-"
"'[21:13:49.592]',0.295,0.550,0.550,-0.199,2.082,-"
"'[21:13:49.600]',0.330,0.515,0.560,-0.202,2.088,-"
"'[21:13:49.608]',0.410,0.495,0.580,-0.204,2.091,-"
"'[21:13:49.616]',0.435,0.530,0.585,-0.207,2.093,-"
"'[21:13:49.624]',0.405,0.535,0.560,-0.210,2.094,-"
"'[21:13:49.632]',0.375,0.450,0.540,-0.214,2.094,-"
"'[21:13:49.640]',0.340,0.385,0.525,-0.217,2.094,-"
"'[21:13:49.648]',0.310,0.370,0.505,-0.220,2.094,-"
"'[21:13:49.656]',0.305,0.370,0.485,-0.223,2.089,-"
"'[21:13:49.664]',0.315,0.395,0.475,-0.225,2.076,-"
"'[21:13:49.672]',0.325,0.420,0.480,-0.227,2.060,-"
"'[21:13:49.680]',0.305,0.440,0.490,-0.229,2.041,-"
"'[21:13:49.688]',0.250,0.430,0.495,-0.229,2.026,-"
"'[21:13:49.696]',0.210,0.395,0.485,-0.230,2.024,-"
"'[21:13:49.704]',0.200,0.405,0.510,-0.230,2.028,-"
"'[21:13:49.712]',0.245,0.420,0.515,-0.230,2.035,-"
"'[21:13:49.720]',0.280,0.470,0.505,-0.229,2.055,-"
"'[21:13:49.728]',0.300,0.495,0.520,-0.229,2.080,-"
"'[21:13:49.736]',0.285,0.410,0.495,-0.227,2.103,-"
"'[21:13:49.744]',0.220,0.380,0.485,-0.223,2.119,-"
"'[21:13:49.752]',0.185,0.470,0.525,-0.220,2.128,-"
"'[21:13:49.760]',0.305,0.500,0.545,-0.214,2.132,-"
"'[21:13:49.768]',0.645,0.510,0.575,-0.207,2.134,-"
"'[21:13:49.776]',1.025,0.560,0.625,-0.199,2.135,-"
"'[21:13:49.784]',1.120,0.570,0.650,-0.190,2.136,-"
"'[21:13:49.792]',0.930,0.540,0.615,-0.181,2.136,-"
"'[21:13:49.800]',0.640,0.570,0.550,-0.171,2.136,-"
"'[21:13:49.808]',0.375,0.560,0.490,-0.162,2.136,-"
"'[21:13:49.816]',0.255,0.510,0.485,-0.153,2.136,-"
"'[21:13:49.824]',0.245,0.435,0.500,-0.144,2.136,-"
"'[21:13:49.832]',0.240,0.360,0.495,-0.135,2.125,-"
"'[21:13:49.840]',0.235,0.355,0.500,-0.125,2.100,-"
"'[21:13:49.848]',0.235,0.385,0.520,-0.114,2.071,-"
"'[21:13:49.856]',0.255,0.380,0.525,-0.103,2.047,-"
"'[21:13:49.864]',0.260,0.395,0.505,-0.091,2.029,-"
"'[21:13:49.872]',0.305,0.430,0.530,-0.081,2.016,-"
"'[21:13:49.880]',0.380,0.465,0.580,-0.069,2.009,-"
"'[21:13:49.888]',0.390,0.475,0.595,-0.059,2.016,-"
"'[21:13:49.896]',0.275,0.455,0.545,-0.050,2.024,-"
"'[21:13:49.904]',0.265,0.440,0.525,-0.039,2.028,-"
"'[21:13:49.912]',0.300,0.415,0.540,-0.028,2.020,-"
"'[21:13:49.920]',0.305,0.375,0.540,-0.017,2.010,-"
"'[21:13:49.928]',0.325,0.355,0.535,-0.005,2.011,-"
"'[21:13:49.936]',0.335,0.375,0.525,0.008,2.011,-"
"'[21:13:49.944]',0.310,0.415,0.525,0.020,2.011,-"
"'[21:13:49.952]',0.320,0.440,0.550,0.032,2.011,-"
"'[21:13:49.960]',0.355,0.445,0.565,0.044,2.022,-"
"'[21:13:49.968]',0.420,0.440,0.570,0.055,2.037,-"
"'[21:13:49.976]',0.480,0.440,0.585,0.066,2.045,-"
"'[21:13:49.984]',0.490,0.445,0.595,0.077,2.049,-"
"'[21:13:49.992]',0.470,0.420,0.585,0.087,2.051,-"
"'[21:13:50.000]',0.515,0.415,0.590,0.098,2.052,-"
"'[21:13:50.008]',0.560,0.430,0.615,0.109,2.047,-"
"'[21:13:50.016]',0.515,0.440,0.620,0.120,2.029,-"
"'[21:13:50.024]',0.470,0.515,0.615,0.132,2.005,-"
"'[21:13:50.032]',0.465,0.570,0.640,0.141,1.982,-"
"'[21:13:50.040]',0.395,0.515,0.595,0.150,1.961,-"
"'[21:13:50.048]',0.300,0.450,0.525,0.159,1.939,-"
"'[21:13:50.056]',0.275,0.445,0.515,0.167,1.929,-"
"'[21:13:50.064]',0.305,0.510,0.555,0.175,1.934,-"
"'[21:13:50.072]',0.340,0.460,0.560,0.183,1.946,-"
"'[21:13:50.080]',0.370,0.355,0.525,0.190,1.963,-"
"'[21:13:50.088]',0.380,0.335,0.535,0.197,1.977,-"
"'[21:13:50.096]',0.335,0.370,0.545,0.202,1.988,-"
"'[21:13:50.104]',0.310,0.385,0.525,0.207,2.000,-"
"'[21:13:50.112]',0.315,0.430,0.520,0.209,2.016,-"
"'[21:13:50.120]',0.305,0.495,0.510,0.212,2.039,-"
"'[21:13:50.128]',0.290,0.515,0.505,0.213,2.062,-"
"'[21:13:50.136]',0.280,0.480,0.500,0.214,2.078,-"
"'[21:13:50.144]',0.280,0.435,0.505,0.213,2.086,-"
"'[21:13:50.152]',0.315,0.430,0.545,0.212,2.090,-"
"'[21:13:50.160]',0.410,0.455,0.590,0.209,2.092,-"
"'[21:13:50.168]',0.460,0.470,0.620,0.207,2.093,-"
"'[21:13:50.176]',0.420,0.510,0.630,0.203,2.088,-"
"'[21:13:50.184]',0.395,0.555,0.605,0.199,2.081,-"
"'[21:13:50.192]',0.410,0.530,0.565,0.196,2.066,-"
"'[21:13:50.200]',0.395,0.455,0.535,0.192,2.049,-"
"'[21:13:50.208]',0.380,0.385,0.525,0.188,2.040,-"
"'[21:13:50.216]',0.385,0.360,0.520,0.184,2.025,-"
"'[21:13:50.224]',0.320,0.355,0.500,0.180,2.008,-"
"'[21:13:50.232]',0.225,0.400,0.475,0.176,1.999,-"
"'[21:13:50.240]',0.200,0.430,0.475,0.172,1.989,-"
"'[21:13:50.248]',0.245,0.395,0.490,0.167,1.984,-"
"'[21:13:50.256]',0.295,0.360,0.495,0.163,1.987,-"
"'[21:13:50.264]',0.305,0.405,0.500,0.159,1.989,-"
"'[21:13:50.272]',0.280,0.495,0.515,0.155,1.990,-"
"'[21:13:50.280]',0.300,0.555,0.545,0.151,1.990,-"
"'[21:13:50.288]',0.320,0.560,0.570,0.147,1.990,-"
"'[21:13:50.296]',0.315,0.460,0.575,0.144,1.990,-"
"'[21:13:50.304]',0.335,0.365,0.540,0.141,1.995,-"
"'[21:13:50.312]',0.320,0.300,0.485,0.138,2.014,-"
"'[21:13:50.320]',0.240,0.290,0.460,0.136,2.033,-"
"'[21:13:50.328]',0.180,0.415,0.505,0.134,2.043,-"
"'[21:13:50.336]',0.295,0.520,0.565,0.132,2.048,-"
"'[21:13:50.344]',0.665,0.590,0.610,0.129,2.045,-"
"'[21:13:50.352]',1.075,0.600,0.640,0.128,2.028,-"
"'[21:13:50.360]',1.151,0.450,0.620,0.126,2.010,-"
"'[21:13:50.368]',0.755,0.405,0.550,0.125,1.995,-"
"'[21:13:50.376]',0.480,0.505,0.490,0.123,1.978,-"
"'[21:13:50.384]',0.375,0.570,0.480,0.122,1.958,-"
"'[21:13:50.392]',0.330,0.575,0.505,0.120,1.943,-"
"'[21:13:50.400]',0.275,0.515,0.515,0.119,1.941,-"
"'[21:13:50.408]',0.240,0.425,0.510,0.117,1.950,-"
"'[21:13:50.416]',0.240,0.360,0.510,0.116,1.965,-"
"'[21:13:50.424]',0.260,0.355,0.510,0.115,1.982,-"
"'[21:13:50.432]',0.300,0.400,0.515,0.114,1.997,-"
"'[21:13:50.440]',0.315,0.440,0.540,0.114,2.004,-"
"'[21:13:50.448]',0.270,0.460,0.550,0.113,2.008,-"
"'[21:13:50.456]',0.240,0.445,0.535,0.112,2.010,-"
"'[21:13:50.464]',0.270,0.405,0.525,0.111,2.005,-"
"'[21:13:50.472]',0.310,0.385,0.525,0.111,1.992,-"
"'[21:13:50.480]',0.315,0.360,0.525,0.111,1.981,-"
"'[21:13:50.488]',0.310,0.345,0.520,0.111,1.976,-"
"'[21:13:50.496]',0.345,0.395,0.530,0.111,1.978,-"
"'[21:13:50.504]',0.385,0.435,0.560,0.112,1.984,-"
"'[21:13:50.512]',0.400,0.460,0.590,0.114,1.987,-"
"'[21:13:50.520]',0.365,0.470,0.570,0.115,1.989,-"
"'[21:13:50.528]',0.370,0.465,0.545,0.117,1.990,-"
"'[21:13:50.536]',0.420,0.490,0.570,0.118,1.990,-"
"'[21:13:50.544]',0.460,0.520,0.605,0.120,1.990,-"
"'[21:13:50.552]',0.470,0.540,0.615,0.122,1.990,-"
"'[21:13:50.560]',0.460,0.515,0.620,0.124,1.990,-"
"'[21:13:50.568]',0.490,0.430,0.610,0.126,1.985,-"
"'[21:13:50.576]',0.495,0.370,0.580,0.129,1.982,-"
"'[21:13:50.584]',0.470,0.365,0.570,0.131,1.986,-"
"'[21:13:50.592]',0.495,0.425,0.585,0.132,1.988,-"
"'[21:13:50.600]',0.515,0.485,0.600,0.135,1.989,-"
"'[21:13:50.608]',0.490,0.465,0.585,0.135,1.990,-"
"'[21:13:50.616]',0.440,0.415,0.590,0.137,1.990,-"
"'[21:13:50.624]',0.365,0.410,0.600,0.138,1.990,-"
"'[21:13:50.632]',0.280,0.425,0.545,0.138,1.990,-"
"'[21:13:50.640]',0.265,0.440,0.510,0.138,1.985,-"
"'[21:13:50.648]',0.305,0.455,0.520,0.138,1.973,-"
"'[21:13:50.656]',0.360,0.485,0.550,0.136,1.956,-"
"'[21:13:50.664]',0.425,0.540,0.590,0.135,1.947,-"
"'[21:13:50.672]',0.430,0.510,0.595,0.133,1.943,-"
"'[21:13:50.680]',0.270,0.440,0.535,0.132,1.941,-"
"'[21:13:50.688]',0.240,0.435,0.515,0.129,1.950,-"
"'[21:13:50.696]',0.310,0.480,0.535,0.126,1.965,-"
"'[21:13:50.704]',0.330,0.470,0.560,0.120,1.978,-"
"'[21:13:50.712]',0.315,0.490,0.560,0.116,1.994,-"
"'[21:13:50.720]',0.320,0.530,0.545,0.109,2.018,-"
"'[21:13:50.728]',0.325,0.485,0.530,0.103,2.035,-"
"'[21:13:50.736]',0.345,0.385,0.520,0.095,2.044,-"
"'[21:13:50.744]',0.420,0.360,0.540,0.087,2.048,-"
"'[21:13:50.752]',0.485,0.425,0.580,0.078,2.045,-"
"'[21:13:50.760]',0.495,0.480,0.585,0.070,2.033,-"
"'[21:13:50.768]',0.445,0.490,0.560,0.062,2.017,-"
"'[21:13:50.776]',0.375,0.465,0.535,0.053,1.998,-"
"'[21:13:50.784]',0.345,0.455,0.530,0.045,1.984,-"
"'[21:13:50.792]',0.335,0.440,0.515,0.037,1.972,-"
"'[21:13:50.800]',0.295,0.420,0.500,0.029,1.961,-"
"'[21:13:50.808]',0.285,0.415,0.500,0.020,1.955,-"
"'[21:13:50.816]',0.300,0.435,0.515,0.012,1.952,-"
"'[21:13:50.824]',0.290,0.455,0.535,0.004,1.951,-"
"'[21:13:50.832]',0.285,0.430,0.540,-0.004,1.955,-"
"'[21:13:50.840]',0.305,0.400,0.525,-0.011,1.968,-"
"'[21:13:50.848]',0.290,0.435,0.525,-0.019,1.979,-"
"'[21:13:50.856]',0.270,0.485,0.515,-0.026,1.985,-"
"'[21:13:50.864]',0.260,0.460,0.495,-0.032,1.988,-"
"'[21:13:50.872]',0.275,0.400,0.485,-0.038,1.989,-"
"'[21:13:50.880]',0.280,0.375,0.485,-0.044,1.990,-"
"'[21:13:50.888]',0.255,0.385,0.505,-0.049,1.990,-"
"'[21:13:50.896]',0.280,0.470,0.555,-0.053,1.990,-"
"'[21:13:50.904]',0.415,0.600,0.620,-0.058,1.990,-"
"'[21:13:50.912]',0.720,0.635,0.655,-0.062,1.990,-"
"'[21:13:50.920]',1.041,0.490,0.640,-0.067,1.995,-"
"'[21:13:50.928]',1.106,0.280,0.585,-0.071,2.003,-"
"'[21:13:50.936]',0.860,0.225,0.525,-0.074,2.007,-"
"'[21:13:50.944]',0.615,0.420,0.480,-0.078,2.020,-"
"'[21:13:50.952]',0.425,0.520,0.445,-0.082,2.036,-"
"'[21:13:50.960]',0.300,0.500,0.455,-0.086,2.044,-"
"'[21:13:50.968]',0.240,0.465,0.490,-0.090,2.048,-"
"'[21:13:50.976]',0.230,0.420,0.515,-0.093,2.050,-"
"'[21:13:50.984]',0.245,0.390,0.540,-0.096,2.046,-"
"'[21:13:50.992]',0.310,0.405,0.555,-0.099,2.039,-"
"'[21:13:51.000]',0.395,0.450,0.580,-0.102,2.035,-"
"'[21:13:51.008]',0.405,0.460,0.590,-0.104,2.033,-"
"'[21:13:51.016]',0.235,0.470,0.565,-0.105,2.032,-"
"'[21:13:51.024]',0.170,0.505,0.530,-0.107,2.042,-"
"'[21:13:51.032]',0.245,0.510,0.525,-0.108,2.073,-"
"'[21:13:51.040]',0.315,0.445,0.530,-0.108,2.115,-"
"'[21:13:51.048]',0.295,0.360,0.525,-0.108,2.162,-"
"'[21:13:51.056]',0.270,0.305,0.495,-0.108,2.211,-"
"'[21:13:51.064]',0.315,0.340,0.500,-0.107,2.251,-"
"'[21:13:51.072]',0.400,0.430,0.555,-0.105,2.283,-"
"'[21:13:51.080]',0.425,0.470,0.585,-0.104,2.303,-"
"'[21:13:51.088]',0.375,0.480,0.575,-0.103,2.314,-"
"'[21:13:51.096]',0.355,0.470,0.565,-0.102,2.314,-"
"'[21:13:51.104]',0.390,0.475,0.570,-0.101,2.298,-"
"'[21:13:51.112]',0.430,0.525,0.610,-0.100,2.275,-"
"'[21:13:51.120]',0.460,0.550,0.635,-0.100,2.252,-"
"'[21:13:51.128]',0.495,0.495,0.620,-0.100,2.231,-"
"'[21:13:51.136]',0.515,0.415,0.580,-0.101,2.209,-"
"'[21:13:51.144]',0.485,0.370,0.545,-0.102,2.188,-"
"'[21:13:51.152]',0.475,0.395,0.565,-0.104,2.161,-"
"'[21:13:51.160]',0.500,0.445,0.600,-0.105,2.138,-"
"'[21:13:51.168]',0.505,0.455,0.610,-0.108,2.116,-"
"'[21:13:51.176]',0.455,0.450,0.585,-0.111,2.084,-"
"'[21:13:51.184]',0.450,0.470,0.585,-0.115,2.053,-"
"'[21:13:51.192]',0.395,0.450,0.560,-0.119,2.026,-"
"'[21:13:51.200]',0.295,0.420,0.515,-0.125,2.009,-"
"'[21:13:51.208]',0.285,0.445,0.510,-0.131,2.000,-"
"'[21:13:51.216]',0.330,0.460,0.530,-0.139,1.995,-"
"'[21:13:51.224]',0.280,0.405,0.505,-0.147,1.998,-"
"'[21:13:51.232]',0.255,0.395,0.485,-0.157,2.010,-"
"'[21:13:51.240]',0.280,0.460,0.500,-0.166,2.025,-"
"'[21:13:51.248]',0.325,0.525,0.545,-0.175,2.039,-"
"'[21:13:51.256]',0.340,0.495,0.550,-0.185,2.046,-"
"'[21:13:51.264]',0.330,0.435,0.520,-0.196,2.049,-"
"'[21:13:51.272]',0.340,0.430,0.515,-0.205,2.051,-"
"'[21:13:51.280]',0.355,0.455,0.535,-0.217,2.041,-"
"'[21:13:51.288]',0.380,0.470,0.560,-0.229,2.021,-"
"'[21:13:51.296]',0.390,0.455,0.545,-0.242,2.000,-"
"'[21:13:51.304]',0.390,0.440,0.535,-0.254,1.975,-"
"'[21:13:51.312]',0.425,0.460,0.550,-0.266,1.946,-"
"'[21:13:51.320]',0.455,0.475,0.560,-0.276,1.922,-"
"'[21:13:51.328]',0.460,0.505,0.560,-0.287,1.899,-"
"'[21:13:51.336]',0.450,0.485,0.555,-0.296,1.888,-"
"'[21:13:51.344]',0.415,0.435,0.550,-0.307,1.892,-"
"'[21:13:51.352]',0.380,0.425,0.560,-0.318,1.905,-"
"'[21:13:51.360]',0.355,0.475,0.535,-0.329,1.922,-"
"'[21:13:51.368]',0.300,0.445,0.485,-0.339,1.940,-"
