'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[09:23:14.588]',0.240,0.245,-,0.830,0.187,1.527,93.488
'[09:23:14.596]',0.280,0.265,-,0.855,0.183,1.506,91.192
'[09:23:14.604]',0.300,0.280,-,0.871,0.181,1.487,88.945
'[09:23:14.612]',0.305,0.280,-,0.876,0.178,1.468,86.698
'[09:23:14.620]',0.300,0.280,-,0.881,0.176,1.449,84.793
'[09:23:14.628]',0.350,0.300,-,0.890,0.175,1.428,83.621
'[09:23:14.636]',0.365,0.305,-,0.885,0.175,1.410,83.426
'[09:23:14.644]',0.325,0.280,-,0.855,0.175,1.391,84.012
'[09:23:14.652]',0.250,0.240,-,0.825,0.176,1.372,84.989
'[09:23:14.660]',0.200,0.220,-,0.805,0.178,1.357,86.308
'[09:23:14.668]',0.170,0.215,-,0.791,0.180,1.347,87.871
'[09:23:14.676]',0.155,0.210,-,0.786,0.183,1.345,89.678
'[09:23:14.684]',0.155,0.210,-,0.786,0.186,1.351,91.778
'[09:23:14.692]',0.155,0.210,-,0.786,0.189,1.370,93.927
'[09:23:14.700]',0.165,0.215,-,0.786,0.193,1.409,95.686
'[09:23:14.708]',0.170,0.220,-,0.791,0.197,1.469,96.809
'[09:23:14.716]',0.170,0.220,-,0.796,0.202,1.554,97.200
'[09:23:14.724]',0.130,0.185,-,0.796,0.207,1.660,96.760
'[09:23:14.732]',0.055,0.115,-,0.835,0.212,1.782,95.783
'[09:23:14.740]',0.024,0.030,-,0.925,0.216,1.916,94.562
'[09:23:14.748]',0.325,0.020,-,1.015,0.220,2.051,93.048
'[09:23:14.756]',0.950,0.585,-,1.060,0.224,2.179,91.436
'[09:23:14.764]',1.175,1.010,-,0.750,0.228,2.294,89.678
'[09:23:14.772]',0.765,1.025,-,0.245,0.231,2.380,87.871
'[09:23:14.780]',0.285,0.535,-,0.129,0.235,2.442,86.112
'[09:23:14.788]',0.040,0.260,-,0.420,0.238,2.493,84.549
'[09:23:14.796]',0.010,0.170,-,0.695,0.240,2.527,83.133
'[09:23:14.804]',0.130,0.185,-,0.866,0.242,2.543,81.863
'[09:23:14.812]',0.200,0.200,-,0.951,0.243,2.541,80.886
'[09:23:14.820]',0.225,0.205,-,0.995,0.244,2.525,80.055
'[09:23:14.828]',0.240,0.210,-,1.015,0.244,2.499,79.372
'[09:23:14.836]',0.265,0.220,-,1.036,0.245,2.462,78.883
'[09:23:14.844]',0.280,0.225,-,1.060,0.245,2.419,78.444
'[09:23:14.852]',0.300,0.230,-,1.085,0.246,2.371,78.102
'[09:23:14.860]',0.315,0.240,-,1.111,0.245,2.319,77.809
'[09:23:14.868]',0.330,0.250,-,1.131,0.245,2.273,77.564
'[09:23:14.876]',0.355,0.260,-,1.150,0.245,2.229,77.369
'[09:23:14.884]',0.380,0.270,-,1.175,0.244,2.182,77.174
'[09:23:14.892]',0.405,0.280,-,1.201,0.243,2.137,77.027
'[09:23:14.900]',0.435,0.295,-,1.230,0.242,2.095,76.734
'[09:23:14.908]',0.470,0.300,-,1.255,0.241,2.056,76.343
'[09:23:14.916]',0.495,0.305,-,1.286,0.239,2.022,76.001
'[09:23:14.924]',0.535,0.320,-,1.310,0.238,1.992,75.660
'[09:23:14.932]',0.585,0.340,-,1.325,0.237,1.971,75.464
'[09:23:14.940]',0.610,0.350,-,1.341,0.235,1.957,75.318
'[09:23:14.948]',0.635,0.365,-,1.335,0.233,1.949,74.976
'[09:23:14.956]',0.650,0.375,-,1.310,0.232,1.945,74.634
'[09:23:14.964]',0.650,0.380,-,1.281,0.230,1.944,74.243
'[09:23:14.972]',0.630,0.380,-,1.240,0.228,1.946,74.048
'[09:23:14.980]',0.605,0.375,-,1.191,0.226,1.949,74.683
'[09:23:14.988]',0.565,0.365,-,1.131,0.225,1.952,76.929
'[09:23:14.996]',0.505,0.345,-,1.070,0.223,1.953,82.156
'[09:23:15.004]',0.440,0.325,-,1.015,0.221,1.953,91.632
'[09:23:15.012]',0.380,0.300,-,0.966,0.220,1.949,104.917
'[09:23:15.020]',0.330,0.280,-,0.930,0.218,1.940,119.863
'[09:23:15.028]',0.290,0.270,-,0.895,0.216,1.925,133.296
'[09:23:15.036]',0.265,0.265,-,0.876,0.214,1.903,142.820
'[09:23:15.044]',0.255,0.260,-,0.866,0.213,1.878,147.607
'[09:23:15.052]',0.240,0.255,-,0.855,0.210,1.849,148.388
'[09:23:15.060]',0.225,0.245,-,0.855,0.207,1.820,146.044
'[09:23:15.068]',0.220,0.240,-,0.855,0.204,1.794,141.501
'[09:23:15.076]',0.225,0.250,-,0.861,0.200,1.769,135.445
'[09:23:15.084]',0.230,0.255,-,0.850,0.196,1.742,128.704
'[09:23:15.092]',0.225,0.250,-,0.845,0.193,1.712,121.866
'[09:23:15.100]',0.215,0.240,-,0.840,0.189,1.682,115.663
'[09:23:15.108]',0.205,0.235,-,0.835,0.186,1.654,110.241
'[09:23:15.116]',0.210,0.235,-,0.830,0.181,1.627,105.552
'[09:23:15.124]',0.215,0.240,-,0.825,0.177,1.599,101.547
'[09:23:15.132]',0.215,0.240,-,0.820,0.172,1.573,98.030
'[09:23:15.140]',0.220,0.245,-,0.820,0.166,1.548,95.002
'[09:23:15.148]',0.240,0.255,-,0.835,0.161,1.526,92.315
'[09:23:15.156]',0.275,0.270,-,0.861,0.157,1.505,89.824
'[09:23:15.164]',0.295,0.280,-,0.876,0.153,1.486,87.480
'[09:23:15.172]',0.300,0.285,-,0.876,0.149,1.471,85.233
'[09:23:15.180]',0.320,0.290,-,0.881,0.146,1.457,83.426
'[09:23:15.188]',0.360,0.305,-,0.895,0.143,1.439,82.351
'[09:23:15.196]',0.365,0.310,-,0.885,0.141,1.422,82.156
'[09:23:15.204]',0.310,0.270,-,0.855,0.140,1.407,82.791
'[09:23:15.212]',0.245,0.240,-,0.820,0.141,1.389,83.816
'[09:23:15.220]',0.200,0.225,-,0.800,0.141,1.373,85.135
'[09:23:15.228]',0.175,0.215,-,0.786,0.144,1.363,86.747
'[09:23:15.236]',0.170,0.215,-,0.786,0.147,1.357,88.603
'[09:23:15.244]',0.165,0.210,-,0.786,0.150,1.363,90.752
'[09:23:15.252]',0.165,0.210,-,0.786,0.153,1.383,92.853
'[09:23:15.260]',0.165,0.210,-,0.791,0.158,1.424,94.660
'[09:23:15.268]',0.165,0.210,-,0.796,0.162,1.476,95.783
'[09:23:15.276]',0.160,0.205,-,0.800,0.167,1.543,96.125
'[09:23:15.284]',0.115,0.170,-,0.800,0.172,1.637,95.734
'[09:23:15.292]',0.044,0.100,-,0.850,0.177,1.753,94.855
'[09:23:15.300]',0.020,0.024,-,0.951,0.183,1.883,93.634
'[09:23:15.308]',0.430,0.170,-,1.050,0.187,2.018,92.120
'[09:23:15.316]',1.050,0.670,-,1.090,0.193,2.152,90.508
'[09:23:15.324]',1.196,1.000,-,0.701,0.197,2.274,88.799
'[09:23:15.332]',0.650,0.815,-,0.214,0.202,2.377,86.991
'[09:23:15.340]',0.200,0.440,-,0.140,0.206,2.461,85.282
'[09:23:15.348]',0.004,0.210,-,0.466,0.211,2.521,83.670
'[09:23:15.356]',-0.005,0.155,-,0.730,0.215,2.557,82.253
'[09:23:15.364]',0.130,0.170,-,0.890,0.220,2.570,80.984
'[09:23:15.372]',0.190,0.185,-,0.961,0.224,2.566,79.860
'[09:23:15.380]',0.210,0.185,-,0.995,0.228,2.551,78.981
'[09:23:15.388]',0.225,0.190,-,1.021,0.232,2.526,78.297
'[09:23:15.396]',0.240,0.190,-,1.041,0.236,2.490,77.809
'[09:23:15.404]',0.255,0.195,-,1.060,0.239,2.447,77.320
'[09:23:15.412]',0.275,0.205,-,1.080,0.242,2.399,76.929
'[09:23:15.420]',0.295,0.210,-,1.106,0.245,2.345,76.539
'[09:23:15.428]',0.315,0.215,-,1.131,0.248,2.290,76.197
'[09:23:15.436]',0.335,0.230,-,1.155,0.251,2.236,75.855
'[09:23:15.444]',0.360,0.240,-,1.175,0.253,2.181,75.464
'[09:23:15.452]',0.380,0.250,-,1.201,0.255,2.129,75.073
'[09:23:15.460]',0.405,0.255,-,1.225,0.257,2.081,74.536
'[09:23:15.468]',0.440,0.265,-,1.250,0.258,2.043,73.901
'[09:23:15.476]',0.475,0.275,-,1.276,0.260,2.013,73.364
'[09:23:15.484]',0.510,0.285,-,1.300,0.261,1.986,72.778
'[09:23:15.492]',0.540,0.300,-,1.315,0.262,1.966,72.289
'[09:23:15.500]',0.575,0.310,-,1.330,0.263,1.953,71.850
'[09:23:15.508]',0.595,0.320,-,1.325,0.264,1.947,71.410
'[09:23:15.516]',0.605,0.330,-,1.305,0.264,1.945,70.922
'[09:23:15.524]',0.600,0.335,-,1.276,0.265,1.947,70.482
'[09:23:15.532]',0.580,0.340,-,1.235,0.265,1.952,70.287
'[09:23:15.540]',0.550,0.325,-,1.186,0.266,1.956,70.726
'[09:23:15.548]',0.500,0.305,-,1.126,0.266,1.958,72.778
'[09:23:15.556]',0.440,0.285,-,1.060,0.267,1.957,77.858
'[09:23:15.564]',0.375,0.265,-,1.010,0.267,1.953,87.187
'[09:23:15.572]',0.315,0.255,-,0.961,0.268,1.947,100.668
'[09:23:15.580]',0.275,0.240,-,0.920,0.269,1.937,116.054
'[09:23:15.588]',0.240,0.230,-,0.895,0.270,1.921,129.974
'[09:23:15.596]',0.215,0.215,-,0.881,0.271,1.898,139.792
'[09:23:15.604]',0.195,0.210,-,0.871,0.272,1.870,144.579
'[09:23:15.612]',0.190,0.210,-,0.866,0.272,1.839,145.116
'[09:23:15.620]',0.185,0.210,-,0.861,0.273,1.807,142.625
'[09:23:15.628]',0.185,0.210,-,0.861,0.273,1.776,137.985
'[09:23:15.636]',0.185,0.210,-,0.855,0.273,1.731,131.977
'[09:23:15.644]',0.185,0.215,-,0.855,0.272,1.680,125.285
'[09:23:15.652]',0.185,0.215,-,0.850,0.272,1.640,118.545
'[09:23:15.660]',0.190,0.215,-,0.845,0.271,1.605,112.293
'[09:23:15.668]',0.190,0.215,-,0.840,0.271,1.578,106.724
'[09:23:15.676]',0.190,0.215,-,0.835,0.271,1.553,101.938
'[09:23:15.684]',0.190,0.215,-,0.830,0.270,1.522,97.737
'[09:23:15.692]',0.190,0.215,-,0.825,0.272,1.490,93.976
'[09:23:15.700]',0.190,0.215,-,0.825,0.273,1.458,90.606
'[09:23:15.708]',0.200,0.225,-,0.830,0.276,1.429,87.724
'[09:23:15.716]',0.230,0.245,-,0.850,0.279,1.401,85.135
'[09:23:15.724]',0.255,0.255,-,0.871,0.283,1.372,82.693
'[09:23:15.732]',0.260,0.260,-,0.876,0.287,1.346,80.446
'[09:23:15.740]',0.275,0.260,-,0.881,0.291,1.321,78.590
'[09:23:15.748]',0.315,0.280,-,0.895,0.297,1.293,77.564
'[09:23:15.756]',0.340,0.285,-,0.900,0.305,1.264,77.467
'[09:23:15.764]',0.305,0.265,-,0.871,0.313,1.235,78.199
'[09:23:15.772]',0.240,0.230,-,0.835,0.323,1.211,79.323
'[09:23:15.780]',0.195,0.215,-,0.810,0.334,1.193,80.593
'[09:23:15.788]',0.165,0.210,-,0.800,0.344,1.173,82.156
'[09:23:15.796]',0.145,0.200,-,0.791,0.355,1.160,84.110
'[09:23:15.804]',0.140,0.200,-,0.791,0.365,1.159,86.259
'[09:23:15.812]',0.135,0.200,-,0.791,0.376,1.178,88.506
'[09:23:15.820]',0.140,0.200,-,0.791,0.389,1.219,90.362
'[09:23:15.828]',0.145,0.200,-,0.796,0.402,1.286,91.632
'[09:23:15.836]',0.140,0.200,-,0.805,0.417,1.379,92.071
'[09:23:15.844]',0.120,0.185,-,0.805,0.432,1.495,91.729
'[09:23:15.852]',0.050,0.130,-,0.835,0.448,1.627,90.948
'[09:23:15.860]',-0.010,0.044,-,0.946,0.464,1.769,89.727
'[09:23:15.868]',0.190,0.020,-,1.070,0.480,1.895,88.310
'[09:23:15.876]',0.780,0.425,-,1.155,0.497,2.010,86.698
'[09:23:15.884]',1.130,0.870,-,0.930,0.512,2.127,84.989
'[09:23:15.892]',0.820,0.945,-,0.390,0.527,2.235,83.230
'[09:23:15.900]',0.315,0.580,-,0.129,0.541,2.335,81.570
'[09:23:15.908]',-0.000,0.270,-,0.294,0.555,2.411,79.909
'[09:23:15.916]',-0.075,0.145,-,0.560,0.568,2.451,78.492
'[09:23:15.924]',0.024,0.140,-,0.786,0.582,2.469,77.174
'[09:23:15.932]',0.130,0.180,-,0.915,0.596,2.467,76.099
'[09:23:15.940]',0.190,0.190,-,0.980,0.609,2.448,75.220
'[09:23:15.948]',0.210,0.195,-,1.015,0.621,2.414,74.634
'[09:23:15.956]',0.230,0.200,-,1.041,0.634,2.370,74.097
'[09:23:15.964]',0.250,0.210,-,1.060,0.644,2.318,73.657
'[09:23:15.972]',0.265,0.220,-,1.075,0.655,2.267,73.315
'[09:23:15.980]',0.285,0.225,-,1.101,0.666,2.217,73.071
'[09:23:15.988]',0.305,0.240,-,1.121,0.676,2.160,72.778
'[09:23:15.996]',0.325,0.250,-,1.140,0.686,2.100,72.680
'[09:23:16.004]',0.355,0.260,-,1.165,0.696,2.037,72.485
'[09:23:16.012]',0.380,0.270,-,1.186,0.703,1.978,72.289
'[09:23:16.020]',0.405,0.280,-,1.206,0.711,1.924,72.045
'[09:23:16.028]',0.430,0.290,-,1.230,0.718,1.875,71.654
'[09:23:16.036]',0.465,0.300,-,1.255,0.724,1.833,71.312
'[09:23:16.044]',0.495,0.315,-,1.281,0.730,1.801,70.922
'[09:23:16.052]',0.530,0.325,-,1.300,0.735,1.780,70.677
'[09:23:16.060]',0.565,0.335,-,1.315,0.740,1.768,70.433
'[09:23:16.068]',0.595,0.345,-,1.315,0.744,1.763,70.189
'[09:23:16.076]',0.610,0.355,-,1.296,0.747,1.765,69.798
'[09:23:16.084]',0.620,0.360,-,1.271,0.751,1.769,69.359
'[09:23:16.092]',0.615,0.365,-,1.230,0.754,1.773,68.919
'[09:23:16.100]',0.590,0.360,-,1.181,0.757,1.775,68.919
'[09:23:16.108]',0.550,0.345,-,1.121,0.760,1.776,69.994
'[09:23:16.116]',0.490,0.325,-,1.060,0.763,1.775,73.413
'[09:23:16.124]',0.430,0.310,-,1.010,0.765,1.771,80.739
'[09:23:16.132]',0.375,0.290,-,0.966,0.767,1.762,92.560
'[09:23:16.140]',0.320,0.275,-,0.930,0.770,1.751,107.604
'[09:23:16.148]',0.275,0.255,-,0.900,0.772,1.737,122.745
'[09:23:16.156]',0.240,0.245,-,0.885,0.774,1.718,134.761
'[09:23:16.164]',0.220,0.235,-,0.876,0.776,1.696,141.892
'[09:23:16.172]',0.210,0.230,-,0.871,0.778,1.674,144.383
'[09:23:16.180]',0.205,0.230,-,0.871,0.780,1.651,143.357
'[09:23:16.188]',0.205,0.230,-,0.871,0.783,1.623,139.938
'[09:23:16.196]',0.210,0.235,-,0.871,0.785,1.589,134.663
'[09:23:16.204]',0.200,0.230,-,0.871,0.787,1.555,128.265
'[09:23:16.212]',0.200,0.225,-,0.866,0.789,1.522,121.280
'[09:23:16.220]',0.200,0.230,-,0.855,0.791,1.491,114.637
'[09:23:16.228]',0.210,0.240,-,0.850,0.792,1.462,108.629
'[09:23:16.236]',0.205,0.235,-,0.840,0.794,1.436,103.452
'[09:23:16.244]',0.200,0.235,-,0.830,0.797,1.411,98.860
'[09:23:16.252]',0.210,0.240,-,0.825,0.800,1.386,94.806
'[09:23:16.260]',0.215,0.245,-,0.825,0.803,1.361,91.192
'[09:23:16.268]',0.230,0.255,-,0.830,0.806,1.341,87.871
'[09:23:16.276]',0.265,0.275,-,0.850,0.809,1.324,84.940
'[09:23:16.284]',0.300,0.295,-,0.866,0.811,1.304,82.449
'[09:23:16.292]',0.320,0.305,-,0.871,0.814,1.284,80.153
'[09:23:16.300]',0.335,0.315,-,0.876,0.818,1.265,78.297
'[09:23:16.308]',0.375,0.340,-,0.881,0.823,1.245,77.027
'[09:23:16.316]',0.400,0.350,-,0.885,0.829,1.226,76.734
'[09:23:16.324]',0.370,0.325,-,0.861,0.835,1.203,77.223
'[09:23:16.332]',0.305,0.290,-,0.825,0.844,1.181,78.444
'[09:23:16.340]',0.255,0.265,-,0.796,0.852,1.162,79.860
'[09:23:16.348]',0.230,0.265,-,0.786,0.862,1.148,81.618
'[09:23:16.356]',0.215,0.260,-,0.770,0.872,1.138,83.621
'[09:23:16.364]',0.210,0.260,-,0.770,0.880,1.138,85.966
'[09:23:16.372]',0.210,0.260,-,0.770,0.889,1.151,88.506
'[09:23:16.380]',0.210,0.260,-,0.770,0.897,1.181,90.801
'[09:23:16.388]',0.215,0.265,-,0.775,0.905,1.233,92.560
'[09:23:16.396]',0.220,0.270,-,0.781,0.914,1.310,93.488
'[09:23:16.404]',0.210,0.255,-,0.781,0.922,1.414,93.536
'[09:23:16.412]',0.135,0.190,-,0.805,0.932,1.542,92.853
'[09:23:16.420]',0.065,0.095,-,0.905,0.942,1.683,91.778
'[09:23:16.428]',0.255,0.070,-,1.000,0.950,1.833,90.557
'[09:23:16.436]',0.860,0.555,-,1.065,0.958,1.984,89.092
'[09:23:16.444]',1.261,1.050,-,0.805,0.966,2.129,87.529
'[09:23:16.452]',0.940,1.106,-,0.209,0.973,2.258,85.917
'[09:23:16.460]',0.395,0.625,-,-0.026,0.980,2.366,84.354
'[09:23:16.468]',0.090,0.315,-,0.250,0.987,2.441,82.937
'[09:23:16.476]',0.035,0.210,-,0.575,0.993,2.489,81.618
'[09:23:16.484]',0.145,0.225,-,0.805,1.000,2.519,80.544
'[09:23:16.492]',0.245,0.255,-,0.930,1.000,2.530,79.762
'[09:23:16.500]',0.295,0.275,-,0.990,1.000,2.523,79.127
'[09:23:16.508]',0.315,0.280,-,1.021,1.000,2.500,78.590
'[09:23:16.516]',0.330,0.280,-,1.046,1.000,2.464,78.346
'[09:23:16.524]',0.345,0.285,-,1.065,1.000,2.418,78.102
'[09:23:16.532]',0.360,0.295,-,1.090,1.000,2.365,77.906
'[09:23:16.540]',0.375,0.295,-,1.111,1.000,2.304,77.760
'[09:23:16.548]',0.385,0.300,-,1.140,1.000,2.239,77.564
'[09:23:16.556]',0.410,0.315,-,1.165,1.000,2.174,77.418
'[09:23:16.564]',0.435,0.330,-,1.186,1.000,2.116,77.223
'[09:23:16.572]',0.465,0.345,-,1.216,1.000,2.065,76.978
'[09:23:16.580]',0.495,0.360,-,1.240,1.000,2.013,76.685
'[09:23:16.588]',0.525,0.370,-,1.271,1.000,1.963,76.294
'[09:23:16.596]',0.555,0.380,-,1.305,1.000,1.921,75.904
'[09:23:16.604]',0.585,0.390,-,1.335,1.000,1.888,75.611
'[09:23:16.612]',0.625,0.410,-,1.361,1.000,1.864,75.318
'[09:23:16.620]',0.660,0.425,-,1.381,0.996,1.849,74.976
'[09:23:16.628]',0.680,0.430,-,1.385,0.992,1.844,74.683
'[09:23:16.636]',0.690,0.435,-,1.361,0.983,1.845,74.243
'[09:23:16.644]',0.695,0.440,-,1.330,0.974,1.852,73.852
'[09:23:16.652]',0.690,0.440,-,1.281,0.963,1.863,73.608
'[09:23:16.660]',0.665,0.430,-,1.225,0.953,1.874,74.048
'[09:23:16.668]',0.615,0.405,-,1.155,0.942,1.883,76.099
'[09:23:16.676]',0.555,0.380,-,1.085,0.931,1.891,81.423
'[09:23:16.684]',0.495,0.355,-,1.015,0.921,1.897,91.045
'[09:23:16.692]',0.430,0.330,-,0.951,0.911,1.900,104.917
'[09:23:16.700]',0.380,0.315,-,0.905,0.900,1.899,120.547
'[09:23:16.708]',0.335,0.300,-,0.871,0.890,1.894,134.614
'[09:23:16.716]',0.300,0.285,-,0.850,0.877,1.885,144.481
'[09:23:16.724]',0.280,0.275,-,0.835,0.864,1.868,149.609
'[09:23:16.732]',0.265,0.265,-,0.830,0.850,1.847,150.684
'[09:23:16.740]',0.260,0.260,-,0.830,0.836,1.820,148.633
'[09:23:16.748]',0.255,0.255,-,0.830,0.822,1.791,144.237
'[09:23:16.756]',0.245,0.255,-,0.835,0.808,1.761,138.327
'[09:23:16.764]',0.245,0.255,-,0.835,0.795,1.737,131.537
'[09:23:16.772]',0.240,0.255,-,0.835,0.782,1.716,124.797
'[09:23:16.780]',0.235,0.250,-,0.830,0.767,1.691,118.593
'[09:23:16.788]',0.235,0.250,-,0.825,0.752,1.667,113.221
'[09:23:16.796]',0.240,0.250,-,0.815,0.736,1.643,108.629
'[09:23:16.804]',0.235,0.250,-,0.810,0.720,1.622,104.722
'[09:23:16.812]',0.225,0.245,-,0.805,0.706,1.601,101.303
'[09:23:16.820]',0.220,0.240,-,0.796,0.691,1.581,98.372
'[09:23:16.828]',0.230,0.240,-,0.805,0.677,1.561,95.881
'[09:23:16.836]',0.270,0.260,-,0.825,0.663,1.542,93.634
'[09:23:16.844]',0.310,0.290,-,0.845,0.652,1.521,91.387
'[09:23:16.852]',0.325,0.300,-,0.855,0.641,1.501,89.043
'[09:23:16.860]',0.330,0.300,-,0.861,0.631,1.483,86.796
'[09:23:16.868]',0.360,0.310,-,0.866,0.622,1.470,85.038
'[09:23:16.876]',0.385,0.325,-,0.871,0.614,1.459,84.158
'[09:23:16.884]',0.365,0.300,-,0.855,0.607,1.447,84.158
'[09:23:16.892]',0.295,0.260,-,0.825,0.601,1.433,84.793
'[09:23:16.900]',0.240,0.235,-,0.791,0.596,1.419,85.819
'[09:23:16.908]',0.205,0.230,-,0.781,0.591,1.408,87.138
'[09:23:16.916]',0.185,0.215,-,0.770,0.586,1.401,88.750
'[09:23:16.924]',0.175,0.210,-,0.765,0.583,1.416,90.655
'[09:23:16.932]',0.175,0.210,-,0.760,0.580,1.444,92.853
'[09:23:16.940]',0.175,0.215,-,0.765,0.578,1.477,95.002
'[09:23:16.948]',0.180,0.210,-,0.770,0.577,1.540,96.614
'[09:23:16.956]',0.180,0.210,-,0.781,0.577,1.630,97.444
'[09:23:16.964]',0.165,0.195,-,0.781,0.578,1.726,97.493
'[09:23:16.972]',0.105,0.150,-,0.786,0.580,1.832,96.809
'[09:23:16.980]',0.024,0.060,-,0.855,0.581,1.966,95.686
'[09:23:16.988]',0.125,0.015,-,0.961,0.583,2.114,94.171
'[09:23:16.996]',0.695,0.385,-,1.085,0.585,2.264,92.560
'[09:23:17.004]',1.271,0.976,-,1.095,0.586,2.404,90.801
'[09:23:17.012]',1.281,1.115,-,0.400,0.588,2.527,88.945
'[09:23:17.020]',0.490,0.690,-,0.010,0.589,2.629,87.040
'[09:23:17.028]',0.115,0.335,-,0.225,0.590,2.708,85.282
'[09:23:17.036]',0.020,0.185,-,0.570,0.590,2.762,83.719
'[09:23:17.044]',0.095,0.170,-,0.800,0.590,2.794,82.351
'[09:23:17.052]',0.180,0.195,-,0.925,0.589,2.805,81.179
'[09:23:17.060]',0.225,0.210,-,0.975,0.588,2.799,80.153
'[09:23:17.068]',0.235,0.215,-,1.005,0.587,2.777,79.372
'[09:23:17.076]',0.245,0.210,-,1.031,0.585,2.744,78.737
'[09:23:17.084]',0.265,0.220,-,1.050,0.583,2.702,78.248
'[09:23:17.092]',0.280,0.230,-,1.065,0.582,2.651,77.809
'[09:23:17.100]',0.295,0.230,-,1.090,0.579,2.578,77.467
'[09:23:17.108]',0.310,0.235,-,1.121,0.577,2.509,77.174
'[09:23:17.116]',0.335,0.255,-,1.150,0.573,2.460,76.929
'[09:23:17.124]',0.365,0.275,-,1.175,0.570,2.406,76.734
'[09:23:17.132]',0.395,0.295,-,1.201,0.567,2.338,76.490
'[09:23:17.140]',0.425,0.305,-,1.235,0.564,2.279,76.246
'[09:23:17.148]',0.450,0.315,-,1.266,0.561,2.239,75.855
'[09:23:17.156]',0.480,0.320,-,1.300,0.558,2.200,75.562
'[09:23:17.164]',0.515,0.330,-,1.335,0.554,2.163,75.171
'[09:23:17.172]',0.550,0.345,-,1.366,0.551,2.135,74.927
'[09:23:17.180]',0.585,0.365,-,1.385,0.548,2.116,74.683
'[09:23:17.188]',0.610,0.380,-,1.395,0.545,2.103,74.341
'[09:23:17.196]',0.625,0.390,-,1.376,0.541,2.095,74.048
'[09:23:17.204]',0.630,0.395,-,1.351,0.538,2.091,73.657
'[09:23:17.212]',0.620,0.400,-,1.305,0.533,2.089,73.510
'[09:23:17.220]',0.600,0.390,-,1.255,0.529,2.088,73.901
'[09:23:17.228]',0.555,0.370,-,1.191,0.526,2.086,76.001
'[09:23:17.236]',0.505,0.350,-,1.116,0.522,2.084,80.984
'[09:23:17.244]',0.445,0.330,-,1.041,0.518,2.080,90.313
'[09:23:17.252]',0.380,0.300,-,0.970,0.514,2.071,103.940
'[09:23:17.260]',0.330,0.280,-,0.910,0.510,2.051,119.815
'[09:23:17.268]',0.295,0.270,-,0.871,0.505,2.029,134.614
'[09:23:17.276]',0.260,0.255,-,0.845,0.499,2.000,145.507
'[09:23:17.284]',0.235,0.245,-,0.830,0.494,1.967,151.368
'[09:23:17.292]',0.220,0.240,-,0.825,0.487,1.931,152.687
'[09:23:17.300]',0.215,0.235,-,0.820,0.480,1.892,150.489
'[09:23:17.308]',0.215,0.235,-,0.820,0.472,1.864,145.751
'[09:23:17.316]',0.220,0.240,-,0.825,0.463,1.830,139.499
'[09:23:17.324]',0.225,0.250,-,0.825,0.455,1.786,132.514
'[09:23:17.332]',0.230,0.250,-,0.820,0.447,1.747,125.725
'[09:23:17.340]',0.215,0.245,-,0.815,0.438,1.718,119.668
'[09:23:17.348]',0.215,0.245,-,0.815,0.430,1.687,114.344
'[09:23:17.356]',0.220,0.245,-,0.805,0.421,1.653,109.753
'[09:23:17.364]',0.225,0.245,-,0.800,0.413,1.627,105.699
'[09:23:17.372]',0.220,0.245,-,0.796,0.404,1.606,102.182
'[09:23:17.380]',0.220,0.245,-,0.791,0.395,1.581,99.251
'[09:23:17.388]',0.230,0.245,-,0.796,0.388,1.545,96.809
'[09:23:17.396]',0.255,0.255,-,0.815,0.380,1.513,94.660
'[09:23:17.404]',0.285,0.270,-,0.840,0.374,1.493,92.560
'[09:23:17.412]',0.300,0.280,-,0.855,0.368,1.468,90.362
'[09:23:17.420]',0.310,0.285,-,0.850,0.363,1.442,88.115
'[09:23:17.428]',0.335,0.300,-,0.855,0.358,1.422,86.308
'[09:23:17.436]',0.375,0.320,-,0.866,0.354,1.409,85.184
'[09:23:17.444]',0.380,0.310,-,0.855,0.351,1.392,84.940
'[09:23:17.452]',0.310,0.270,-,0.825,0.349,1.367,85.282
'[09:23:17.460]',0.240,0.235,-,0.791,0.347,1.343,86.112
'[09:23:17.468]',0.200,0.220,-,0.781,0.346,1.331,87.187
'[09:23:17.476]',0.180,0.220,-,0.765,0.346,1.324,88.506
'[09:23:17.484]',0.175,0.220,-,0.760,0.346,1.333,90.166
'[09:23:17.492]',0.170,0.220,-,0.760,0.346,1.371,92.120
'[09:23:17.500]',0.175,0.220,-,0.765,0.347,1.410,93.976
'[09:23:17.508]',0.180,0.220,-,0.765,0.347,1.453,95.490
'[09:23:17.516]',0.185,0.220,-,0.770,0.349,1.531,96.369
'[09:23:17.524]',0.190,0.215,-,0.781,0.350,1.680,96.565
'[09:23:17.532]',0.130,0.175,-,0.775,0.352,1.876,96.125
'[09:23:17.540]',0.050,0.085,-,0.835,0.355,2.016,95.197
'[09:23:17.548]',0.035,0.015,-,0.935,0.356,2.160,93.878
'[09:23:17.556]',0.550,0.250,-,1.036,0.358,2.320,92.364
'[09:23:17.564]',1.146,0.805,-,1.060,0.359,2.413,90.752
'[09:23:17.572]',1.225,1.041,-,0.505,0.360,2.501,89.043
'[09:23:17.580]',0.585,0.765,-,0.054,0.361,2.600,87.382
'[09:23:17.588]',0.180,0.405,-,0.170,0.363,2.664,85.673
'[09:23:17.596]',0.030,0.210,-,0.500,0.364,2.698,84.158
